name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,60,68,60,68,59,68,0.7874015748031495,58,62,6.666666666666667,2022-02-04
চাল (মাঝারী)পাইজাম/লতা,প্রতি কেজি,50,56,52,55,50,56,0.0,52,58,-3.636363636363636,2022-02-04
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,45,50,45,50,45,50,0.0,45,48,2.1505376344086025,2022-02-04
আটা সাদা (খোলা),প্রতি কেজি,34,36,35,36,34,38,-2.7777777777777777,30,32,12.903225806451612,2022-02-04
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,40,45,40,45,40,48,-3.4090909090909087,33,35,25.0,2022-02-04
ময়দা (খোলা),প্রতি কেজি,45,48,46,48,46,50,-3.125,35,38,27.3972602739726,2022-02-04
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,50,55,52,55,50,56,-0.9433962264150944,38,46,25.0,2022-02-04
সয়াবিন তেল (লুজ),প্রতি লিটার,145,150,145,150,138,145,4.240282685512367,114,118,27.155172413793103,2022-02-04
সয়াবিন তেল (বোতল),৫ লিটার,720,780,720,765,700,750,3.4482758620689653,570,620,26.05042016806723,2022-02-04
সয়াবিন তেল (বোতল),১ লিটার,155,165,155,165,150,160,3.225806451612903,130,135,20.75471698113208,2022-02-04
পাম অয়েল (লুজ),প্রতি লিটার,133,136,132,136,130,135,1.509433962264151,97,102,35.175879396984925,2022-02-04
পাম অয়েল (সুপার),প্রতি লিটার,135,140,135,140,134,138,1.1029411764705883,102,105,32.850241545893724,2022-02-04
মশুর ডাল (বড় দানা),প্রতি কেজি,95,100,98,100,95,100,0.0,65,70,44.44444444444444,2022-02-04
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,105,110,105,110,105,110,0.0,80,90,26.47058823529412,2022-02-04
মশুর ডাল (ছোট দানা),প্রতি কেজি,115,120,110,120,110,120,2.1739130434782608,100,120,6.8181818181818175,2022-02-04
মুগ ডাল (মানভেদে),প্রতি কেজি,120,135,120,135,125,130,0.0,110,140,2.0,2022-02-04
এ্যাংকর ডাল,প্রতি কেজি,48,50,48,50,45,50,3.1578947368421053,40,45,15.294117647058824,2022-02-04
ছোলা (মানভেদে),প্রতি কেজি,70,75,75,80,70,75,0.0,70,80,-3.333333333333333,2022-02-04
আলু (মানভেদে),প্রতি কেজি,12,18,15,18,20,25,-33.33333333333333,18,20,-21.052631578947366,2022-02-04
পিঁয়াজ (দেশী),প্রতি কেজি,20,30,25,35,38,50,-43.18181818181818,30,40,-28.57142857142857,2022-02-04
পিঁয়াজ (আমদানি),প্রতি কেজি,40,50,40,45,40,50,0.0,20,30,80.0,2022-02-04
রসুন (দেশী),প্রতি কেজি,40,60,40,70,40,70,-9.090909090909092,100,130,-56.52173913043478,2022-02-04
রসুন (আমদানি),প্রতি কেজি,100,110,100,120,140,160,-30.0,110,130,-12.5,2022-02-04
শুকনা মরিচ (দেশী),প্রতি কেজি,150,180,150,180,150,180,0.0,210,300,-35.294117647058826,2022-02-04
শুকনা মরিচ (আমদানি),প্রতি কেজি,260,350,250,320,270,350,-1.6129032258064515,240,300,12.962962962962962,2022-02-04
হলুদ (দেশী),প্রতি কেজি,200,220,200,220,200,220,0.0,130,230,16.666666666666664,2022-02-04
হলুদ (আমদানি),প্রতি কেজি,160,180,160,180,160,190,-2.857142857142857,140,200,0.0,2022-02-04
আদা (দেশী) নতুন,প্রতি কেজি,80,120,80,120,80,140,-9.090909090909092,70,100,17.647058823529413,2022-02-04
আদা (আমদানি),প্রতি কেজি,60,110,60,120,60,130,-10.526315789473683,80,130,-19.047619047619047,2022-02-04
জিরা,প্রতি কেজি,300,420,320,420,320,400,0.0,280,400,5.88235294117647,2022-02-04
দারুচিনি,প্রতি কেজি,380,500,380,480,400,480,0.0,360,460,7.317073170731707,2022-02-04
লবঙ্গ,প্রতি কেজি,1000,1200,1000,1200,1000,1150,2.3255813953488373,700,900,37.5,2022-02-04
এলাচ(ছোট),প্রতি কেজি,1900,3000,2000,3200,1900,3000,0.0,2400,3500,-16.94915254237288,2022-02-04
ধনে,প্রতি কেজি,110,140,110,140,110,140,0.0,110,140,0.0,2022-02-04
তেজপাতা,প্রতি কেজি,150,200,150,160,150,160,12.903225806451612,110,150,34.61538461538461,2022-02-04
রুই,প্রতি কেজি,250,350,250,350,250,350,0.0,200,350,9.090909090909092,2022-02-04
