name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,62,72,58,70,60,68,4.6875,58,65,8.94308943089431,2022-06-05
চাল (মাঝারী)পাইজাম/লতা,প্রতি কেজি,52,56,50,56,48,56,3.8461538461538463,50,56,1.8867924528301887,2022-06-05
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,48,52,48,50,45,48,7.526881720430108,45,48,7.526881720430108,2022-06-05
আটা সাদা (খোলা),প্রতি কেজি,45,46,45,48,35,38,24.65753424657534,30,32,46.774193548387096,2022-06-05
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,50,52,48,50,42,45,17.24137931034483,32,36,50.0,2022-06-05
ময়দা (খোলা),প্রতি কেজি,58,60,58,60,55,58,4.424778761061947,35,40,57.333333333333336,2022-06-05
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,65,68,62,68,60,65,6.4,42,46,51.13636363636363,2022-06-05
সয়াবিন তেল (লুজ),প্রতি লিটার,182,186,182,190,185,190,-1.866666666666667,125,130,44.31372549019608,2022-06-05
সয়াবিন তেল (বোতল),৫ লিটার,970,990,970,990,800,850,18.787878787878785,650,720,43.06569343065693,2022-06-05
সয়াবিন তেল (বোতল),১ লিটার,195,200,195,200,180,190,6.756756756756757,140,160,31.666666666666664,2022-06-05
পাম অয়েল (লুজ),প্রতি লিটার,162,172,168,172,165,170,-0.2985074626865672,112,116,46.49122807017544,2022-06-05
পাম অয়েল (সুপার),প্রতি লিটার,175,178,175,180,167,172,4.129793510324483,114,116,53.47826086956522,2022-06-05
মশুর ডাল (বড় দানা),প্রতি কেজি,105,110,105,110,95,105,7.5,70,80,43.333333333333336,2022-06-05
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,120,125,120,125,110,115,8.88888888888889,80,90,44.11764705882353,2022-06-05
মশুর ডাল (ছোট দানা),প্রতি কেজি,130,135,125,130,120,130,6.0,105,110,23.25581395348837,2022-06-05
মুগ ডাল (মানভেদে),প্রতি কেজি,120,140,120,140,120,140,0.0,110,140,4.0,2022-06-05
এ্যাংকর ডাল,প্রতি কেজি,55,70,55,70,55,60,8.695652173913043,40,46,45.34883720930232,2022-06-05
ছোলা (মানভেদে),প্রতি কেজি,68,70,70,75,65,75,-1.4285714285714286,60,70,6.153846153846154,2022-06-05
আলু (মানভেদে),প্রতি কেজি,18,25,20,25,16,20,19.444444444444446,20,25,-4.444444444444445,2022-06-05
পিঁয়াজ (দেশী),প্রতি কেজি,35,40,35,40,30,35,15.384615384615383,50,60,-31.818181818181817,2022-06-05
পিঁয়াজ (আমদানি),প্রতি কেজি,50,60,40,50,25,40,69.23076923076923,50,55,4.761904761904762,2022-06-05
রসুন(দেশী) নতুন/পুরাতন),প্রতি কেজি,80,120,80,120,50,80,53.84615384615385,70,90,25.0,2022-06-05
রসুন (আমদানি),প্রতি কেজি,150,180,160,180,100,130,43.47826086956522,120,140,26.923076923076923,2022-06-05
শুকনা মরিচ (দেশী),প্রতি কেজি,200,280,190,280,180,200,26.31578947368421,180,240,14.285714285714285,2022-06-05
শুকনা মরিচ (আমদানি),প্রতি কেজি,320,350,300,350,300,350,3.076923076923077,240,280,28.846153846153843,2022-06-05
হলুদ (দেশী),প্রতি কেজি,220,250,200,220,200,230,9.30232558139535,140,200,38.23529411764706,2022-06-05
হলুদ (আমদানি),প্রতি কেজি,160,200,160,200,160,180,5.88235294117647,140,180,12.5,2022-06-05
