name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,60,75,60,75,60,75,0.0,60,68,5.46875,2023-04-29
চাল (মাঝারী)পাইজাম/লতা,প্রতি কেজি,48,56,50,56,48,56,0.0,48,56,0.0,2023-04-29
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,45,50,45,50,46,50,-1.0416666666666663,45,48,2.1505376344086025,2023-04-29
আটা সাদা (খোলা),প্রতি কেজি,55,58,55,58,55,58,0.0,35,38,54.7945205479452,2023-04-29
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,62,65,62,65,65,68,-4.511278195488721,42,45,45.97701149425287,2023-04-29
ময়দা (খোলা),প্রতি কেজি,58,62,58,62,58,62,0.0,55,58,6.1946902654867255,2023-04-29
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,70,75,70,75,75,78,-5.228758169934641,60,65,16.0,2023-04-29
সয়াবিন তেল (লুজ),প্রতি লিটার,168,175,168,175,170,175,-0.5797101449275363,184,186,-7.297297297297297,2023-04-29
সয়াবিন তেল (বোতল),৫ লিটার,870,890,870,890,870,890,0.0,750,760,16.55629139072848,2023-04-29
সয়াবিন তেল (বোতল),১ লিটার,180,185,180,185,180,185,0.0,160,170,10.606060606060606,2023-04-29
পাম অয়েল (লুজ),প্রতি লিটার,125,130,125,130,125,135,-1.9230769230769231,165,170,-23.88059701492537,2023-04-29
পাম অয়েল (সুপার),প্রতি লিটার,130,135,134,140,0,0,,167,172,-21.828908554572276,2023-04-29
মশুর ডাল (বড় দানা),প্রতি কেজি,90,100,95,100,95,100,-2.564102564102564,95,105,-5.0,2023-04-29
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,110,115,110,115,110,115,0.0,110,115,0.0,2023-04-29
মশুর ডাল (ছোট দানা),প্রতি কেজি,125,135,130,140,130,135,-1.8867924528301887,120,130,4.0,2023-04-29
মুগ ডাল (মানভেদে),প্রতি কেজি,95,135,95,135,95,135,0.0,120,140,-11.538461538461538,2023-04-29
এ্যাংকর ডাল,প্রতি কেজি,70,75,70,75,70,75,0.0,55,60,26.08695652173913,2023-04-29
