name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,75,85,75,85,70,80,6.666666666666667,62,78,14.285714285714285,2025-07-16
চাল (মাঝারী)পাইজাম/আটাশ,প্রতি কেজি,60,70,60,70,55,65,8.333333333333332,54,58,16.071428571428573,2025-07-16
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,55,60,55,60,50,55,9.523809523809524,50,54,10.576923076923077,2025-07-16
আটা সাদা (খোলা),প্রতি কেজি,40,45,40,45,40,45,0.0,40,45,0.0,2025-07-16
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,50,55,50,55,50,55,0.0,50,55,0.0,2025-07-16
ময়দা (খোলা),প্রতি কেজি,50,60,50,60,50,60,0.0,55,60,-4.3478260869565215,2025-07-16
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,65,70,65,70,65,70,0.0,65,70,0.0,2025-07-16
সয়াবিন তেল (লুজ),প্রতি লিটার,160,170,160,170,155,168,2.1671826625387,145,155,10.0,2025-07-16
সয়াবিন তেল (বোতল),৫ লিটার,880,920,880,920,880,920,0.0,780,810,13.20754716981132,2025-07-16
সয়াবিন তেল (বোতল),2 লিটার,370,378,370,378,375,378,-0.6640106241699867,322,325,15.610510046367851,2025-07-16
সয়াবিন তেল (বোতল),১ লিটার,185,190,185,190,188,190,-0.7936507936507936,165,167,12.951807228915662,2025-07-16
পাম অয়েল (লুজ),প্রতি লিটার,147,155,147,155,145,154,1.0033444816053512,125,135,16.153846153846153,2025-07-16
সুপার পাম অয়েল (লুজ),প্রতি লিটার,152,160,152,160,150,160,0.6451612903225806,135,140,13.454545454545457,2025-07-16
রাইস ব্রান তেল (বোতল),৫ লিটার,1030,1080,1030,1080,1030,1070,0.4761904761904762,860,880,21.26436781609195,2025-07-16
মশুর ডাল (বড় দানা),প্রতি কেজি,100,110,100,110,100,110,0.0,105,110,-2.3255813953488373,2025-07-16
মশুর ডাল (মাঝারী দানা),প্রতি কেজি,105,120,105,120,105,120,0.0,115,120,-4.25531914893617,2025-07-16
মশুর ডাল (ছোট দানা),প্রতি কেজি,125,140,125,135,125,135,1.9230769230769231,130,140,-1.851851851851852,2025-07-16
মুগ ডাল (মানভেদে),প্রতি কেজি,125,180,125,180,125,180,0.0,160,185,-11.594202898550725,2025-07-16
এ্যাংকর ডাল,প্রতি কেজি,55,80,50,80,60,80,-3.571428571428571,80,90,-20.588235294117645,2025-07-16
ছোলা (মানভেদে),প্রতি কেজি,90,110,90,110,90,110,0.0,110,120,-13.043478260869565,2025-07-16
আলু (মানভেদে),প্রতি কেজি,25,30,25,30,20,25,22.22222222222222,56,65,-54.54545454545454,2025-07-16
পিঁয়াজ (দেশী),প্রতি কেজি,55,65,55,65,50,60,9.090909090909092,110,120,-47.82608695652174,2025-07-16
পিঁয়াজ (আমদানি),প্রতি কেজি,0,0,0,0,0,0,,105,120,-100.0,2025-07-16
রসুন (দেশী),প্রতি কেজি,100,150,100,150,100,140,4.166666666666666,200,220,-40.47619047619048,2025-07-16
রসুন (আমদানি),প্রতি কেজি,160,200,150,200,150,230,-5.263157894736842,190,220,-12.195121951219512,2025-07-16
শুকনা মরিচ (দেশী),প্রতি কেজি,220,350,220,350,200,300,14.000000000000002,320,400,-20.833333333333336,2025-07-16
শুকনা মরিচ (আমদানি),প্রতি কেজি,300,450,300,450,280,430,5.633802816901409,420,500,-18.47826086956521,2025-07-16
হলুদ (দেশী),প্রতি কেজি,300,400,300,400,250,400,7.6923076923076925,350,400,-6.666666666666667,2025-07-16
হলুদ (আমদানি),প্রতি কেজি,300,420,280,420,250,420,7.462686567164178,300,350,10.76923076923077,2025-07-16
আদা (দেশী),প্রতি কেজি,0,0,0,0,0,0,,450,500,-100.0,2025-07-16
আদা (আমদানি),প্রতি কেজি,120,200,120,200,110,220,-3.0303030303030303,200,300,-36.0,2025-07-16
জিরা,প্রতি কেজি,600,750,600,750,610,750,-0.7352941176470588,700,850,-12.903225806451612,2025-07-16
দারুচিনি,প্রতি কেজি,480,600,500,600,500,550,2.857142857142857,540,610,-6.086956521739131,2025-07-16
