name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,60,76,60,76,64,76,-2.857142857142857,60,75,0.7407407407407408,2024-05-28
চাল (মাঝারী)পাইজাম/লতা,প্রতি কেজি,52,58,52,58,54,58,-1.7857142857142856,50,55,4.761904761904762,2024-05-28
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,48,52,50,54,50,54,-3.8461538461538463,48,50,2.0408163265306123,2024-05-28
আটা সাদা (খোলা),প্রতি কেজি,40,50,35,45,40,45,5.88235294117647,55,58,-20.35398230088496,2024-05-28
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,55,58,50,55,55,60,-1.7391304347826086,62,65,-11.023622047244094,2024-05-28
ময়দা (খোলা),প্রতি কেজি,55,60,55,60,58,60,-2.5423728813559325,58,65,-6.504065040650407,2024-05-28
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,65,70,65,70,65,70,0.0,72,75,-8.16326530612245,2024-05-28
সয়াবিন তেল (লুজ),প্রতি লিটার,145,150,145,150,145,150,0.0,175,185,-18.055555555555557,2024-05-28
সয়াবিন তেল (বোতল),৫ লিটার,790,815,790,815,780,815,0.6269592476489028,930,960,-15.07936507936508,2024-05-28
সয়াবিন তেল (বোতল),১ লিটার,160,165,160,165,160,165,0.0,190,195,-15.584415584415584,2024-05-28
পাম অয়েল (লুজ),প্রতি লিটার,125,135,125,135,125,135,0.0,130,135,-1.8867924528301887,2024-05-28
পাম অয়েল (সুপার),প্রতি লিটার,135,145,135,145,135,145,0.0,0,0,,2024-05-28
রাইস ব্রান তেল (বোতল),৫ লিটার,860,880,850,880,0,0,,0,0,,2024-05-28
রাইস ব্রান তেল (বোতল),১ লিটার,172,176,170,175,0,0,,0,0,,2024-05-28
মশুর ডাল (বড় দানা),প্রতি কেজি,105,110,105,110,105,110,0.0,90,100,13.157894736842104,2024-05-28
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,115,120,115,120,115,120,0.0,110,115,4.444444444444445,2024-05-28
মশুর ডাল (ছোট দানা),প্রতি কেজি,130,135,130,135,130,140,-1.851851851851852,125,135,1.9230769230769231,2024-05-28
মুগ ডাল (মানভেদে),প্রতি কেজি,160,185,160,185,175,185,-4.166666666666666,95,135,50.0,2024-05-28
এ্যাংকর ডাল,প্রতি কেজি,80,90,80,90,80,90,0.0,70,75,17.24137931034483,2024-05-28
ছোলা (মানভেদে),প্রতি কেজি,100,110,95,110,95,110,2.4390243902439024,80,85,27.27272727272727,2024-05-28
আলু (মানভেদে),প্রতি কেজি,50,55,48,55,45,55,5.0,38,40,34.61538461538461,2024-05-28
পিঁয়াজ (নতুন) (দেশী),প্রতি কেজি,70,75,65,75,60,70,11.538461538461538,70,75,0.0,2024-05-28
পিঁয়াজ (আমদানি),প্রতি কেজি,75,85,70,80,70,75,10.344827586206897,75,80,3.225806451612903,2024-05-28
রসুন(দেশী) নতুন,প্রতি কেজি,200,220,190,220,160,200,16.666666666666664,140,160,40.0,2024-05-28
রসুন (আমদানি),প্রতি কেজি,210,240,210,240,200,240,2.272727272727273,140,160,50.0,2024-05-28
শুকনা মরিচ (দেশী),প্রতি কেজি,320,400,320,400,350,480,-13.253012048192772,400,440,-14.285714285714285,2024-05-28
শুকনা মরিচ (আমদানি),প্রতি কেজি,420,500,420,500,440,500,-2.127659574468085,420,460,4.545454545454546,2024-05-28
হলুদ (দেশী),প্রতি কেজি,350,400,350,400,350,360,5.633802816901409,220,280,50.0,2024-05-28
হলুদ (আমদানি),প্রতি কেজি,280,350,280,350,270,300,10.526315789473683,200,230,46.51162790697674,2024-05-28
আদা (দেশী)(নতুন),প্রতি কেজি,400,450,400,450,300,320,37.096774193548384,350,400,13.333333333333334,2024-05-28
আদা (আমদানি),প্রতি কেজি,220,250,220,250,200,240,6.8181818181818175,300,350,-27.692307692307693,2024-05-28
জিরা,প্রতি কেজি,750,850,650,850,750,850,0.0,800,860,-3.614457831325301,2024-05-28
দারুচিনি,প্রতি কেজি,500,560,500,560,520,600,-5.357142857142857,450,520,9.278350515463918,2024-05-28
লবঙ্গ,প্রতি কেজি,1500,1800,1450,1700,1680,1800,-5.172413793103448,1500,1600,6.451612903225806,2024-05-28
এলাচ(ছোট),প্রতি কেজি,3200,4000,3000,3800,2500,3500,20.0,1800,2800,56.52173913043478,2024-05-28
ধনে,প্রতি কেজি,220,260,200,300,200,240,9.090909090909092,230,250,0.0,2024-05-28
তেজপাতা,প্রতি কেজি,150,200,150,200,150,200,0.0,150,180,6.0606060606060606,2024-05-28
রুই,প্রতি কেজি,280,400,280,400,280,400,0.0,350,450,-15.0,2024-05-28
ইলিশ,প্রতি কেজি,700,1600,700,1600,650,1600,2.2222222222222223,600,1300,21.052631578947366,2024-05-28
গরু,প্রতি কেজি,750,780,750,780,750,780,0.0,750,780,0.0,2024-05-28
খাসী,প্রতি কেজি,1000,1150,1000,1100,1000,1100,2.380952380952381,1000,1100,2.380952380952381,2024-05-28
মুরগী(ব্রয়লার),প্রতি কেজি,200,220,210,220,190,210,5.0,190,200,7.6923076923076925,2024-05-28
মুরগী (দেশী),প্রতি কেজি,600,650,550,650,550,600,8.695652173913043,650,750,-10.714285714285714,2024-05-28
ডানো,১ কেজি,800,820,800,820,800,820,0.0,800,850,-1.818181818181818,2024-05-28
ডিপ্লোমা (নিউজিল্যান্ড),১ কেজি,790,820,790,820,790,820,0.0,800,850,-2.4242424242424243,2024-05-28
ফ্রেশ,১ কেজি,780,800,780,800,780,800,0.0,780,840,-2.469135802469136,2024-05-28
মার্কস,১ কেজি,790,800,790,800,790,800,0.0,790,830,-1.851851851851852,2024-05-28
চিনি,প্রতি কেজি,130,135,125,135,130,140,-1.851851851851852,120,140,1.9230769230769231,2024-05-28
খেজুর(সাধারণ মানের),প্রতি কেজি,200,350,200,350,280,400,-19.11764705882353,160,450,-9.836065573770492,2024-05-28
লবণ(প্যাঃ)আয়োডিনযুক্ত(মানভেদে),প্রতি কেজি,40,42,40,42,40,42,0.0,38,40,5.128205128205128,2024-05-28
ডিম (ফার্ম),প্রতি হালি,48,52,48,50,40,42,21.951219512195124,47,50,3.0927835051546397,2024-05-28
লেখার কাগজ(সাদা),প্রতি দিস্তা,30,35,30,35,30,35,0.0,30,35,0.0,2024-05-28
"এম,এস রড (৬০ গ্রেড)",প্রতি মেঃটন,93500,99500,93500,99500,91500,98500,1.5789473684210529,95500,101500,-2.030456852791878,2024-05-28
"এম,এস রড( ৪০ গ্রেড)",প্রতি মেঃটন,85500,89500,85500,89500,83500,89500,1.1560693641618496,90000,95000,-5.405405405405405,2024-05-28
