name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,56,65,58,65,55,62,3.418803418803419,52,65,3.418803418803419,2021-06-26
চাল (মাঝারী)পাইজাম/লতা,প্রতি কেজি,50,56,50,58,46,52,8.16326530612245,45,52,9.278350515463918,2021-06-26
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,44,48,45,48,43,46,3.3707865168539324,38,48,6.976744186046512,2021-06-26
আটা সাদা (খোলা),প্রতি কেজি,30,32,30,32,30,32,0.0,26,30,10.714285714285714,2021-06-26
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,32,36,32,36,32,35,1.4925373134328357,30,35,4.615384615384616,2021-06-26
ময়দা (খোলা),প্রতি কেজি,35,40,35,36,35,36,5.633802816901409,34,40,1.351351351351351,2021-06-26
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,42,45,42,45,42,45,0.0,40,45,2.3529411764705883,2021-06-26
সয়াবিন তেল (লুজ),প্রতি লিটার,118,122,124,126,124,126,-4.0,86,88,37.93103448275862,2021-06-26
সয়াবিন তেল (বোতল),৫ লিটার,660,728,660,720,640,680,5.151515151515151,450,510,44.583333333333336,2021-06-26
সয়াবিন তেল (বোতল),১ লিটার,140,160,140,160,140,150,3.4482758620689653,100,110,42.85714285714285,2021-06-26
পাম অয়েল (লুজ),প্রতি লিটার,106,110,110,114,110,114,-3.571428571428571,65,70,60.0,2021-06-26
পাম অয়েল (সুপার),প্রতি লিটার,112,116,116,118,114,118,-1.7241379310344829,70,75,57.24137931034483,2021-06-26
মশুর ডাল (বড় দানা),প্রতি কেজি,75,80,75,80,70,75,6.896551724137931,70,80,3.333333333333333,2021-06-26
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,90,100,85,90,80,90,11.76470588235294,90,110,-5.0,2021-06-26
মশুর ডাল (ছোট দানা),প্রতি কেজি,100,110,100,110,100,110,0.0,110,120,-8.695652173913043,2021-06-26
মুগ ডাল (মানভেদে),প্রতি কেজি,110,140,110,140,110,140,0.0,130,150,-10.714285714285714,2021-06-26
এ্যাংকর ডাল,প্রতি কেজি,40,50,40,50,40,50,0.0,45,50,-5.263157894736842,2021-06-26
ছোলা (মানভেদে),প্রতি কেজি,60,70,65,70,60,70,0.0,65,75,-7.142857142857142,2021-06-26
আলু (মানভেদে),প্রতি কেজি,20,25,20,25,18,20,18.421052631578945,28,30,-22.41379310344828,2021-06-26
পিঁয়াজ (দেশী),প্রতি কেজি,45,50,45,55,40,45,11.76470588235294,40,45,11.76470588235294,2021-06-26
পিঁয়াজ (আমদানি),প্রতি কেজি,45,50,42,50,35,45,18.75,20,30,90.0,2021-06-26
রসুন (দেশী) নতুন/পুরাতন,প্রতি কেজি,65,80,70,80,60,80,3.571428571428571,90,110,-27.500000000000004,2021-06-26
রসুন (আমদানি),প্রতি কেজি,120,130,120,140,115,120,6.382978723404255,90,100,31.57894736842105,2021-06-26
শুকনা মরিচ (দেশী),প্রতি কেজি,170,200,160,220,180,200,-2.631578947368421,250,300,-32.72727272727273,2021-06-26
শুকনা মরিচ (আমদানি),প্রতি কেজি,240,280,220,270,240,280,0.0,300,350,-20.0,2021-06-26
হলুদ (দেশী),প্রতি কেজি,160,220,140,200,150,200,8.571428571428571,130,150,35.714285714285715,2021-06-26
হলুদ (আমদানি),প্রতি কেজি,140,180,140,180,140,180,0.0,180,220,-20.0,2021-06-26
আদা (দেশী),প্রতি কেজি,140,150,100,140,100,140,20.833333333333336,100,130,26.08695652173913,2021-06-26
আদা (আমদানি),প্রতি কেজি,90,160,80,140,80,120,25.0,140,160,-16.666666666666664,2021-06-26
জিরা,প্রতি কেজি,300,400,340,400,320,400,-2.7777777777777777,350,400,-6.666666666666667,2021-06-26
দারুচিনি,প্রতি কেজি,360,450,360,450,400,450,-4.705882352941177,400,500,-10.0,2021-06-26
লবঙ্গ,প্রতি কেজি,1080,1100,1080,1100,900,1000,14.736842105263156,700,850,40.64516129032258,2021-06-26
এলাচ(ছোট),প্রতি কেজি,2150,3350,2250,3500,2400,3500,-6.779661016949152,3200,3500,-17.91044776119403,2021-06-26
ধনে,প্রতি কেজি,120,140,110,140,110,130,8.333333333333332,120,150,-3.7037037037037033,2021-06-26
তেজপাতা,প্রতি কেজি,150,180,115,140,115,140,29.411764705882355,120,140,26.923076923076923,2021-06-26
