name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,68,80,68,80,64,80,2.7777777777777777,62.0,75.0,8.02919708029197,2024-11-22
চাল (মাঝারী)পাইজাম/আটাশ,প্রতি কেজি,59,65,59,65,55,62,5.982905982905983,52.0,58.0,12.727272727272728,2024-11-22
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,50,55,52,55,50,55,0.0,50.0,52.0,2.941176470588235,2024-11-22
আটা সাদা (খোলা),প্রতি কেজি,40,45,40,45,40,45,0.0,45.0,50.0,-10.526315789473683,2024-11-22
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,50,55,50,55,50,55,0.0,55.0,60.0,-8.695652173913043,2024-11-22
ময়দা (খোলা),প্রতি কেজি,55,60,55,60,55,60,0.0,60.0,65.0,-8.0,2024-11-22
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,65,75,65,75,65,75,0.0,65.0,75.0,0.0,2024-11-22
সয়াবিন তেল (লুজ),প্রতি লিটার,168,170,170,172,153,156,9.385113268608414,150.0,155.0,10.81967213114754,2024-11-22
সয়াবিন তেল (বোতল),৫ লিটার,815,818,800,810,800,810,1.4285714285714286,780.0,810.0,2.7044025157232707,2024-11-22
সয়াবিন তেল (বোতল),2 লিটার,330,340,330,340,330,335,0.7518796992481203,325.0,330.0,2.2900763358778624,2024-11-22
সয়াবিন তেল (বোতল),১ লিটার,167,170,167,170,165,170,0.5970149253731344,165.0,168.0,1.2012012012012012,2024-11-22
পাম অয়েল (লুজ),প্রতি লিটার,157,159,163,164,148,149,6.397306397306397,125.0,130.0,23.92156862745098,2024-11-22
পাম অয়েল (সুপার),প্রতি লিটার,160,162,165,166,150,151,6.976744186046512,135.0,140.0,17.09090909090909,2024-11-22
রাইস ব্রান তেল (বোতল),৫ লিটার,980,1030,980,1030,880,920,11.666666666666666,,,,2024-11-22
রাইস ব্রান তেল (বোতল),১ লিটার,200,210,200,210,190,195,6.493506493506493,,,,2024-11-22
মশুর ডাল (বড় দানা),প্রতি কেজি,105,110,105,110,105,110,0.0,105.0,110.0,0.0,2024-11-22
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,110,120,110,120,110,115,2.2222222222222223,120.0,125.0,-6.122448979591836,2024-11-22
মশুর ডাল (ছোট দানা),প্রতি কেজি,130,135,130,135,130,135,0.0,130.0,135.0,0.0,2024-11-22
মুগ ডাল (মানভেদে),প্রতি কেজি,150,180,150,180,150,180,0.0,95.0,135.0,43.47826086956522,2024-11-22
এ্যাংকর ডাল,প্রতি কেজি,75,80,75,80,75,85,-3.125,70.0,75.0,6.896551724137931,2024-11-22
ছোলা (মানভেদে),প্রতি কেজি,125,135,130,140,125,135,0.0,85.0,90.0,48.57142857142857,2024-11-22
আলু (মানভেদে),প্রতি কেজি,70,80,65,75,55,60,30.434782608695656,45.0,50.0,57.89473684210527,2024-11-22
পিঁয়াজ (দেশী),প্রতি কেজি,115,130,130,150,115,130,0.0,110.0,120.0,6.521739130434782,2024-11-22
পিঁয়াজ (আমদানি),প্রতি কেজি,85,110,90,120,90,110,-2.5,95.0,100.0,0.0,2024-11-22
রসুন (দেশী),প্রতি কেজি,240,280,240,270,220,240,13.043478260869565,200.0,230.0,20.930232558139537,2024-11-22
রসুন (আমদানি),প্রতি কেজি,230,250,230,250,200,220,14.285714285714285,180.0,200.0,26.31578947368421,2024-11-22
শুকনা মরিচ (দেশী),প্রতি কেজি,250,350,250,350,280,350,-4.761904761904762,380.0,420.0,-25.0,2024-11-22
শুকনা মরিচ (আমদানি),প্রতি কেজি,350,450,350,450,350,450,0.0,450.0,500.0,-15.789473684210526,2024-11-22
হলুদ (দেশী),প্রতি কেজি,320,400,320,400,350,420,-6.493506493506493,300.0,350.0,10.76923076923077,2024-11-22
হলুদ (আমদানি),প্রতি কেজি,250,300,250,300,300,350,-15.384615384615383,200.0,300.0,10.0,2024-11-22
আদা (দেশী),প্রতি কেজি,450,500,450,500,450,500,0.0,250.0,300.0,72.72727272727273,2024-11-22
আদা (আমদানি),প্রতি কেজি,140,300,140,300,160,300,-4.3478260869565215,200.0,250.0,-2.2222222222222223,2024-11-22
জিরা,প্রতি কেজি,650,800,680,800,680,800,-2.027027027027027,1020.0,1200.0,-34.68468468468468,2024-11-22
দারুচিনি,প্রতি কেজি,480,580,480,580,480,550,2.912621359223301,450.0,500.0,11.578947368421051,2024-11-22
লবঙ্গ,প্রতি কেজি,1300,1600,1300,1600,1300,1500,3.571428571428571,1500.0,1600.0,-6.451612903225806,2024-11-22
এলাচ(ছোট),প্রতি কেজি,3400,4250,3400,3900,3200,3800,9.285714285714286,1800.0,2700.0,70.0,2024-11-22
ধনে,প্রতি কেজি,230,300,230,280,200,260,15.217391304347828,200.0,260.0,15.217391304347828,2024-11-22
তেজপাতা,প্রতি কেজি,120,210,120,210,120,210,0.0,150.0,200.0,-5.714285714285714,2024-11-22
রুই,প্রতি কেজি,300,450,300,450,280,450,2.73972602739726,350.0,450.0,-6.25,2024-11-22
ইলিশ,প্রতি কেজি,700,1600,700,1600,0,0,,650.0,1350.0,15.0,2024-11-22
