name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,75,85,75,85,75,85,0.0,64,80,11.11111111111111,2025-09-17
চাল (মাঝারী)পাইজাম/আটাশ,প্রতি কেজি,60,70,60,75,60,70,0.0,55,60,13.043478260869565,2025-09-17
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,55,60,55,60,55,60,0.0,52,55,7.476635514018691,2025-09-17
আটা সাদা (খোলা),প্রতি কেজি,45,52,45,52,42,45,11.494252873563218,40,45,14.117647058823527,2025-09-17
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,55,65,55,65,52,60,7.142857142857142,50,55,14.285714285714285,2025-09-17
ময়দা (খোলা),প্রতি কেজি,55,65,55,65,55,65,0.0,55,60,4.3478260869565215,2025-09-17
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,65,75,65,75,65,70,3.7037037037037033,65,70,3.7037037037037033,2025-09-17
সয়াবিন তেল (লুজ),প্রতি লিটার,170,175,168,172,165,172,2.373887240356084,145,155,15.0,2025-09-17
সয়াবিন তেল (বোতল),৫ লিটার,890,920,890,920,890,920,0.0,780,810,13.836477987421384,2025-09-17
সয়াবিন তেল (বোতল),2 লিটার,375,378,375,378,370,378,0.6684491978609626,330,335,13.233082706766917,2025-09-17
সয়াবিন তেল (বোতল),১ লিটার,188,190,188,190,188,190,0.0,165,167,13.855421686746988,2025-09-17
পাম অয়েল (লুজ),প্রতি লিটার,153,160,153,157,150,158,1.6233766233766231,130,135,18.11320754716981,2025-09-17
সুপার পাম অয়েল (লুজ),প্রতি লিটার,155,165,155,164,152,162,1.910828025477707,135,140,16.363636363636363,2025-09-17
রাইস ব্রান তেল (বোতল),৫ লিটার,1030,1080,1030,1080,1030,1080,0.0,880,900,18.53932584269663,2025-09-17
মশুর ডাল (বড় দানা),প্রতি কেজি,95,110,95,110,95,110,0.0,105,110,-4.651162790697675,2025-09-17
মশুর ডাল (মাঝারী দানা),প্রতি কেজি,110,140,110,140,110,135,2.0408163265306123,115,120,6.382978723404255,2025-09-17
মশুর ডাল (ছোট দানা),প্রতি কেজি,150,160,150,160,150,155,1.639344262295082,130,135,16.9811320754717,2025-09-17
মুগ ডাল (মানভেদে),প্রতি কেজি,120,180,120,180,120,180,0.0,160,185,-13.043478260869565,2025-09-17
এ্যাংকর ডাল,প্রতি কেজি,60,80,60,80,60,80,0.0,80,90,-17.647058823529413,2025-09-17
ছোলা (মানভেদে),প্রতি কেজি,100,115,95,110,95,105,7.5,115,125,-10.416666666666668,2025-09-17
আলু (মানভেদে),প্রতি কেজি,20,25,20,30,25,30,-18.181818181818183,50,55,-57.14285714285714,2025-09-17
পিঁয়াজ (দেশী),প্রতি কেজি,70,80,70,82,75,85,-6.25,110,115,-33.33333333333333,2025-09-17
পিঁয়াজ (আমদানি),প্রতি কেজি,0,0,0,0,0,0,,100,110,-100.0,2025-09-17
রসুন (দেশী),প্রতি কেজি,100,140,100,140,80,160,0.0,200,250,-46.66666666666666,2025-09-17
রসুন (আমদানি),প্রতি কেজি,130,200,130,200,160,180,-2.941176470588235,200,220,-21.428571428571427,2025-09-17
শুকনা মরিচ (দেশী),প্রতি কেজি,220,350,250,350,240,350,-3.389830508474576,300,350,-12.307692307692308,2025-09-17
শুকনা মরিচ (আমদানি),প্রতি কেজি,320,430,320,430,300,450,0.0,400,450,-11.76470588235294,2025-09-17
