name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,70,84,70,84,68,80,4.054054054054054,62.0,75.0,12.408759124087592,2025-01-19
চাল (মাঝারী)পাইজাম/আটাশ,প্রতি কেজি,60,65,60,65,56,63,5.042016806722689,52.0,56.0,15.74074074074074,2025-01-19
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,52,58,54,58,50,55,4.761904761904762,50.0,52.0,7.84313725490196,2025-01-19
আটা সাদা (খোলা),প্রতি কেজি,40,45,40,45,40,45,0.0,45.0,50.0,-10.526315789473683,2025-01-19
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,50,55,50,55,50,55,0.0,60.0,65.0,-16.0,2025-01-19
ময়দা (খোলা),প্রতি কেজি,55,60,55,60,55,60,0.0,65.0,70.0,-14.814814814814811,2025-01-19
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,65,72,65,75,65,75,-2.142857142857143,70.0,75.0,-5.517241379310345,2025-01-19
সয়াবিন তেল (লুজ),প্রতি লিটার,165,170,163,165,163,165,2.1341463414634148,155.0,160.0,6.349206349206349,2025-01-19
সয়াবিন তেল (বোতল),৫ লিটার,840,850,840,850,815,850,1.5015015015015014,810.0,845.0,2.114803625377644,2025-01-19
সয়াবিন তেল (বোতল),2 লিটার,345,350,340,350,335,350,1.45985401459854,335.0,340.0,2.9629629629629632,2025-01-19
সয়াবিন তেল (বোতল),১ লিটার,174,175,173,175,167,175,2.046783625730994,170.0,173.0,1.749271137026239,2025-01-19
পাম অয়েল (লুজ),প্রতি লিটার,155,158,153,158,156,157,0.0,125.0,130.0,22.745098039215687,2025-01-19
পাম অয়েল (সুপার),প্রতি লিটার,159,162,159,162,159,161,0.3125,135.0,140.0,16.727272727272727,2025-01-19
রাইস ব্রান তেল (বোতল),৫ লিটার,980,1030,980,1030,980,1030,0.0,,,,2025-01-19
রাইস ব্রান তেল (বোতল),১ লিটার,190,200,190,200,185,200,1.2987012987012987,,,,2025-01-19
মশুর ডাল (বড় দানা),প্রতি কেজি,105,110,105,110,105,110,0.0,105.0,110.0,0.0,2025-01-19
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,110,120,110,120,110,120,0.0,120.0,125.0,-6.122448979591836,2025-01-19
মশুর ডাল (ছোট দানা),প্রতি কেজি,130,140,130,140,130,135,1.8867924528301887,130.0,140.0,0.0,2025-01-19
মুগ ডাল (মানভেদে),প্রতি কেজি,130,180,130,180,150,180,-6.0606060606060606,100.0,160.0,19.230769230769237,2025-01-19
