name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,58,65,58,65,55,64,3.361344537815126,54,68,0.819672131147541,2021-06-16
চাল (মাঝারী)পাইজাম/লতা,প্রতি কেজি,50,56,50,56,50,55,0.9523809523809524,45,55,6.0,2021-06-16
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,44,48,45,48,44,48,0.0,40,45,8.235294117647058,2021-06-16
আটা সাদা (খোলা),প্রতি কেজি,30,32,30,32,30,32,0.0,26,30,10.714285714285714,2021-06-16
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,32,35,32,36,32,35,0.0,30,35,3.076923076923077,2021-06-16
ময়দা (খোলা),প্রতি কেজি,35,36,35,40,35,36,0.0,34,40,-4.054054054054054,2021-06-16
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,42,45,42,46,42,45,0.0,40,45,2.3529411764705883,2021-06-16
সয়াবিন তেল (লুজ),প্রতি লিটার,124,126,125,130,118,122,4.166666666666666,84,88,45.34883720930232,2021-06-16
সয়াবিন তেল (বোতল),৫ লিটার,670,730,660,730,635,670,7.2796934865900385,460,510,44.329896907216494,2021-06-16
সয়াবিন তেল (বোতল),১ লিটার,140,160,140,160,135,145,7.142857142857142,100,110,42.85714285714285,2021-06-16
পাম অয়েল (লুজ),প্রতি লিটার,110,114,110,116,107,110,3.225806451612903,65,70,65.92592592592592,2021-06-16
পাম অয়েল (সুপার),প্রতি লিটার,114,118,115,120,110,113,4.035874439461884,70,75,60.0,2021-06-16
মশুর ডাল (বড় দানা),প্রতি কেজি,75,80,70,80,65,75,10.714285714285714,70,80,3.333333333333333,2021-06-16
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,85,100,80,95,80,90,8.823529411764707,100,110,-11.904761904761903,2021-06-16
মশুর ডাল (ছোট দানা),প্রতি কেজি,105,110,105,110,100,110,2.380952380952381,110,120,-6.521739130434782,2021-06-16
মুগ ডাল (মানভেদে),প্রতি কেজি,110,140,110,140,110,140,0.0,130,150,-10.714285714285714,2021-06-16
এ্যাংকর ডাল,প্রতি কেজি,40,50,40,50,40,50,0.0,45,50,-5.263157894736842,2021-06-16
