name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,70,85,70,85,72,85,-1.2738853503184715,68,80,4.72972972972973,2025-12-04
চাল (মাঝারী)পাইজাম/আটাশ,প্রতি কেজি,58,68,58,70,58,70,-1.5625,59,63,3.278688524590164,2025-12-04
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,54,60,54,60,54,60,0.0,50,55,8.571428571428571,2025-12-04
আটা সাদা (খোলা),প্রতি কেজি,45,50,45,50,45,50,0.0,40,45,11.76470588235294,2025-12-04
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,55,62,55,62,55,62,0.0,50,55,11.428571428571429,2025-12-04
ময়দা (খোলা),প্রতি কেজি,55,65,55,65,55,65,0.0,55,60,4.3478260869565215,2025-12-04
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,65,75,65,75,65,75,0.0,65,75,0.0,2025-12-04
সয়াবিন তেল (লুজ),প্রতি লিটার,170,180,170,180,170,180,0.0,165,168,5.105105105105105,2025-12-04
সয়াবিন তেল (বোতল),৫ লিটার,910,965,900,925,900,930,2.459016393442623,815,818,14.819350887936316,2025-12-04
সয়াবিন তেল (বোতল),2 লিটার,375,396,375,385,375,385,1.4473684210526316,330,340,15.07462686567164,2025-12-04
সয়াবিন তেল (বোতল),১ লিটার,189,198,189,192,189,195,0.78125,165,170,15.522388059701491,2025-12-04
পাম অয়েল (লুজ),প্রতি লিটার,152,162,152,162,152,162,0.0,158,159,-0.946372239747634,2025-12-04
সুপার পাম অয়েল (লুজ),প্রতি লিটার,155,165,155,165,155,165,0.0,162,163,-1.5384615384615383,2025-12-04
রাইস ব্রান তেল (বোতল),৫ লিটার,1030,1080,1030,1080,1030,1080,0.0,980,1030,4.975124378109453,2025-12-04
মশুর ডাল (বড় দানা),প্রতি কেজি,85,110,90,110,95,110,-4.878048780487805,105,110,-9.30232558139535,2025-12-04
মশুর ডাল (মাঝারী দানা),প্রতি কেজি,115,140,115,140,125,140,-3.7735849056603774,110,120,10.869565217391305,2025-12-04
