name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,70,82,70,80,72,80,0.0,68,78,4.10958904109589,2025-06-22
চাল (মাঝারী)পাইজাম/আটাশ,প্রতি কেজি,56,65,55,62,56,65,0.0,52,58,10.0,2025-06-22
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,52,58,50,55,50,55,4.761904761904762,50,54,5.769230769230769,2025-06-22
আটা সাদা (খোলা),প্রতি কেজি,40,45,40,43,40,45,0.0,40,45,0.0,2025-06-22
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,50,55,50,55,50,55,0.0,55,58,-7.079646017699115,2025-06-22
ময়দা (খোলা),প্রতি কেজি,50,60,55,60,55,60,-4.3478260869565215,60,65,-12.0,2025-06-22
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,65,70,65,70,65,70,0.0,65,70,0.0,2025-06-22
সয়াবিন তেল (লুজ),প্রতি লিটার,158,168,155,165,160,170,-1.2121212121212122,145,152,9.764309764309765,2025-06-22
সয়াবিন তেল (বোতল),৫ লিটার,880,920,880,920,910,920,-1.639344262295082,790,815,12.149532710280374,2025-06-22
সয়াবিন তেল (বোতল),2 লিটার,370,378,375,378,375,378,-0.6640106241699867,320,322,16.510903426791277,2025-06-22
সয়াবিন তেল (বোতল),১ লিটার,188,190,188,189,185,190,0.8,160,167,15.59633027522936,2025-06-22
পাম অয়েল (লুজ),প্রতি লিটার,145,154,145,153,145,155,-0.3333333333333333,125,135,15.0,2025-06-22
সুপার পাম অয়েল (লুজ),প্রতি লিটার,148,162,150,155,150,162,-0.641025641025641,135,145,10.714285714285714,2025-06-22
রাইস ব্রান তেল (বোতল),৫ লিটার,1030,1070,1030,1070,1050,1070,-0.9433962264150944,860,880,20.689655172413797,2025-06-22
রাইস ব্রান তেল (বোতল),১ লিটার,0,0,0,0,0,0,,170,176,-100.0,2025-06-22
মশুর ডাল (বড় দানা),প্রতি কেজি,100,110,100,110,95,110,2.4390243902439024,105,110,-2.3255813953488373,2025-06-22
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,105,120,105,120,105,120,0.0,115,120,-4.25531914893617,2025-06-22
মশুর ডাল (ছোট দানা),প্রতি কেজি,125,135,125,135,125,135,0.0,135,140,-5.454545454545454,2025-06-22
মুগ ডাল (মানভেদে),প্রতি কেজি,125,180,125,180,120,180,1.6666666666666667,160,185,-11.594202898550725,2025-06-22
এ্যাংকর ডাল,প্রতি কেজি,60,80,60,80,60,80,0.0,80,90,-17.647058823529413,2025-06-22
ছোলা (মানভেদে),প্রতি কেজি,90,110,90,110,90,110,0.0,110,120,-13.043478260869565,2025-06-22
আলু (মানভেদে),প্রতি কেজি,20,30,20,25,20,25,11.11111111111111,55,60,-56.52173913043478,2025-06-22
পিঁয়াজ (দেশী),প্রতি কেজি,50,60,50,60,50,60,0.0,85,90,-37.142857142857146,2025-06-22
পিঁয়াজ (আমদানি),প্রতি কেজি,0,0,0,0,0,0,,90,95,-100.0,2025-06-22
রসুন (দেশী),প্রতি কেজি,90,140,100,140,100,160,-11.538461538461538,200,220,-45.23809523809524,2025-06-22
রসুন (আমদানি),প্রতি কেজি,140,200,150,230,160,240,-15.0,210,240,-24.444444444444443,2025-06-22
শুকনা মরিচ (দেশী),প্রতি কেজি,200,350,200,300,200,330,3.7735849056603774,320,400,-23.61111111111111,2025-06-22
শুকনা মরিচ (আমদানি),প্রতি কেজি,280,450,280,430,280,430,2.8169014084507045,420,500,-20.65217391304348,2025-06-22
হলুদ (দেশী),প্রতি কেজি,280,400,250,400,250,400,4.615384615384616,300,400,-2.857142857142857,2025-06-22
হলুদ (আমদানি),প্রতি কেজি,250,420,250,420,250,420,0.0,280,300,15.517241379310343,2025-06-22
আদা (দেশী),প্রতি কেজি,0,0,0,0,0,0,,400,450,-100.0,2025-06-22
আদা (আমদানি),প্রতি কেজি,120,200,110,220,115,220,-4.477611940298507,250,320,-43.85964912280701,2025-06-22
জিরা,প্রতি কেজি,600,750,610,750,630,750,-2.1739130434782608,750,850,-15.625,2025-06-22
দারুচিনি,প্রতি কেজি,480,550,500,550,500,550,-1.9047619047619049,540,600,-9.649122807017545,2025-06-22
লবঙ্গ,প্রতি কেজি,1300,1550,1350,1550,1300,1550,0.0,1500,1800,-13.636363636363637,2025-06-22
এলাচ(ছোট),প্রতি কেজি,4200,5200,4400,5200,4400,5200,-2.083333333333333,3300,4200,25.333333333333336,2025-06-22
ধনে,প্রতি কেজি,180,280,180,280,200,280,-4.166666666666666,240,260,-8.0,2025-06-22
তেজপাতা,প্রতি কেজি,140,220,140,220,140,220,0.0,200,300,-28.000000000000004,2025-06-22
রুই,প্রতি কেজি,280,400,280,400,280,450,-6.849315068493151,280,400,0.0,2025-06-22
ইলিশ,প্রতি কেজি,900,2200,600,2200,750,1800,21.568627450980397,700,1600,34.78260869565217,2025-06-22
গরু,প্রতি কেজি,750,800,750,800,750,780,1.30718954248366,0,0,,2025-06-22
খাসী,প্রতি কেজি,1100,1250,1100,1250,1100,1250,0.0,1000,1100,11.904761904761903,2025-06-22
মুরগী(ব্রয়লার),প্রতি কেজি,150,180,150,190,160,200,-8.333333333333332,180,190,-10.81081081081081,2025-06-22
মুরগী (দেশী),প্রতি কেজি,600,700,620,680,600,680,1.5625,650,700,-3.7037037037037033,2025-06-22
ডানো,১ কেজি,720,860,720,860,720,860,0.0,800,820,-2.469135802469136,2025-06-22
ডিপ্লোমা (নিউজিল্যান্ড),১ কেজি,840,910,840,910,830,885,2.0408163265306123,790,820,8.695652173913043,2025-06-22
ফ্রেশ,১ কেজি,830,890,830,890,830,880,0.5847953216374269,780,800,8.860759493670885,2025-06-22
মার্কস,১ কেজি,830,900,830,900,830,880,1.1695906432748535,790,800,8.80503144654088,2025-06-22
চিনি,প্রতি কেজি,110,120,110,120,110,120,0.0,125,135,-11.538461538461538,2025-06-22
খেজুর(সাধারণ মানের),প্রতি কেজি,200,550,200,550,200,550,0.0,200,350,36.36363636363637,2025-06-22
লবণ(প্যাঃ)আয়োডিনযুক্ত,প্রতি কেজি,37,42,38,42,38,42,-1.25,38,42,-1.25,2025-06-22
ডিম (ফার্ম),প্রতি হালি,37,46,37,45,40,45,-2.3529411764705883,52,54,-21.69811320754717,2025-06-22
লেখার কাগজ(সাদা),প্রতি দিস্তা,30,40,30,40,30,40,0.0,30,35,7.6923076923076925,2025-06-22
"এম,এস রড (৬০ গ্রেড)",প্রতি মেঃটন,87500,91000,87500,91000,87000,92200,-0.390625,88000,95500,-2.7247956403269757,2025-06-22
"এম,এস রড( ৪০ গ্রেড)",প্রতি মেঃটন,75000,80000,75000,80000,72000,73500,6.529209621993128,82500,87500,-8.823529411764707,2025-06-22
