name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,56,68,55,65,60,68,-3.125,54,60,8.771929824561402,2021-09-28
চাল (মাঝারী)পাইজাম/লতা,প্রতি কেজি,52,56,50,55,50,56,1.8867924528301887,46,53,9.090909090909092,2021-09-28
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,45,48,45,48,45,50,-2.1052631578947367,44,50,-1.0638297872340423,2021-09-28
আটা সাদা (খোলা),প্রতি কেজি,32,35,32,35,30,33,6.349206349206349,28,30,15.517241379310343,2021-09-28
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,35,40,35,40,34,36,7.142857142857142,30,33,19.047619047619047,2021-09-28
ময়দা (খোলা),প্রতি কেজি,40,45,35,40,35,40,13.333333333333334,33,35,25.0,2021-09-28
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,45,50,44,50,43,45,7.954545454545454,42,45,9.195402298850574,2021-09-28
সয়াবিন তেল (লুজ),প্রতি লিটার,130,135,130,135,126,130,3.515625,90,93,44.80874316939891,2021-09-28
সয়াবিন তেল (বোতল),৫ লিটার,680,715,660,715,650,700,3.333333333333333,460,515,43.07692307692308,2021-09-28
সয়াবিন তেল (বোতল),১ লিটার,145,150,140,150,140,150,1.7241379310344829,100,110,40.47619047619048,2021-09-28
পাম অয়েল (লুজ),প্রতি লিটার,125,128,120,125,116,120,7.203389830508475,80,84,54.268292682926834,2021-09-28
পাম অয়েল (সুপার),প্রতি লিটার,128,130,125,130,118,122,7.5,84,90,48.27586206896552,2021-09-28
মশুর ডাল (বড় দানা),প্রতি কেজি,88,90,85,90,75,80,14.838709677419354,65,75,27.142857142857142,2021-09-28
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,98,100,95,100,90,100,4.2105263157894735,80,100,10.0,2021-09-28
মশুর ডাল (ছোট দানা),প্রতি কেজি,110,115,105,110,105,110,4.651162790697675,110,120,-2.1739130434782608,2021-09-28
মুগ ডাল (মানভেদে),প্রতি কেজি,110,140,110,140,110,125,6.382978723404255,120,130,0.0,2021-09-28
এ্যাংকর ডাল,প্রতি কেজি,40,45,40,45,40,45,0.0,40,45,0.0,2021-09-28
ছোলা (মানভেদে),প্রতি কেজি,70,75,70,75,65,70,7.4074074074074066,65,80,0.0,2021-09-28
আলু (মানভেদে),প্রতি কেজি,18,20,18,22,20,25,-15.555555555555555,34,40,-48.64864864864865,2021-09-28
পিঁয়াজ (দেশী),প্রতি কেজি,42,50,42,45,45,50,-3.1578947368421053,80,90,-45.88235294117647,2021-09-28
পিঁয়াজ (আমদানি),প্রতি কেজি,40,45,35,40,40,45,0.0,70,80,-43.333333333333336,2021-09-28
রসুন (দেশী),প্রতি কেজি,50,80,50,70,60,80,-7.142857142857142,100,120,-40.909090909090914,2021-09-28
রসুন (আমদানি),প্রতি কেজি,100,120,100,110,110,120,-4.3478260869565215,80,90,29.411764705882355,2021-09-28
শুকনা মরিচ (দেশী),প্রতি কেজি,170,200,150,200,160,200,2.7777777777777777,220,300,-28.846153846153843,2021-09-28
শুকনা মরিচ (আমদানি),প্রতি কেজি,250,300,240,280,240,280,5.769230769230769,220,280,10.0,2021-09-28
হলুদ (দেশী),প্রতি কেজি,220,240,200,250,140,280,9.523809523809524,140,160,53.333333333333336,2021-09-28
হলুদ (আমদানি),প্রতি কেজি,150,180,150,180,140,180,3.125,170,220,-15.384615384615383,2021-09-28
আদা (দেশী),প্রতি কেজি,160,200,180,200,100,140,50.0,90,150,50.0,2021-09-28
আদা (আমদানি),প্রতি কেজি,90,130,90,110,80,120,10.0,200,240,-50.0,2021-09-28
জিরা,প্রতি কেজি,300,400,300,400,320,4000,-83.79629629629629,300,400,0.0,2021-09-28
দারুচিনি,প্রতি কেজি,380,450,350,450,350,450,3.75,380,500,-5.681818181818182,2021-09-28
লবঙ্গ,প্রতি কেজি,1000,1200,1000,1100,1000,1100,4.761904761904762,800,900,29.411764705882355,2021-09-28
এলাচ(ছোট),প্রতি কেজি,2200,3300,2100,3200,2200,3300,0.0,2800,3200,-8.333333333333332,2021-09-28
ধনে,প্রতি কেজি,120,140,110,130,110,130,8.333333333333332,100,150,4.0,2021-09-28
তেজপাতা,প্রতি কেজি,150,200,150,200,150,200,0.0,100,140,45.83333333333333,2021-09-28
রুই,প্রতি কেজি,250,350,250,350,250,350,0.0,250,350,0.0,2021-09-28
ইলিশ,প্রতি কেজি,500,1200,500,1200,500,1200,0.0,500,900,21.428571428571427,2021-09-28
গরু,প্রতি কেজি,560,600,560,600,580,600,-1.694915254237288,550,580,2.6548672566371683,2021-09-28
খাসী,প্রতি কেজি,750,850,750,850,750,850,0.0,750,850,0.0,2021-09-28
মুরগী(ব্রয়লার),প্রতি কেজি,150,160,150,160,130,145,12.727272727272728,110,120,34.78260869565217,2021-09-28
মুরগী (দেশী),প্রতি কেজি,420,500,420,500,400,500,2.2222222222222223,450,500,-3.1578947368421053,2021-09-28
ডানো,১ কেজি,640,660,640,660,630,660,0.7751937984496124,620,630,4.0,2021-09-28
ডিপ্লোমা (নিউজিল্যান্ড),১ কেজি,650,670,650,670,640,670,0.7633587786259541,600,620,8.19672131147541,2021-09-28
ফ্রেশ,১ কেজি,565,580,565,580,565,580,0.0,540,550,5.045871559633028,2021-09-28
মার্কস,১ কেজি,580,620,570,590,570,590,3.4482758620689653,500,550,14.285714285714285,2021-09-28
চিনি,প্রতি কেজি,75,80,75,80,77,80,-1.2738853503184715,60,65,24.0,2021-09-28
খেজুর(সাধারণ মানের),প্রতি কেজি,100,350,100,350,150,350,-10.0,200,250,0.0,2021-09-28
লবণ(প্যাঃ)আয়োডিনযুক্ত(মানভেদে),প্রতি কেজি,30,35,30,35,30,35,0.0,25,35,8.333333333333332,2021-09-28
ডিম (ফার্ম),প্রতি হালি,36,38,37,40,33,36,7.246376811594203,34,37,4.225352112676056,2021-09-28
লেখার কাগজ(সাদা),প্রতি দিস্তা,20,25,20,25,20,25,0.0,18,25,4.651162790697675,2021-09-28
"এম,এস রড (৬০ গ্রেড)",প্রতি মেঃটন,73000,75700,73000,75700,73000,75700,0.0,58000,59000,27.094017094017094,2021-09-28
"এম,এস রড( ৪০ গ্রেড)",প্রতি মেঃটন,69000,70500,69000,70500,69000,70500,0.0,55000,56000,25.675675675675677,2021-09-28
