name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,60,68,60,68,60,68,0.0,60,65,2.4,2022-02-22
চাল (মাঝারী)পাইজাম/লতা,প্রতি কেজি,50,56,50,58,52,56,-1.851851851851852,50,56,0.0,2022-02-22
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,45,48,44,50,45,50,-2.1052631578947367,44,48,1.0869565217391304,2022-02-22
আটা সাদা (খোলা),প্রতি কেজি,34,36,34,36,35,36,-1.4084507042253522,30,32,12.903225806451612,2022-02-22
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,40,45,42,45,42,45,-2.2988505747126435,33,35,25.0,2022-02-22
ময়দা (খোলা),প্রতি কেজি,46,48,45,50,46,50,-2.083333333333333,35,36,32.3943661971831,2022-02-22
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,52,60,52,60,50,55,6.666666666666667,40,45,31.76470588235294,2022-02-22
সয়াবিন তেল (লুজ),প্রতি লিটার,155,165,149,158,145,150,8.47457627118644,115,118,37.33905579399141,2022-02-22
সয়াবিন তেল (বোতল),৫ লিটার,750,780,750,780,710,750,4.794520547945205,580,610,28.57142857142857,2022-02-22
সয়াবিন তেল (বোতল),১ লিটার,160,168,155,168,150,160,5.806451612903226,130,140,21.48148148148148,2022-02-22
পাম অয়েল (লুজ),প্রতি লিটার,140,145,136,142,130,135,7.547169811320755,100,102,41.089108910891085,2022-02-22
পাম অয়েল (সুপার),প্রতি লিটার,150,154,140,145,135,140,10.545454545454543,102,105,46.85990338164252,2022-02-22
মশুর ডাল (বড় দানা),প্রতি কেজি,95,100,95,100,95,100,0.0,65,70,44.44444444444444,2022-02-22
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,105,110,105,110,105,110,0.0,75,85,34.375,2022-02-22
মশুর ডাল (ছোট দানা),প্রতি কেজি,115,120,115,120,110,120,2.1739130434782608,95,105,17.5,2022-02-22
মুগ ডাল (মানভেদে),প্রতি কেজি,120,135,120,135,120,135,0.0,100,120,15.909090909090908,2022-02-22
এ্যাংকর ডাল,প্রতি কেজি,48,50,48,50,48,50,0.0,40,45,15.294117647058824,2022-02-22
ছোলা (মানভেদে),প্রতি কেজি,70,80,70,80,75,80,-3.225806451612903,70,80,0.0,2022-02-22
আলু (মানভেদে),প্রতি কেজি,15,20,15,20,15,18,6.0606060606060606,14,20,2.941176470588235,2022-02-22
পিঁয়াজ (দেশী),প্রতি কেজি,45,55,40,45,30,35,53.84615384615385,25,35,66.66666666666666,2022-02-22
পিঁয়াজ (আমদানি),প্রতি কেজি,45,60,45,50,45,50,10.526315789473683,18,20,176.3157894736842,2022-02-22
রসুন(দেশী) নতুন/পুরাতন),প্রতি কেজি,30,60,40,60,40,70,-18.181818181818183,70,110,-50.0,2022-02-22
রসুন (আমদানি),প্রতি কেজি,100,110,100,110,100,120,-4.545454545454546,110,120,-8.695652173913043,2022-02-22
শুকনা মরিচ (দেশী),প্রতি কেজি,150,180,150,180,150,180,0.0,210,300,-35.294117647058826,2022-02-22
শুকনা মরিচ (আমদানি),প্রতি কেজি,260,350,260,350,250,320,7.017543859649122,240,300,12.962962962962962,2022-02-22
হলুদ (দেশী),প্রতি কেজি,200,230,200,220,200,220,2.380952380952381,140,200,26.47058823529412,2022-02-22
হলুদ (আমদানি),প্রতি কেজি,150,180,160,180,160,180,-2.941176470588235,150,200,-5.714285714285714,2022-02-22
আদা (দেশী) নতুন,প্রতি কেজি,80,120,80,120,80,120,0.0,80,100,11.11111111111111,2022-02-22
