name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,60,66,60,68,60,68,-1.5625,54,64,6.779661016949152,2021-09-03
চাল (মাঝারী)পাইজাম/লতা,প্রতি কেজি,50,58,50,56,50,56,1.8867924528301887,48,54,5.88235294117647,2021-09-03
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,45,48,45,50,47,50,-4.123711340206185,42,48,3.333333333333333,2021-09-03
আটা সাদা (খোলা),প্রতি কেজি,32,33,30,33,28,32,8.333333333333332,28,30,12.06896551724138,2021-09-03
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,34,36,34,36,33,35,2.941176470588235,33,35,2.941176470588235,2021-09-03
ময়দা (খোলা),প্রতি কেজি,35,40,35,40,35,40,0.0,35,42,-2.5974025974025974,2021-09-03
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,44,45,43,45,42,45,2.2988505747126435,42,48,-1.1111111111111112,2021-09-03
সয়াবিন তেল (লুজ),প্রতি লিটার,125,130,125,130,120,125,4.081632653061225,84,88,48.25581395348838,2021-09-03
সয়াবিন তেল (বোতল),৫ লিটার,650,690,650,700,660,700,-1.4705882352941175,460,510,38.144329896907216,2021-09-03
সয়াবিন তেল (বোতল),১ লিটার,140,150,140,150,140,150,0.0,100,110,38.095238095238095,2021-09-03
পাম অয়েল (লুজ),প্রতি লিটার,114,116,114,120,110,112,3.603603603603604,70,73,60.83916083916085,2021-09-03
পাম অয়েল (সুপার),প্রতি লিটার,118,122,118,122,114,116,4.3478260869565215,73,76,61.07382550335571,2021-09-03
মশুর ডাল (বড় দানা),প্রতি কেজি,80,85,75,80,75,80,6.451612903225806,65,75,17.857142857142858,2021-09-03
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,95,100,90,100,85,95,8.333333333333332,85,100,5.405405405405405,2021-09-03
মশুর ডাল (ছোট দানা),প্রতি কেজি,105,110,105,110,100,110,2.380952380952381,110,115,-4.444444444444445,2021-09-03
মুগ ডাল (মানভেদে),প্রতি কেজি,110,125,110,125,90,125,9.30232558139535,110,130,-2.083333333333333,2021-09-03
এ্যাংকর ডাল,প্রতি কেজি,40,45,40,45,40,45,0.0,40,45,0.0,2021-09-03
ছোলা (মানভেদে),প্রতি কেজি,65,70,65,70,60,70,3.8461538461538463,65,75,-3.571428571428571,2021-09-03
আলু (মানভেদে),প্রতি কেজি,16,22,18,22,20,25,-15.555555555555555,32,35,-43.28358208955223,2021-09-03
পিঁয়াজ (দেশী),প্রতি কেজি,42,45,45,50,45,50,-8.421052631578947,45,55,-13.0,2021-09-03
পিঁয়াজ (আমদানি),প্রতি কেজি,40,45,40,45,40,45,0.0,40,45,0.0,2021-09-03
রসুন (দেশী),প্রতি কেজি,60,70,60,70,60,70,0.0,100,120,-40.909090909090914,2021-09-03
রসুন (আমদানি),প্রতি কেজি,100,120,110,120,120,130,-12.0,70,80,46.66666666666666,2021-09-03
শুকনা মরিচ (দেশী),প্রতি কেজি,150,200,160,200,160,200,-2.7777777777777777,180,240,-16.666666666666664,2021-09-03
শুকনা মরিচ (আমদানি),প্রতি কেজি,240,280,240,280,240,270,1.96078431372549,190,300,6.122448979591836,2021-09-03
হলুদ (দেশী),প্রতি কেজি,200,250,140,260,180,200,18.421052631578945,140,150,55.172413793103445,2021-09-03
হলুদ (আমদানি),প্রতি কেজি,150,180,140,180,140,180,3.125,170,220,-15.384615384615383,2021-09-03
আদা (দেশী),প্রতি কেজি,140,150,140,160,120,140,11.538461538461538,120,150,7.4074074074074066,2021-09-03
আদা (আমদানি),প্রতি কেজি,90,120,80,120,90,120,0.0,200,250,-53.333333333333336,2021-09-03
জিরা,প্রতি কেজি,300,400,320,450,300,400,0.0,300,400,0.0,2021-09-03
দারুচিনি,প্রতি কেজি,380,450,400,450,380,450,0.0,360,480,-1.1904761904761905,2021-09-03
লবঙ্গ,প্রতি কেজি,1000,1100,1000,1100,900,1100,5.0,700,900,31.25,2021-09-03
এলাচ(ছোট),প্রতি কেজি,2100,3200,2200,3300,2100,3300,-1.851851851851852,2600,3200,-8.620689655172415,2021-09-03
