name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,60,72,60,72,62,72,-1.4925373134328357,62,75,-3.64963503649635,2023-09-18
চাল (মাঝারী)পাইজাম/লতা,প্রতি কেজি,50,55,50,55,52,55,-1.8691588785046729,52,58,-4.545454545454546,2023-09-18
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,48,50,48,50,48,50,0.0,47,52,-1.0101010101010102,2023-09-18
আটা সাদা (খোলা),প্রতি কেজি,42,45,45,48,50,52,-14.705882352941178,48,55,-15.53398058252427,2023-09-18
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,54,60,54,60,55,60,-0.8695652173913043,55,58,0.8849557522123894,2023-09-18
ময়দা (খোলা),প্রতি কেজি,55,60,55,60,55,60,0.0,58,62,-4.166666666666666,2023-09-18
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,60,65,60,65,65,70,-7.4074074074074066,65,75,-10.714285714285714,2023-09-18
সয়াবিন তেল (লুজ),প্রতি লিটার,155,160,155,160,155,160,0.0,172,175,-9.221902017291066,2023-09-18
সয়াবিন তেল (বোতল),৫ লিটার,780,850,800,850,830,850,-2.976190476190476,930,945,-13.066666666666665,2023-09-18
সয়াবিন তেল (বোতল),১ লিটার,170,175,170,175,170,175,0.0,185,192,-8.488063660477453,2023-09-18
পাম অয়েল (লুজ),প্রতি লিটার,125,130,130,140,125,130,0.0,126,135,-2.2988505747126435,2023-09-18
পাম অয়েল (সুপার),প্রতি লিটার,0,0,0,0,0,0,,145,150,-100.0,2023-09-18
মশুর ডাল (বড় দানা),প্রতি কেজি,105,110,95,105,90,100,13.157894736842104,98,105,5.911330049261084,2023-09-18
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,115,120,115,120,110,115,4.444444444444445,115,120,0.0,2023-09-18
মশুর ডাল (ছোট দানা),প্রতি কেজি,130,135,125,135,125,135,1.9230769230769231,125,130,3.92156862745098,2023-09-18
মুগ ডাল (মানভেদে),প্রতি কেজি,95,135,95,135,95,135,0.0,95,135,0.0,2023-09-18
এ্যাংকর ডাল,প্রতি কেজি,70,75,70,75,70,75,0.0,60,70,11.538461538461538,2023-09-18
ছোলা (মানভেদে),প্রতি কেজি,75,85,75,85,75,80,3.225806451612903,70,75,10.344827586206897,2023-09-18
আলু (মানভেদে),প্রতি কেজি,45,50,42,45,36,40,25.0,23,30,79.24528301886792,2023-09-18
পিঁয়াজ (দেশী),প্রতি কেজি,70,80,70,80,65,80,3.4482758620689653,40,45,76.47058823529412,2023-09-18
পিঁয়াজ (আমদানি),প্রতি কেজি,55,65,60,70,55,60,4.3478260869565215,30,40,71.42857142857143,2023-09-18
রসুন(দেশী) নতুন/পুরাতন),প্রতি কেজি,180,220,200,240,220,240,-13.043478260869565,70,90,150.0,2023-09-18
রসুন (আমদানি),প্রতি কেজি,190,220,200,240,220,230,-8.88888888888889,120,135,60.78431372549019,2023-09-18
শুকনা মরিচ (দেশী),প্রতি কেজি,380,420,380,420,400,420,-2.4390243902439024,350,450,0.0,2023-09-18
শুকনা মরিচ (আমদানি),প্রতি কেজি,450,500,450,500,450,520,-2.061855670103093,450,500,0.0,2023-09-18
হলুদ (দেশী),প্রতি কেজি,280,400,300,400,300,340,6.25,220,240,47.82608695652174,2023-09-18
হলুদ (আমদানি),প্রতি কেজি,200,280,200,280,200,250,6.666666666666667,180,200,26.31578947368421,2023-09-18
আদা (দেশী),প্রতি কেজি,420,450,420,450,350,400,16.0,140,200,155.88235294117646,2023-09-18
আদা (আমদানি),প্রতি কেজি,200,260,180,250,180,220,15.0,80,150,100.0,2023-09-18
জিরা,প্রতি কেজি,1100,1200,1100,1200,1100,1180,0.8771929824561403,450,550,130.0,2023-09-18
দারুচিনি,প্রতি কেজি,450,500,450,500,430,480,4.395604395604396,420,450,9.195402298850574,2023-09-18
লবঙ্গ,প্রতি কেজি,1480,1500,1500,1600,1500,1600,-3.870967741935484,1200,1400,14.615384615384617,2023-09-18
এলাচ(ছোট),প্রতি কেজি,1800,2600,1600,2500,1600,2600,4.761904761904762,1800,3000,-8.333333333333332,2023-09-18
ধনে,প্রতি কেজি,200,260,200,260,200,240,4.545454545454546,130,160,58.620689655172406,2023-09-18
তেজপাতা,প্রতি কেজি,150,200,130,150,130,150,25.0,150,200,0.0,2023-09-18
রুই,প্রতি কেজি,350,450,350,450,450,550,-20.0,250,350,33.33333333333333,2023-09-18
ইলিশ,প্রতি কেজি,600,1300,600,1300,650,1400,-7.317073170731707,600,1400,-5.0,2023-09-18
গরু,প্রতি কেজি,750,780,750,780,750,780,0.0,650,700,13.333333333333334,2023-09-18
খাসী,প্রতি কেজি,1000,1100,1000,1100,1000,1100,0.0,850,950,16.666666666666664,2023-09-18
মুরগী(ব্রয়লার),প্রতি কেজি,170,180,165,170,170,175,1.4492753623188406,165,175,2.941176470588235,2023-09-18
মুরগী (দেশী),প্রতি কেজি,600,650,600,650,650,700,-7.4074074074074066,450,550,25.0,2023-09-18
ডানো,১ কেজি,800,840,800,840,800,840,0.0,780,810,3.1446540880503147,2023-09-18
ডিপ্লোমা (নিউজিল্যান্ড),১ কেজি,790,840,790,840,790,840,0.0,760,800,4.487179487179487,2023-09-18
ফ্রেশ,১ কেজি,790,840,790,840,790,840,0.0,690,700,17.26618705035971,2023-09-18
মার্কস,১ কেজি,790,830,790,830,790,830,0.0,700,720,14.084507042253522,2023-09-18
চিনি,প্রতি কেজি,130,135,130,135,130,135,0.0,90,95,43.24324324324324,2023-09-18
