name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,72,85,75,85,75,85,-1.875,64,80,9.027777777777777,2025-10-12
চাল (মাঝারী)পাইজাম/আটাশ,প্রতি কেজি,60,70,60,70,60,75,-3.7037037037037033,55,60,13.043478260869565,2025-10-12
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,55,60,55,60,55,60,0.0,50,55,9.523809523809524,2025-10-12
আটা সাদা (খোলা),প্রতি কেজি,48,52,45,52,45,52,3.0927835051546397,40,45,17.647058823529413,2025-10-12
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,58,65,55,65,55,65,2.5,50,55,17.142857142857142,2025-10-12
ময়দা (খোলা),প্রতি কেজি,60,65,55,65,55,65,4.166666666666666,55,60,8.695652173913043,2025-10-12
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,65,75,65,75,65,75,0.0,65,75,0.0,2025-10-12
সয়াবিন তেল (লুজ),প্রতি লিটার,172,178,172,178,168,174,2.3391812865497075,152,156,13.636363636363637,2025-10-12
সয়াবিন তেল (বোতল),৫ লিটার,890,920,890,920,890,920,0.0,800,810,12.422360248447204,2025-10-12
সয়াবিন তেল (বোতল),2 লিটার,375,380,375,380,375,378,0.2656042496679947,330,335,13.533834586466163,2025-10-12
সয়াবিন তেল (বোতল),১ লিটার,189,190,188,190,188,190,0.2645502645502645,165,170,13.134328358208954,2025-10-12
পাম অয়েল (লুজ),প্রতি লিটার,155,160,153,160,153,158,1.2861736334405145,144,145,8.996539792387544,2025-10-12
সুপার পাম অয়েল (লুজ),প্রতি লিটার,158,166,155,166,155,165,1.25,146,151,9.090909090909092,2025-10-12
রাইস ব্রান তেল (বোতল),৫ লিটার,1030,1080,1030,1080,1030,1080,0.0,880,920,17.22222222222222,2025-10-12
মশুর ডাল (বড় দানা),প্রতি কেজি,95,110,95,110,95,110,0.0,105,110,-4.651162790697675,2025-10-12
মশুর ডাল (মাঝারী দানা),প্রতি কেজি,125,140,120,140,110,140,6.0,115,120,12.76595744680851,2025-10-12
মশুর ডাল (ছোট দানা),প্রতি কেজি,150,160,150,160,150,160,0.0,130,135,16.9811320754717,2025-10-12
মুগ ডাল (মানভেদে),প্রতি কেজি,120,180,120,180,120,180,0.0,150,180,-9.090909090909092,2025-10-12
এ্যাংকর ডাল,প্রতি কেজি,60,80,60,80,60,80,0.0,75,85,-12.5,2025-10-12
ছোলা (মানভেদে),প্রতি কেজি,100,110,100,115,95,110,2.4390243902439024,125,135,-19.230769230769237,2025-10-12
আলু (মানভেদে),প্রতি কেজি,20,25,18,25,20,30,-10.0,50,60,-59.09090909090909,2025-10-12
পিঁয়াজ (দেশী),প্রতি কেজি,70,80,65,80,70,82,-1.3157894736842104,110,120,-34.78260869565217,2025-10-12
পিঁয়াজ (আমদানি),প্রতি কেজি,0,0,0,0,0,0,,105,110,-100.0,2025-10-12
রসুন (দেশী),প্রতি কেজি,100,140,100,140,100,140,0.0,210,220,-44.18604651162791,2025-10-12
রসুন (আমদানি),প্রতি কেজি,130,190,130,200,140,200,-5.88235294117647,200,220,-23.809523809523807,2025-10-12
শুকনা মরিচ (দেশী),প্রতি কেজি,200,350,220,350,250,350,-8.333333333333332,280,350,-12.698412698412698,2025-10-12
শুকনা মরিচ (আমদানি),প্রতি কেজি,300,400,320,420,320,430,-6.666666666666667,350,450,-12.5,2025-10-12
হলুদ (দেশী),প্রতি কেজি,300,400,300,400,300,400,0.0,350,440,-11.39240506329114,2025-10-12
হলুদ (আমদানি),প্রতি কেজি,300,420,300,420,300,420,0.0,300,380,5.88235294117647,2025-10-12
আদা (দেশী),প্রতি কেজি,0,0,0,0,0,0,,450,500,-100.0,2025-10-12
আদা (আমদানি),প্রতি কেজি,140,250,140,250,140,260,-2.5,200,280,-18.75,2025-10-12
জিরা,প্রতি কেজি,600,750,600,750,600,750,0.0,680,800,-8.783783783783784,2025-10-12
দারুচিনি,প্রতি কেজি,480,600,480,600,500,600,-1.818181818181818,480,550,4.854368932038835,2025-10-12
লবঙ্গ,প্রতি কেজি,1350,1600,1350,1600,1350,1600,0.0,1300,1500,5.357142857142857,2025-10-12
এলাচ(ছোট),প্রতি কেজি,4800,5500,4800,5500,4700,5500,0.9803921568627452,3200,3800,47.14285714285714,2025-10-12
ধনে,প্রতি কেজি,200,280,200,280,220,280,-4.0,200,260,4.3478260869565215,2025-10-12
তেজপাতা,প্রতি কেজি,200,225,200,225,190,225,2.409638554216868,120,200,32.8125,2025-10-12
রুই,প্রতি কেজি,300,450,300,450,300,450,0.0,280,400,10.294117647058822,2025-10-12
ইলিশ,প্রতি কেজি,0,0,900,2200,900,2200,-100.0,800,1800,-100.0,2025-10-12
গরু,প্রতি কেজি,750,800,750,800,750,800,0.0,650,800,6.896551724137931,2025-10-12
খাসী,প্রতি কেজি,1000,1200,1000,1200,1000,1250,-2.2222222222222223,1000,1100,4.761904761904762,2025-10-12
মুরগী(ব্রয়লার),প্রতি কেজি,170,185,160,185,170,185,0.0,190,210,-11.25,2025-10-12
মুরগী (দেশী),প্রতি কেজি,550,650,550,650,550,700,-4.0,500,580,11.11111111111111,2025-10-12
ডানো,১ কেজি,720,860,720,860,720,860,0.0,740,820,1.282051282051282,2025-10-12
ডিপ্লোমা (নিউজিল্যান্ড),১ কেজি,850,920,850,920,840,920,0.5681818181818182,790,840,8.588957055214724,2025-10-12
ফ্রেশ,১ কেজি,830,890,830,890,830,890,0.0,775,820,7.836990595611286,2025-10-12
মার্কস,১ কেজি,830,900,830,900,830,900,0.0,775,830,7.78816199376947,2025-10-12
চিনি,প্রতি কেজি,105,110,105,115,105,115,-2.272727272727273,125,135,-17.307692307692307,2025-10-12
খেজুর(সাধারণ মানের),প্রতি কেজি,220,550,220,550,220,550,0.0,250,450,10.0,2025-10-12
লবণ(প্যাঃ)আয়োডিনযুক্ত,প্রতি কেজি,38,42,38,42,38,42,0.0,38,42,0.0,2025-10-12
ডিম (ফার্ম),প্রতি হালি,45,50,45,50,45,50,0.0,55,60,-17.391304347826086,2025-10-12
