name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,60,72,58,68,60,68,3.125,58,65,7.317073170731707,2022-06-01
চাল (মাঝারী)পাইজাম/লতা,প্রতি কেজি,52,56,46,56,48,56,3.8461538461538463,52,56,0.0,2022-06-01
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,48,52,45,48,45,48,7.526881720430108,45,48,7.526881720430108,2022-06-01
আটা সাদা (খোলা),প্রতি কেজি,46,50,42,45,35,38,31.506849315068493,30,32,54.83870967741935,2022-06-01
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,50,54,45,50,42,45,19.54022988505747,32,36,52.94117647058824,2022-06-01
ময়দা (খোলা),প্রতি কেজি,58,62,55,60,55,58,6.1946902654867255,35,40,60.0,2022-06-01
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,65,70,62,68,60,65,8.0,42,46,53.40909090909091,2022-06-01
সয়াবিন তেল (লুজ),প্রতি লিটার,182,190,182,190,184,186,0.5405405405405406,125,130,45.88235294117647,2022-06-01
সয়াবিন তেল (বোতল),৫ লিটার,975,990,970,980,750,760,30.132450331125828,660,730,41.36690647482014,2022-06-01
সয়াবিন তেল (বোতল),১ লিটার,195,200,195,200,160,170,19.696969696969692,140,150,36.206896551724135,2022-06-01
পাম অয়েল (লুজ),প্রতি লিটার,165,172,170,175,165,170,0.5970149253731344,112,116,47.80701754385965,2022-06-01
পাম অয়েল (সুপার),প্রতি লিটার,175,180,178,180,167,172,4.71976401179941,115,119,51.70940170940172,2022-06-01
মশুর ডাল (বড় দানা),প্রতি কেজি,105,110,105,115,95,105,7.5,70,80,43.333333333333336,2022-06-01
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,125,130,120,125,110,115,13.333333333333334,80,95,45.71428571428572,2022-06-01
মশুর ডাল (ছোট দানা),প্রতি কেজি,130,135,125,130,120,130,6.0,100,110,26.190476190476197,2022-06-01
মুগ ডাল (মানভেদে),প্রতি কেজি,120,140,120,140,120,140,0.0,110,140,4.0,2022-06-01
এ্যাংকর ডাল,প্রতি কেজি,55,70,55,70,55,60,8.695652173913043,40,50,38.88888888888889,2022-06-01
ছোলা (মানভেদে),প্রতি কেজি,68,70,70,75,65,75,-1.4285714285714286,60,70,6.153846153846154,2022-06-01
আলু (মানভেদে),প্রতি কেজি,20,25,18,25,16,20,25.0,20,25,0.0,2022-06-01
পিঁয়াজ (দেশী),প্রতি কেজি,35,40,35,45,28,30,29.310344827586203,45,50,-21.052631578947366,2022-06-01
পিঁয়াজ (আমদানি),প্রতি কেজি,45,50,45,50,25,35,58.333333333333336,40,46,10.465116279069768,2022-06-01
রসুন(দেশী) নতুন/পুরাতন),প্রতি কেজি,80,120,80,120,50,80,53.84615384615385,60,90,33.33333333333333,2022-06-01
রসুন (আমদানি),প্রতি কেজি,170,190,160,180,100,130,56.52173913043478,120,135,41.17647058823529,2022-06-01
শুকনা মরিচ (দেশী),প্রতি কেজি,200,280,190,280,180,200,26.31578947368421,180,200,26.31578947368421,2022-06-01
শুকনা মরিচ (আমদানি),প্রতি কেজি,320,350,300,350,300,350,3.076923076923077,240,280,28.846153846153843,2022-06-01
হলুদ (দেশী),প্রতি কেজি,220,250,200,220,200,230,9.30232558139535,140,200,38.23529411764706,2022-06-01
হলুদ (আমদানি),প্রতি কেজি,160,200,180,200,160,180,5.88235294117647,140,180,12.5,2022-06-01
আদা (দেশী) নতুন,প্রতি কেজি,100,140,100,140,90,140,4.3478260869565215,100,120,9.090909090909092,2022-06-01
আদা (আমদানি),প্রতি কেজি,80,110,80,120,70,120,0.0,90,130,-13.636363636363637,2022-06-01
জিরা,প্রতি কেজি,400,450,400,450,380,450,2.409638554216868,340,400,14.864864864864863,2022-06-01
দারুচিনি,প্রতি কেজি,400,500,400,500,430,500,-3.225806451612903,400,450,5.88235294117647,2022-06-01
লবঙ্গ,প্রতি কেজি,1100,1200,1050,1200,1050,1200,2.2222222222222223,900,1000,21.052631578947366,2022-06-01
এলাচ(ছোট),প্রতি কেজি,2000,3200,2000,3200,2000,3200,0.0,2400,3500,-11.864406779661016,2022-06-01
ধনে,প্রতি কেজি,120,160,120,160,130,170,-6.666666666666667,110,140,12.0,2022-06-01
তেজপাতা,প্রতি কেজি,150,160,150,160,150,200,-11.428571428571429,115,140,21.568627450980397,2022-06-01
রুই,প্রতি কেজি,250,350,250,350,250,350,0.0,250,350,0.0,2022-06-01
ইলিশ,প্রতি কেজি,600,1400,600,1400,600,1400,0.0,750,1400,-6.976744186046512,2022-06-01
গরু,প্রতি কেজি,650,680,650,680,650,680,0.0,570,600,13.675213675213676,2022-06-01
খাসী,প্রতি কেজি,950,1000,850,950,850,950,8.333333333333332,800,900,14.705882352941178,2022-06-01
মুরগী(ব্রয়লার),প্রতি কেজি,135,150,140,160,165,180,-17.391304347826086,120,135,11.76470588235294,2022-06-01
মুরগী (দেশী),প্রতি কেজি,520,550,500,550,500,550,1.9047619047619049,450,550,7.000000000000001,2022-06-01
ডানো,১ কেজি,690,710,690,710,690,700,0.7194244604316548,630,650,9.375,2022-06-01
ডিপ্লোমা (নিউজিল্যান্ড),১ কেজি,690,720,690,720,680,710,1.4388489208633095,630,650,10.15625,2022-06-01
ফ্রেশ,১ কেজি,620,630,620,630,600,610,3.3057851239669422,540,560,13.636363636363637,2022-06-01
মার্কস,১ কেজি,640,690,640,690,600,640,7.258064516129033,540,580,18.75,2022-06-01
চিনি,প্রতি কেজি,79,82,78,80,78,82,0.625,73,75,8.783783783783784,2022-06-01
খেজুর(সাধারণ মানের),প্রতি কেজি,150,400,150,400,150,400,0.0,150,350,10.0,2022-06-01
লবণ(প্যাঃ)আয়োডিনযুক্ত(মানভেদে),প্রতি কেজি,30,36,30,36,30,35,1.5384615384615383,30,40,-5.714285714285714,2022-06-01
ডিম (ফার্ম),প্রতি হালি,40,42,38,43,33,36,18.84057971014493,30,32,32.25806451612903,2022-06-01
লেখার কাগজ(সাদা),প্রতি দিস্তা,20,25,20,25,20,25,0.0,18,25,4.651162790697675,2022-06-01
"এম,এস রড (৬০ গ্রেড)",প্রতি মেঃটন,87000,91500,85000,90250,87000,90000,0.847457627118644,65000,71600,30.67349926793558,2022-06-01
"এম,এস রড( ৪০ গ্রেড)",প্রতি মেঃটন,85000,89500,79000,88500,85000,88200,0.7505773672055427,63000,68000,33.20610687022901,2022-06-01
