name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,56,65,58,68,58,66,-2.419354838709677,52,60,8.035714285714286,2021-11-22
চাল (মাঝারী)পাইজাম/লতা,প্রতি কেজি,48,55,48,55,50,56,-2.8301886792452837,45,50,8.421052631578947,2021-11-22
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,44,48,45,48,45,48,-1.0752688172043012,40,45,8.235294117647058,2021-11-22
আটা সাদা (খোলা),প্রতি কেজি,33,35,33,35,33,35,0.0,28,32,13.333333333333334,2021-11-22
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,40,45,38,45,35,40,13.333333333333334,30,33,34.92063492063492,2021-11-22
ময়দা (খোলা),প্রতি কেজি,43,48,43,45,40,45,7.0588235294117645,34,38,26.38888888888889,2021-11-22
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,50,55,48,52,45,50,10.526315789473683,42,45,20.689655172413797,2021-11-22
সয়াবিন তেল (লুজ),প্রতি লিটার,140,145,140,145,140,145,0.0,98,100,43.93939393939394,2021-11-22
সয়াবিন তেল (বোতল),৫ লিটার,700,750,700,760,680,740,2.112676056338028,490,525,42.85714285714285,2021-11-22
সয়াবিন তেল (বোতল),১ লিটার,150,160,150,160,150,155,1.639344262295082,105,115,40.909090909090914,2021-11-22
পাম অয়েল (লুজ),প্রতি লিটার,130,135,130,135,130,132,1.1450381679389312,84,91,51.42857142857142,2021-11-22
পাম অয়েল (সুপার),প্রতি লিটার,135,140,134,138,130,135,3.7735849056603774,91,94,48.64864864864865,2021-11-22
মশুর ডাল (বড় দানা),প্রতি কেজি,85,90,85,90,88,90,-1.6853932584269662,70,80,16.666666666666664,2021-11-22
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,95,100,95,100,98,100,-1.5151515151515151,80,100,8.333333333333332,2021-11-22
মশুর ডাল (ছোট দানা),প্রতি কেজি,100,110,100,110,105,110,-2.3255813953488373,100,120,-4.545454545454546,2021-11-22
মুগ ডাল (মানভেদে),প্রতি কেজি,110,120,110,130,110,130,-4.166666666666666,120,140,-11.538461538461538,2021-11-22
এ্যাংকর ডাল,প্রতি কেজি,45,50,45,50,45,50,0.0,40,45,11.76470588235294,2021-11-22
ছোলা (মানভেদে),প্রতি কেজি,70,75,70,75,70,75,0.0,75,80,-6.451612903225806,2021-11-22
আলু (মানভেদে),প্রতি কেজি,20,28,22,30,16,20,33.33333333333333,40,45,-43.52941176470589,2021-11-22
পিঁয়াজ (দেশী),প্রতি কেজি,55,65,60,65,58,65,-2.4390243902439024,70,80,-20.0,2021-11-22
পিঁয়াজ (আমদানি),প্রতি কেজি,45,55,50,55,50,60,-9.090909090909092,30,40,42.85714285714285,2021-11-22
রসুন (দেশী),প্রতি কেজি,30,70,40,80,50,75,-20.0,100,120,-54.54545454545454,2021-11-22
রসুন (আমদানি),প্রতি কেজি,110,130,110,120,110,130,0.0,80,100,33.33333333333333,2021-11-22
শুকনা মরিচ (দেশী),প্রতি কেজি,170,180,160,180,170,180,0.0,250,280,-33.9622641509434,2021-11-22
শুকনা মরিচ (আমদানি),প্রতি কেজি,250,300,250,300,250,300,0.0,280,300,-5.172413793103448,2021-11-22
হলুদ (দেশী),প্রতি কেজি,200,220,200,230,200,240,-4.545454545454546,130,240,13.513513513513514,2021-11-22
হলুদ (আমদানি),প্রতি কেজি,160,180,150,180,150,180,3.0303030303030303,140,250,-12.82051282051282,2021-11-22
আদা (দেশী) নতুন,প্রতি কেজি,100,140,80,140,120,160,-14.285714285714285,80,100,33.33333333333333,2021-11-22
আদা (আমদানি),প্রতি কেজি,60,120,80,130,80,140,-18.181818181818183,80,90,5.88235294117647,2021-11-22
জিরা,প্রতি কেজি,320,420,300,400,320,400,2.7777777777777777,280,400,8.823529411764707,2021-11-22
দারুচিনি,প্রতি কেজি,380,480,390,460,390,450,2.380952380952381,350,480,3.614457831325301,2021-11-22
লবঙ্গ,প্রতি কেজি,1000,1200,1000,1250,1000,1250,-2.2222222222222223,600,1000,37.5,2021-11-22
এলাচ(ছোট),প্রতি কেজি,2100,3200,2100,3000,2200,3200,-1.851851851851852,2400,3200,-5.357142857142857,2021-11-22
