name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,60,76,60,76,64,76,-2.857142857142857,60,75,0.7407407407407408,2024-05-24
চাল (মাঝারী)পাইজাম/লতা,প্রতি কেজি,52,58,52,58,54,58,-1.7857142857142856,50,55,4.761904761904762,2024-05-24
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,48,52,50,54,50,54,-3.8461538461538463,48,50,2.0408163265306123,2024-05-24
আটা সাদা (খোলা),প্রতি কেজি,35,45,35,45,43,45,-9.090909090909092,55,60,-30.434782608695656,2024-05-24
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,50,55,50,55,55,60,-8.695652173913043,62,65,-17.322834645669293,2024-05-24
ময়দা (খোলা),প্রতি কেজি,55,60,55,60,55,60,0.0,58,65,-6.504065040650407,2024-05-24
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,65,70,65,70,68,70,-2.1739130434782608,72,75,-8.16326530612245,2024-05-24
সয়াবিন তেল (লুজ),প্রতি লিটার,145,150,145,155,150,155,-3.278688524590164,175,185,-18.055555555555557,2024-05-24
সয়াবিন তেল (বোতল),৫ লিটার,790,815,790,815,780,800,1.5822784810126582,920,960,-14.627659574468083,2024-05-24
সয়াবিন তেল (বোতল),১ লিটার,160,165,160,165,160,162,0.9316770186335404,190,195,-15.584415584415584,2024-05-24
পাম অয়েল (লুজ),প্রতি লিটার,125,135,125,135,130,135,-1.8867924528301887,130,135,-1.8867924528301887,2024-05-24
পাম অয়েল (সুপার),প্রতি লিটার,135,145,135,145,135,145,0.0,0,0,,2024-05-24
রাইস ব্রান তেল (বোতল),৫ লিটার,860,880,0,0,0,0,,0,0,,2024-05-24
রাইস ব্রান তেল (বোতল),১ লিটার,172,176,0,0,0,0,,0,0,,2024-05-24
মশুর ডাল (বড় দানা),প্রতি কেজি,105,110,105,110,105,110,0.0,90,100,13.157894736842104,2024-05-24
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,115,120,115,120,115,120,0.0,110,115,4.444444444444445,2024-05-24
মশুর ডাল (ছোট দানা),প্রতি কেজি,130,135,130,135,130,140,-1.851851851851852,125,135,1.9230769230769231,2024-05-24
মুগ ডাল (মানভেদে),প্রতি কেজি,160,185,160,185,175,185,-4.166666666666666,95,135,50.0,2024-05-24
এ্যাংকর ডাল,প্রতি কেজি,80,90,80,90,85,90,-2.857142857142857,70,75,17.24137931034483,2024-05-24
ছোলা (মানভেদে),প্রতি কেজি,95,110,95,105,100,110,-2.380952380952381,80,85,24.24242424242424,2024-05-24
"আলু (নতুন, মানভেদে)",প্রতি কেজি,48,55,48,55,50,55,-1.9047619047619049,40,42,25.60975609756097,2024-05-24
পিঁয়াজ (নতুন) (দেশী),প্রতি কেজি,70,75,65,75,60,65,16.0,70,75,0.0,2024-05-24
পিঁয়াজ (আমদানি),প্রতি কেজি,75,80,75,85,0,0,,75,80,0.0,2024-05-24
