name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,58,68,58,66,58,68,0.0,55,62,7.6923076923076925,2021-12-05
চাল (মাঝারী)পাইজাম/লতা,প্রতি কেজি,48,55,48,55,50,56,-2.8301886792452837,50,58,-4.62962962962963,2021-12-05
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,45,48,44,48,45,50,-2.1052631578947367,45,50,-2.1052631578947367,2021-12-05
আটা সাদা (খোলা),প্রতি কেজি,34,38,34,38,33,35,5.88235294117647,28,30,24.13793103448276,2021-12-05
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,40,45,40,45,38,40,8.974358974358974,30,36,28.78787878787879,2021-12-05
ময়দা (খোলা),প্রতি কেজি,45,48,45,48,40,45,9.411764705882351,34,36,32.857142857142854,2021-12-05
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,50,55,50,55,48,52,5.0,40,45,23.52941176470588,2021-12-05
সয়াবিন তেল (লুজ),প্রতি লিটার,140,145,142,145,140,145,0.0,100,104,39.70588235294117,2021-12-05
সয়াবিন তেল (বোতল),৫ লিটার,700,760,700,750,690,750,1.3888888888888888,500,525,42.4390243902439,2021-12-05
সয়াবিন তেল (বোতল),১ লিটার,150,160,150,160,150,160,0.0,110,120,34.78260869565217,2021-12-05
পাম অয়েল (লুজ),প্রতি লিটার,130,135,130,135,130,135,0.0,91,92,44.80874316939891,2021-12-05
পাম অয়েল (সুপার),প্রতি লিটার,135,138,135,138,132,138,1.1111111111111112,94,96,43.6842105263158,2021-12-05
মশুর ডাল (বড় দানা),প্রতি কেজি,85,90,85,90,85,90,0.0,65,70,29.629629629629623,2021-12-05
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,95,100,95,100,95,100,0.0,80,90,14.705882352941178,2021-12-05
মশুর ডাল (ছোট দানা),প্রতি কেজি,105,110,105,110,105,110,0.0,100,110,2.380952380952381,2021-12-05
মুগ ডাল (মানভেদে),প্রতি কেজি,120,130,120,130,110,130,4.166666666666666,100,130,8.695652173913043,2021-12-05
এ্যাংকর ডাল,প্রতি কেজি,45,50,45,50,45,50,0.0,40,45,11.76470588235294,2021-12-05
ছোলা (মানভেদে),প্রতি কেজি,70,75,70,75,70,75,0.0,65,70,7.4074074074074066,2021-12-05
আলু (মানভেদে),প্রতি কেজি,20,25,20,25,22,25,-4.25531914893617,40,45,-47.05882352941176,2021-12-05
পিঁয়াজ (দেশী),প্রতি কেজি,55,65,50,55,52,60,7.142857142857142,60,65,-4.0,2021-12-05
পিঁয়াজ (আমদানি),প্রতি কেজি,45,50,40,45,40,50,5.555555555555555,30,35,46.15384615384615,2021-12-05
রসুন (দেশী),প্রতি কেজি,30,60,30,60,40,60,-10.0,100,110,-57.14285714285714,2021-12-05
রসুন (আমদানি),প্রতি কেজি,140,150,110,130,110,120,26.08695652173913,80,90,70.58823529411765,2021-12-05
শুকনা মরিচ (দেশী),প্রতি কেজি,150,180,150,180,160,200,-8.333333333333332,240,260,-34.0,2021-12-05
শুকনা মরিচ (আমদানি),প্রতি কেজি,250,280,250,280,240,280,1.9230769230769231,260,280,-1.851851851851852,2021-12-05
হলুদ (দেশী),প্রতি কেজি,200,220,200,230,170,230,5.0,130,240,13.513513513513514,2021-12-05
হলুদ (আমদানি),প্রতি কেজি,150,180,150,180,150,180,0.0,140,250,-15.384615384615383,2021-12-05
আদা (দেশী) নতুন,প্রতি কেজি,80,100,90,140,80,120,-10.0,80,90,5.88235294117647,2021-12-05
আদা (আমদানি),প্রতি কেজি,60,120,60,120,80,130,-14.285714285714285,90,100,-5.263157894736842,2021-12-05
জিরা,প্রতি কেজি,300,420,300,400,340,400,-2.702702702702702,280,400,5.88235294117647,2021-12-05
দারুচিনি,প্রতি কেজি,380,480,400,480,390,460,1.1764705882352942,350,480,3.614457831325301,2021-12-05
লবঙ্গ,প্রতি কেজি,1000,1250,1000,1200,1000,1250,0.0,700,1000,32.35294117647059,2021-12-05
এলাচ(ছোট),প্রতি কেজি,2100,3200,2200,3200,2200,3200,-1.851851851851852,2400,3200,-5.357142857142857,2021-12-05
ধনে,প্রতি কেজি,110,120,120,130,110,130,-4.166666666666666,100,120,4.545454545454546,2021-12-05
তেজপাতা,প্রতি কেজি,150,200,150,200,150,200,0.0,100,120,59.09090909090909,2021-12-05
রুই,প্রতি কেজি,250,350,250,350,250,350,0.0,200,350,9.090909090909092,2021-12-05
ইলিশ,প্রতি কেজি,500,1300,500,1300,500,1300,0.0,500,1200,5.88235294117647,2021-12-05
গরু,প্রতি কেজি,580,600,580,600,580,600,0.0,550,590,3.508771929824561,2021-12-05
খাসী,প্রতি কেজি,800,850,800,850,800,850,0.0,750,850,3.125,2021-12-05
মুরগী(ব্রয়লার),প্রতি কেজি,140,150,140,150,150,170,-9.375,120,130,16.0,2021-12-05
মুরগী (দেশী),প্রতি কেজি,420,450,420,450,420,500,-5.434782608695652,400,450,2.3529411764705883,2021-12-05
