name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,72,85,75,85,75,85,-1.875,64,80,9.027777777777777,2025-10-13
চাল (মাঝারী)পাইজাম/আটাশ,প্রতি কেজি,60,70,60,70,60,75,-3.7037037037037033,55,60,13.043478260869565,2025-10-13
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,55,60,55,60,55,60,0.0,50,55,9.523809523809524,2025-10-13
আটা সাদা (খোলা),প্রতি কেজি,48,52,45,52,45,52,3.0927835051546397,40,45,17.647058823529413,2025-10-13
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,58,65,55,65,55,65,2.5,50,55,17.142857142857142,2025-10-13
ময়দা (খোলা),প্রতি কেজি,60,65,55,65,55,65,4.166666666666666,55,60,8.695652173913043,2025-10-13
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,65,75,65,75,65,75,0.0,65,75,0.0,2025-10-13
সয়াবিন তেল (লুজ),প্রতি লিটার,172,178,172,178,168,174,2.3391812865497075,151,155,14.37908496732026,2025-10-13
সয়াবিন তেল (বোতল),৫ লিটার,890,920,890,920,890,920,0.0,800,810,12.422360248447204,2025-10-13
সয়াবিন তেল (বোতল),2 লিটার,375,380,375,380,375,378,0.2656042496679947,330,335,13.533834586466163,2025-10-13
সয়াবিন তেল (বোতল),১ লিটার,188,190,188,190,188,190,0.0,165,170,12.835820895522389,2025-10-13
পাম অয়েল (লুজ),প্রতি লিটার,155,160,153,160,153,158,1.2861736334405145,140,144,10.915492957746478,2025-10-13
সুপার পাম অয়েল (লুজ),প্রতি লিটার,158,166,155,166,155,164,1.5673981191222568,145,150,9.830508474576272,2025-10-13
রাইস ব্রান তেল (বোতল),৫ লিটার,1030,1050,1030,1080,1030,1080,-1.4218009478672986,880,900,16.853932584269664,2025-10-13
মশুর ডাল (বড় দানা),প্রতি কেজি,95,110,95,110,95,110,0.0,105,110,-4.651162790697675,2025-10-13
মশুর ডাল (মাঝারী দানা),প্রতি কেজি,125,140,110,140,110,140,6.0,115,120,12.76595744680851,2025-10-13
