name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,60,68,60,65,60,65,2.4,50,62,14.285714285714285,2021-08-03
চাল (মাঝারী)পাইজাম/লতা,প্রতি কেজি,50,56,50,56,50,56,0.0,44,50,12.76595744680851,2021-08-03
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,47,50,45,50,44,48,5.434782608695652,40,45,14.117647058823527,2021-08-03
আটা সাদা (খোলা),প্রতি কেজি,28,32,30,32,30,32,-3.225806451612903,26,30,7.142857142857142,2021-08-03
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,33,35,33,36,32,35,1.4925373134328357,30,35,4.615384615384616,2021-08-03
ময়দা (খোলা),প্রতি কেজি,35,40,35,40,35,40,0.0,33,40,2.73972602739726,2021-08-03
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,42,45,42,45,42,45,0.0,40,45,2.3529411764705883,2021-08-03
সয়াবিন তেল (লুজ),প্রতি লিটার,120,125,118,122,115,122,3.375527426160337,80,85,48.48484848484848,2021-08-03
সয়াবিন তেল (বোতল),৫ লিটার,660,700,660,700,670,720,-2.158273381294964,450,500,43.15789473684211,2021-08-03
সয়াবিন তেল (বোতল),১ লিটার,140,150,140,150,140,160,-3.333333333333333,100,105,41.46341463414634,2021-08-03
পাম অয়েল (লুজ),প্রতি লিটার,110,112,105,108,100,110,5.714285714285714,65,70,64.44444444444444,2021-08-03
পাম অয়েল (সুপার),প্রতি লিটার,114,116,112,114,108,116,2.6785714285714284,70,75,58.620689655172406,2021-08-03
মশুর ডাল (বড় দানা),প্রতি কেজি,75,80,70,80,75,80,0.0,65,75,10.714285714285714,2021-08-03
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,85,95,80,90,80,90,5.88235294117647,90,100,-5.263157894736842,2021-08-03
মশুর ডাল (ছোট দানা),প্রতি কেজি,100,110,100,110,100,110,0.0,100,110,0.0,2021-08-03
মুগ ডাল (মানভেদে),প্রতি কেজি,90,125,100,136,100,120,-2.272727272727273,120,130,-14.000000000000002,2021-08-03
