name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,70,85,70,85,70,85,0.0,72,80,1.973684210526316,2026-06-04
চাল (মাঝারী)পাইজাম/আটাশ,প্রতি কেজি,52,68,52,68,60,68,-6.25,53,62,4.3478260869565215,2026-06-04
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,48,60,48,60,55,60,-6.086956521739131,50,55,2.857142857142857,2026-06-04
আটা সাদা (খোলা),প্রতি কেজি,40,46,40,46,40,46,0.0,40,45,1.1764705882352942,2026-06-04
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,55,60,55,60,55,60,0.0,50,55,9.523809523809524,2026-06-04
ময়দা (খোলা),প্রতি কেজি,55,60,55,60,55,60,0.0,50,60,4.545454545454546,2026-06-04
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,60,75,60,75,60,72,2.272727272727273,65,70,0.0,2026-06-04
সয়াবিন তেল (লুজ),প্রতি লিটার,185,195,185,195,185,195,0.0,160,170,15.151515151515152,2026-06-04
সয়াবিন তেল (বোতল),৫ লিটার,975,975,975,975,950,975,1.2987012987012987,890,920,7.734806629834254,2026-06-04
সয়াবিন তেল (বোতল),2 লিটার,398,398,398,398,390,398,1.015228426395939,375,378,5.710491367861885,2026-06-04
সয়াবিন তেল (বোতল),১ লিটার,199,199,199,199,195,199,1.015228426395939,188,190,5.291005291005291,2026-06-04
পাম অয়েল (লুজ),প্রতি লিটার,165,170,165,170,162,168,1.5151515151515151,145,155,11.666666666666666,2026-06-04
সুপার পাম অয়েল (লুজ),প্রতি লিটার,170,175,170,175,168,172,1.4705882352941175,150,162,10.576923076923077,2026-06-04
রাইস ব্রান তেল (বোতল),৫ লিটার,1030,1140,1030,1140,1030,1080,2.843601895734597,1030,1070,3.333333333333333,2026-06-04
মশুর ডাল (বড় দানা),প্রতি কেজি,90,105,90,105,90,105,0.0,95,110,-4.878048780487805,2026-06-04
মশুর ডাল (মাঝারী দানা),প্রতি কেজি,115,120,115,120,115,120,0.0,105,120,4.444444444444445,2026-06-04
