name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,60,78,60,78,60,78,0.0,60,75,2.2222222222222223,2024-07-05
চাল (মাঝারী)পাইজাম/লতা,প্রতি কেজি,52,58,52,58,52,58,0.0,50,55,4.761904761904762,2024-07-05
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,48,52,48,52,50,54,-3.8461538461538463,48,50,2.0408163265306123,2024-07-05
আটা সাদা (খোলা),প্রতি কেজি,40,45,40,45,40,45,0.0,52,55,-20.5607476635514,2024-07-05
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,50,55,50,55,55,60,-8.695652173913043,60,65,-16.0,2024-07-05
ময়দা (খোলা),প্রতি কেজি,55,60,55,60,55,60,0.0,55,60,0.0,2024-07-05
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,65,70,65,70,65,70,0.0,70,75,-6.896551724137931,2024-07-05
সয়াবিন তেল (লুজ),প্রতি লিটার,145,155,145,152,145,150,1.694915254237288,167,175,-12.280701754385964,2024-07-05
সয়াবিন তেল (বোতল),৫ লিটার,780,815,780,815,785,815,-0.3125,860,890,-8.857142857142856,2024-07-05
সয়াবিন তেল (বোতল),১ লিটার,165,167,160,165,160,165,2.1538461538461537,185,190,-11.466666666666669,2024-07-05
পাম অয়েল (লুজ),প্রতি লিটার,125,135,125,135,125,135,0.0,125,130,1.96078431372549,2024-07-05
পাম অয়েল (সুপার),প্রতি লিটার,135,145,135,145,135,145,0.0,0,0,,2024-07-05
রাইস ব্রান তেল (বোতল),৫ লিটার,860,880,860,880,860,880,0.0,0,0,,2024-07-05
রাইস ব্রান তেল (বোতল),১ লিটার,172,176,170,176,170,176,0.5780346820809248,0,0,,2024-07-05
মশুর ডাল (বড় দানা),প্রতি কেজি,105,110,105,110,105,110,0.0,90,100,13.157894736842104,2024-07-05
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,115,120,115,120,115,120,0.0,110,115,4.444444444444445,2024-07-05
