name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,64,80,64,80,64,80,0.0,60.0,72.0,9.090909090909092,2024-10-08
চাল (মাঝারী)পাইজাম/লতা,প্রতি কেজি,55,60,55,60,55,60,0.0,50.0,55.0,9.523809523809524,2024-10-08
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,50,55,50,55,52,55,-1.8691588785046729,48.0,50.0,7.142857142857142,2024-10-08
আটা সাদা (খোলা),প্রতি কেজি,40,45,40,45,38,45,2.409638554216868,42.0,45.0,-2.2988505747126435,2024-10-08
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,50,55,50,55,50,55,0.0,53.0,60.0,-7.079646017699115,2024-10-08
ময়দা (খোলা),প্রতি কেজি,55,60,55,60,55,60,0.0,55.0,60.0,0.0,2024-10-08
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,65,75,65,70,65,70,3.7037037037037033,60.0,65.0,12.0,2024-10-08
সয়াবিন তেল (লুজ),প্রতি লিটার,151,155,151,155,148,158,0.0,155.0,160.0,-2.857142857142857,2024-10-08
সয়াবিন তেল (বোতল),৫ লিটার,800,810,780,810,780,810,1.257861635220126,780.0,825.0,0.3115264797507788,2024-10-08
সয়াবিন তেল (বোতল),2 লিটার,330,335,325,330,325,330,1.5267175572519085,330.0,335.0,0.0,2024-10-08
সয়াবিন তেল (বোতল),১ লিটার,165,170,165,167,165,167,0.9036144578313252,168.0,170.0,-0.8875739644970414,2024-10-08
পাম অয়েল (লুজ),প্রতি লিটার,140,144,137,142,130,135,7.169811320754717,125.0,130.0,11.372549019607844,2024-10-08
পাম অয়েল (সুপার),প্রতি লিটার,145,150,145,150,135,140,7.272727272727272,0.0,0.0,,2024-10-08
রাইস ব্রান তেল (বোতল),৫ লিটার,880,900,880,900,880,900,0.0,,,,2024-10-08
রাইস ব্রান তেল (বোতল),১ লিটার,180,190,180,190,180,190,0.0,,,,2024-10-08
মশুর ডাল (বড় দানা),প্রতি কেজি,105,110,105,110,105,110,0.0,105.0,110.0,0.0,2024-10-08
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,115,120,115,120,115,120,0.0,115.0,120.0,0.0,2024-10-08
মশুর ডাল (ছোট দানা),প্রতি কেজি,130,135,130,135,130,135,0.0,130.0,135.0,0.0,2024-10-08
মুগ ডাল (মানভেদে),প্রতি কেজি,150,180,160,185,160,185,-4.3478260869565215,95.0,135.0,43.47826086956522,2024-10-08
এ্যাংকর ডাল,প্রতি কেজি,75,85,80,90,80,90,-5.88235294117647,70.0,75.0,10.344827586206897,2024-10-08
ছোলা (মানভেদে),প্রতি কেজি,120,130,120,130,110,120,8.695652173913043,85.0,90.0,42.85714285714285,2024-10-08
আলু (মানভেদে),প্রতি কেজি,50,60,50,60,52,60,-1.7857142857142856,40.0,45.0,29.411764705882355,2024-10-08
পিঁয়াজ (দেশী),প্রতি কেজি,105,115,105,110,110,120,-4.3478260869565215,85.0,95.0,22.22222222222222,2024-10-08
পিঁয়াজ (আমদানি),প্রতি কেজি,95,105,90,100,100,115,-6.976744186046512,70.0,80.0,33.33333333333333,2024-10-08
রসুন (দেশী),প্রতি কেজি,210,220,210,220,200,240,-2.272727272727273,180.0,220.0,7.5,2024-10-08
রসুন (আমদানি),প্রতি কেজি,200,220,200,220,200,220,0.0,170.0,200.0,13.513513513513514,2024-10-08
শুকনা মরিচ (দেশী),প্রতি কেজি,280,350,300,350,300,350,-3.076923076923077,380.0,420.0,-21.25,2024-10-08
শুকনা মরিচ (আমদানি),প্রতি কেজি,350,450,380,450,400,450,-5.88235294117647,450.0,500.0,-15.789473684210526,2024-10-08
হলুদ (দেশী),প্রতি কেজি,350,420,350,400,350,400,2.666666666666667,280.0,380.0,16.666666666666664,2024-10-08
হলুদ (আমদানি),প্রতি কেজি,300,370,300,350,300,350,3.076923076923077,200.0,280.0,39.58333333333333,2024-10-08
আদা (দেশী),প্রতি কেজি,450,500,450,500,450,500,0.0,420.0,450.0,9.195402298850574,2024-10-08
আদা (আমদানি),প্রতি কেজি,200,280,200,280,200,270,2.127659574468085,200.0,250.0,6.666666666666667,2024-10-08
জিরা,প্রতি কেজি,680,800,680,750,650,750,5.714285714285714,1100.0,1200.0,-35.65217391304348,2024-10-08
দারুচিনি,প্রতি কেজি,480,550,450,550,480,500,5.1020408163265305,450.0,500.0,8.421052631578947,2024-10-08
লবঙ্গ,প্রতি কেজি,1300,1500,1200,1500,1200,1500,3.7037037037037033,1500.0,1600.0,-9.67741935483871,2024-10-08
এলাচ(ছোট),প্রতি কেজি,3200,3700,3200,3650,3200,3600,1.4705882352941175,1800.0,2600.0,56.81818181818182,2024-10-08
ধনে,প্রতি কেজি,200,280,200,260,200,250,6.666666666666667,200.0,250.0,6.666666666666667,2024-10-08
তেজপাতা,প্রতি কেজি,120,200,120,200,120,200,0.0,150.0,200.0,-8.571428571428571,2024-10-08
রুই,প্রতি কেজি,280,400,300,400,350,400,-9.333333333333334,350.0,450.0,-15.0,2024-10-08
ইলিশ,প্রতি কেজি,800,1800,800,1800,800,1600,8.333333333333332,600.0,1300.0,36.84210526315789,2024-10-08
গরু,প্রতি কেজি,650,750,650,750,700,750,-3.4482758620689653,750.0,780.0,-8.49673202614379,2024-10-08
