name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,60,75,60,75,62,75,-1.45985401459854,58,75,1.5037593984962403,2024-01-10
চাল (মাঝারী)পাইজাম/লতা,প্রতি কেজি,50,55,50,55,52,56,-2.7777777777777777,52,60,-6.25,2024-01-10
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,48,50,48,50,50,52,-3.92156862745098,46,52,0.0,2024-01-10
আটা সাদা (খোলা),প্রতি কেজি,45,50,45,50,45,50,0.0,58,62,-20.833333333333336,2024-01-10
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,55,65,55,60,55,60,4.3478260869565215,70,75,-17.24137931034483,2024-01-10
ময়দা (খোলা),প্রতি কেজি,65,70,60,70,60,65,8.0,70,72,-4.929577464788732,2024-01-10
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,70,75,65,75,70,75,0.0,80,82,-10.493827160493826,2024-01-10
সয়াবিন তেল (লুজ),প্রতি লিটার,155,160,155,160,150,158,2.272727272727273,170,180,-10.0,2024-01-10
সয়াবিন তেল (বোতল),৫ লিটার,810,845,810,845,790,825,2.476780185758514,870,880,-5.428571428571429,2024-01-10
সয়াবিন তেল (বোতল),১ লিটার,170,173,170,173,165,170,2.388059701492537,180,185,-6.027397260273973,2024-01-10
পাম অয়েল (লুজ),প্রতি লিটার,125,130,125,130,125,130,0.0,117,125,5.371900826446281,2024-01-10
পাম অয়েল (সুপার),প্রতি লিটার,135,140,135,140,135,140,0.0,130,140,1.851851851851852,2024-01-10
মশুর ডাল (বড় দানা),প্রতি কেজি,105,110,105,110,105,110,0.0,95,105,7.5,2024-01-10
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,120,125,120,125,120,125,0.0,120,125,0.0,2024-01-10
মশুর ডাল (ছোট দানা),প্রতি কেজি,130,135,130,135,130,135,0.0,125,130,3.92156862745098,2024-01-10
মুগ ডাল (মানভেদে),প্রতি কেজি,95,135,95,135,95,135,0.0,95,135,0.0,2024-01-10
এ্যাংকর ডাল,প্রতি কেজি,65,75,65,75,70,75,-3.4482758620689653,65,75,0.0,2024-01-10
ছোলা (মানভেদে),প্রতি কেজি,90,95,90,95,85,90,5.714285714285714,85,90,5.714285714285714,2024-01-10
আলু (নতুন/পুরাতন)(মানভেদে),প্রতি কেজি,55,60,55,65,45,55,15.0,22,25,144.6808510638298,2024-01-10
পিঁয়াজ (নতুন) (দেশী),প্রতি কেজি,80,100,80,90,180,190,-51.35135135135135,30,45,140.0,2024-01-10
পিঁয়াজ (আমদানি),প্রতি কেজি,90,120,100,120,160,170,-36.36363636363637,40,50,133.33333333333331,2024-01-10
রসুন(দেশী) পুরাতন,প্রতি কেজি,220,260,220,240,200,250,6.666666666666667,100,120,118.1818181818182,2024-01-10
