name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,62,75,62,75,62,75,0.0,60,75,1.4814814814814816,2024-03-12
চাল (মাঝারী)পাইজাম/লতা,প্রতি কেজি,52,56,50,55,50,56,1.8867924528301887,54,56,-1.818181818181818,2024-03-12
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,48,52,48,50,48,52,0.0,46,50,4.166666666666666,2024-03-12
আটা সাদা (খোলা),প্রতি কেজি,45,50,45,50,45,50,0.0,58,60,-19.491525423728813,2024-03-12
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,55,60,55,60,55,65,-4.166666666666666,65,68,-13.533834586466163,2024-03-12
ময়দা (খোলা),প্রতি কেজি,60,65,60,65,65,70,-7.4074074074074066,64,66,-3.8461538461538463,2024-03-12
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,70,75,70,75,70,75,0.0,75,78,-5.228758169934641,2024-03-12
সয়াবিন তেল (লুজ),প্রতি লিটার,148,155,150,155,158,165,-6.191950464396285,168,172,-10.882352941176473,2024-03-12
সয়াবিন তেল (বোতল),৫ লিটার,780,800,780,820,800,845,-3.951367781155015,870,880,-9.714285714285714,2024-03-12
সয়াবিন তেল (বোতল),১ লিটার,160,165,163,170,170,173,-5.247813411078718,180,185,-10.95890410958904,2024-03-12
পাম অয়েল (লুজ),প্রতি লিটার,125,130,125,130,125,135,-1.9230769230769231,120,130,2.0,2024-03-12
পাম অয়েল (সুপার),প্রতি লিটার,135,140,135,140,135,140,0.0,0,0,,2024-03-12
মশুর ডাল (বড় দানা),প্রতি কেজি,110,112,105,110,105,110,3.255813953488372,95,100,13.846153846153848,2024-03-12
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,120,125,120,125,120,125,0.0,110,115,8.88888888888889,2024-03-12
মশুর ডাল (ছোট দানা),প্রতি কেজি,135,140,135,140,135,140,0.0,130,140,1.851851851851852,2024-03-12
মুগ ডাল (মানভেদে),প্রতি কেজি,150,170,150,170,130,180,3.225806451612903,95,135,39.130434782608695,2024-03-12
এ্যাংকর ডাল,প্রতি কেজি,80,90,80,90,70,80,13.333333333333334,70,75,17.24137931034483,2024-03-12
ছোলা (মানভেদে),প্রতি কেজি,100,110,100,110,95,110,2.4390243902439024,85,90,20.0,2024-03-12
"আলু (নতুন, মানভেদে)",প্রতি কেজি,30,35,25,30,28,35,3.1746031746031744,18,22,62.5,2024-03-12
