name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,58,66,56,66,55,66,2.479338842975207,56,62,5.084745762711865,2021-10-09
চাল (মাঝারী)পাইজাম/লতা,প্রতি কেজি,50,56,50,56,50,55,0.9523809523809524,50,55,0.9523809523809524,2021-10-09
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,46,50,45,48,45,48,3.225806451612903,48,50,-2.0408163265306123,2021-10-09
আটা সাদা (খোলা),প্রতি কেজি,32,35,32,35,32,33,3.076923076923077,28,30,15.517241379310343,2021-10-09
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,35,40,34,40,33,40,2.73972602739726,30,35,15.384615384615383,2021-10-09
ময়দা (খোলা),প্রতি কেজি,43,46,42,45,35,40,18.666666666666668,34,35,28.98550724637681,2021-10-09
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,45,50,45,50,44,48,3.260869565217391,42,45,9.195402298850574,2021-10-09
সয়াবিন তেল (লুজ),প্রতি লিটার,135,140,130,136,126,136,4.961832061068702,88,93,51.93370165745856,2021-10-09
সয়াবিন তেল (বোতল),৫ লিটার,670,720,680,720,660,710,1.45985401459854,470,520,40.4040404040404,2021-10-09
সয়াবিন তেল (বোতল),১ লিটার,145,155,145,155,140,150,3.4482758620689653,100,110,42.85714285714285,2021-10-09
পাম অয়েল (লুজ),প্রতি লিটার,125,130,125,130,116,120,8.050847457627118,82,84,53.6144578313253,2021-10-09
পাম অয়েল (সুপার),প্রতি লিটার,130,135,128,135,120,130,6.0,84,90,52.29885057471264,2021-10-09
মশুর ডাল (বড় দানা),প্রতি কেজি,85,90,85,90,85,90,0.0,65,70,29.629629629629623,2021-10-09
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,95,100,98,100,95,100,0.0,70,80,30.0,2021-10-09
মশুর ডাল (ছোট দানা),প্রতি কেজি,105,110,105,110,105,110,0.0,105,110,0.0,2021-10-09
মুগ ডাল (মানভেদে),প্রতি কেজি,110,130,110,130,110,140,-4.0,115,130,-2.0408163265306123,2021-10-09
এ্যাংকর ডাল,প্রতি কেজি,40,45,40,45,40,45,0.0,40,45,0.0,2021-10-09
ছোলা (মানভেদে),প্রতি কেজি,70,75,70,75,65,70,7.4074074074074066,70,80,-3.333333333333333,2021-10-09
আলু (মানভেদে),প্রতি কেজি,16,20,18,20,16,22,-5.263157894736842,38,45,-56.62650602409639,2021-10-09
পিঁয়াজ (দেশী),প্রতি কেজি,65,75,45,50,40,45,64.70588235294117,80,90,-17.647058823529413,2021-10-09
পিঁয়াজ (আমদানি),প্রতি কেজি,60,65,40,48,38,40,60.256410256410255,0,0,,2021-10-09
রসুন (দেশী),প্রতি কেজি,60,80,50,70,60,70,7.6923076923076925,100,120,-36.36363636363637,2021-10-09
রসুন (আমদানি),প্রতি কেজি,100,130,100,120,100,120,4.545454545454546,80,90,35.294117647058826,2021-10-09
শুকনা মরিচ (দেশী),প্রতি কেজি,150,200,170,200,150,210,-2.7777777777777777,220,260,-27.08333333333333,2021-10-09
শুকনা মরিচ (আমদানি),প্রতি কেজি,250,300,250,300,240,280,5.769230769230769,240,280,5.769230769230769,2021-10-09
হলুদ (দেশী),প্রতি কেজি,200,220,220,240,200,250,-6.666666666666667,140,160,40.0,2021-10-09
হলুদ (আমদানি),প্রতি কেজি,150,180,150,180,150,180,0.0,170,220,-15.384615384615383,2021-10-09
আদা (দেশী),প্রতি কেজি,170,200,170,200,120,150,37.03703703703704,80,160,54.16666666666666,2021-10-09
আদা (আমদানি),প্রতি কেজি,90,140,90,140,90,120,9.523809523809524,240,280,-55.76923076923077,2021-10-09
জিরা,প্রতি কেজি,300,400,300,400,300,400,0.0,350,400,-6.666666666666667,2021-10-09
দারুচিনি,প্রতি কেজি,380,450,380,450,350,450,3.75,380,480,-3.488372093023256,2021-10-09
লবঙ্গ,প্রতি কেজি,1000,1200,1000,1100,1000,1100,4.761904761904762,750,900,33.33333333333333,2021-10-09
এলাচ(ছোট),প্রতি কেজি,2300,3500,2200,3300,2100,3200,9.433962264150944,2600,3200,0.0,2021-10-09
ধনে,প্রতি কেজি,110,140,120,140,110,130,4.166666666666666,100,150,0.0,2021-10-09
তেজপাতা,প্রতি কেজি,150,200,150,200,150,200,0.0,100,140,45.83333333333333,2021-10-09
