name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,60,75,60,75,60,75,0.0,62.0,70.0,2.272727272727273,2023-03-13
চাল (মাঝারী)পাইজাম/লতা,প্রতি কেজি,54,56,52,58,54,60,-3.508771929824561,52.0,58.0,0.0,2023-03-13
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,46,50,46,50,48,52,-4.0,45.0,48.0,3.225806451612903,2023-03-13
আটা সাদা (খোলা),প্রতি কেজি,58,60,58,60,56,58,3.508771929824561,36.0,40.0,55.26315789473685,2023-03-13
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,65,68,65,68,65,68,0.0,42.0,50.0,44.56521739130434,2023-03-13
ময়দা (খোলা),প্রতি কেজি,64,66,65,68,65,70,-3.7037037037037033,48.0,50.0,32.6530612244898,2023-03-13
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,75,78,75,78,75,78,0.0,52.0,55.0,42.99065420560748,2023-03-13
সয়াবিন তেল (লুজ),প্রতি লিটার,168,172,168,172,168,172,0.0,,,,2023-03-13
সয়াবিন তেল (বোতল),৫ লিটার,870,880,870,880,870,880,0.0,790.0,800.0,10.062893081761008,2023-03-13
সয়াবিন তেল (বোতল),১ লিটার,180,185,180,185,180,185,0.0,165.0,170.0,8.955223880597014,2023-03-13
পাম অয়েল (লুজ),প্রতি লিটার,125,130,125,130,118,120,7.142857142857142,150.0,155.0,-16.39344262295082,2023-03-13
পাম অয়েল (সুপার),প্রতি লিটার,0,0,135,140,130,140,-100.0,155.0,160.0,-100.0,2023-03-13
মশুর ডাল (বড় দানা),প্রতি কেজি,95,100,95,100,95,100,0.0,100.0,105.0,-4.878048780487805,2023-03-13
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,110,115,110,115,110,115,0.0,110.0,115.0,0.0,2023-03-13
মশুর ডাল (ছোট দানা),প্রতি কেজি,130,140,130,135,130,135,1.8867924528301887,120.0,130.0,8.0,2023-03-13
মুগ ডাল (মানভেদে),প্রতি কেজি,95,135,95,135,95,135,0.0,90.0,130.0,4.545454545454546,2023-03-13
এ্যাংকর ডাল,প্রতি কেজি,70,75,70,75,70,75,0.0,48.0,60.0,34.25925925925926,2023-03-13
ছোলা (মানভেদে),প্রতি কেজি,85,90,90,95,85,90,0.0,75.0,80.0,12.903225806451612,2023-03-13
আলু (মানভেদে),প্রতি কেজি,18,22,18,20,20,25,-11.11111111111111,18.0,20.0,5.263157894736842,2023-03-13
পিঁয়াজ (দেশী),প্রতি কেজি,25,35,30,40,30,40,-14.285714285714285,45.0,50.0,-36.84210526315789,2023-03-13
পিঁয়াজ (আমদানি),প্রতি কেজি,30,40,30,40,35,45,-12.5,40.0,50.0,-22.22222222222222,2023-03-13
রসুন(দেশী) নতুন/পুরাতন),প্রতি কেজি,100,120,90,120,120,140,-15.384615384615383,40.0,70.0,100.0,2023-03-13
রসুন (আমদানি),প্রতি কেজি,130,160,140,170,150,180,-12.12121212121212,120.0,130.0,16.0,2023-03-13
শুকনা মরিচ (দেশী),প্রতি কেজি,390,430,320,430,370,450,0.0,150.0,200.0,134.28571428571428,2023-03-13
শুকনা মরিচ (আমদানি),প্রতি কেজি,400,450,400,450,430,520,-10.526315789473683,280.0,350.0,34.92063492063492,2023-03-13
হলুদ (দেশী),প্রতি কেজি,200,230,190,230,220,240,-6.521739130434782,200.0,220.0,2.380952380952381,2023-03-13
হলুদ (আমদানি),প্রতি কেজি,180,230,180,230,190,210,2.5,140.0,180.0,28.125,2023-03-13
আদা (দেশী),প্রতি কেজি,150,180,160,180,150,180,0.0,90.0,140.0,43.47826086956522,2023-03-13
আদা (আমদানি),প্রতি কেজি,120,280,100,320,120,300,-4.761904761904762,70.0,110.0,122.22222222222224,2023-03-13
জিরা,প্রতি কেজি,550,650,600,650,650,700,-11.11111111111111,350.0,420.0,55.84415584415584,2023-03-13
দারুচিনি,প্রতি কেজি,450,520,450,520,450,520,0.0,400.0,500.0,7.777777777777778,2023-03-13
