name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,60,75,60,75,60,75,0.0,60,70,3.8461538461538463,2023-04-01
চাল (মাঝারী)পাইজাম/লতা,প্রতি কেজি,48,56,50,56,53,58,-6.306306306306306,48,56,0.0,2023-04-01
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,46,50,46,50,48,50,-2.0408163265306123,45,48,3.225806451612903,2023-04-01
আটা সাদা (খোলা),প্রতি কেজি,55,58,55,58,58,60,-4.23728813559322,35,36,59.15492957746479,2023-04-01
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,64,65,65,68,65,68,-3.007518796992481,40,45,51.76470588235295,2023-04-01
ময়দা (খোলা),প্রতি কেজি,58,62,60,65,62,65,-5.511811023622047,46,50,25.0,2023-04-01
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,75,78,75,78,75,78,0.0,55,58,35.39823008849557,2023-04-01
সয়াবিন তেল (লুজ),প্রতি লিটার,170,175,170,175,168,172,1.4705882352941175,145,154,15.384615384615383,2023-04-01
সয়াবিন তেল (বোতল),৫ লিটার,870,890,870,890,870,880,0.5714285714285714,740,760,17.333333333333336,2023-04-01
সয়াবিন তেল (বোতল),১ লিটার,180,185,180,185,180,185,0.0,158,165,13.0030959752322,2023-04-01
পাম অয়েল (লুজ),প্রতি লিটার,125,130,125,135,125,130,0.0,131,143,-6.934306569343065,2023-04-01
পাম অয়েল (সুপার),প্রতি লিটার,0,0,0,0,135,140,-100.0,140,145,-100.0,2023-04-01
মশুর ডাল (বড় দানা),প্রতি কেজি,95,100,95,100,95,100,0.0,95,100,0.0,2023-04-01
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,110,115,110,115,110,115,0.0,110,115,0.0,2023-04-01
মশুর ডাল (ছোট দানা),প্রতি কেজি,130,135,130,140,130,135,0.0,120,130,6.0,2023-04-01
মুগ ডাল (মানভেদে),প্রতি কেজি,95,135,95,135,95,135,0.0,90,120,9.523809523809524,2023-04-01
এ্যাংকর ডাল,প্রতি কেজি,70,75,70,75,70,75,0.0,50,60,31.818181818181817,2023-04-01
ছোলা (মানভেদে),প্রতি কেজি,80,90,80,90,85,90,-2.857142857142857,70,75,17.24137931034483,2023-04-01
আলু (মানভেদে),প্রতি কেজি,22,25,20,25,20,22,11.904761904761903,18,20,23.684210526315788,2023-04-01
পিঁয়াজ (দেশী),প্রতি কেজি,30,45,35,40,25,35,25.0,30,40,7.142857142857142,2023-04-01
পিঁয়াজ (আমদানি),প্রতি কেজি,40,45,35,45,30,40,21.428571428571427,30,36,28.78787878787879,2023-04-01
রসুন(দেশী) নতুন/পুরাতন),প্রতি কেজি,90,120,100,120,95,120,-2.3255813953488373,40,60,110.0,2023-04-01
রসুন (আমদানি),প্রতি কেজি,130,150,130,160,140,170,-9.67741935483871,100,130,21.73913043478261,2023-04-01
শুকনা মরিচ (দেশী),প্রতি কেজি,400,440,380,420,390,435,1.818181818181818,160,200,133.33333333333331,2023-04-01
শুকনা মরিচ (আমদানি),প্রতি কেজি,420,460,400,440,400,465,1.7341040462427744,300,400,25.71428571428571,2023-04-01
হলুদ (দেশী),প্রতি কেজি,200,240,200,240,200,235,1.1494252873563218,200,230,2.3255813953488373,2023-04-01
হলুদ (আমদানি),প্রতি কেজি,190,220,200,230,200,230,-4.651162790697675,140,180,28.125,2023-04-01
আদা (দেশী),প্রতি কেজি,220,240,200,220,150,180,39.39393939393939,90,140,100.0,2023-04-01
আদা (আমদানি),প্রতি কেজি,140,250,120,260,100,320,-7.142857142857142,70,100,129.41176470588235,2023-04-01
জিরা,প্রতি কেজি,600,650,600,650,550,650,4.166666666666666,350,450,56.25,2023-04-01
দারুচিনি,প্রতি কেজি,420,520,450,520,430,520,-1.0526315789473684,400,500,4.444444444444445,2023-04-01
লবঙ্গ,প্রতি কেজি,1400,1500,1400,1500,1300,1500,3.571428571428571,1050,1200,28.88888888888889,2023-04-01
এলাচ(ছোট),প্রতি কেজি,1800,2600,1600,2600,1550,2600,6.024096385542169,2000,3200,-15.384615384615383,2023-04-01
ধনে,প্রতি কেজি,130,150,140,170,130,180,-9.67741935483871,120,150,3.7037037037037033,2023-04-01
তেজপাতা,প্রতি কেজি,150,200,180,200,150,200,0.0,150,200,0.0,2023-04-01
রুই,প্রতি কেজি,350,450,350,450,350,450,0.0,250,350,33.33333333333333,2023-04-01
ইলিশ,প্রতি কেজি,600,1300,600,1300,600,1300,0.0,600,1200,5.555555555555555,2023-04-01
গরু,প্রতি কেজি,700,750,720,750,700,720,2.112676056338028,650,700,7.4074074074074066,2023-04-01
খাসী,প্রতি কেজি,1000,1050,1000,1050,1000,1050,0.0,850,950,13.88888888888889,2023-04-01
মুরগী(ব্রয়লার),প্রতি কেজি,200,210,220,250,200,230,-4.651162790697675,165,175,20.588235294117645,2023-04-01
মুরগী (দেশী),প্রতি কেজি,450,550,450,550,450,550,0.0,500,550,-4.761904761904762,2023-04-01
ডানো,১ কেজি,820,850,820,850,840,900,-4.022988505747127,660,700,22.794117647058822,2023-04-01
ডিপ্লোমা (নিউজিল্যান্ড),১ কেজি,790,820,780,820,820,850,-3.592814371257485,650,700,19.25925925925926,2023-04-01
ফ্রেশ,১ কেজি,790,840,790,840,800,840,-0.6097560975609756,580,590,39.31623931623932,2023-04-01
মার্কস,১ কেজি,780,820,780,820,800,820,-1.2345679012345678,600,620,31.14754098360656,2023-04-01
চিনি,প্রতি কেজি,110,114,115,118,110,120,-2.608695652173913,75,80,44.516129032258064,2023-04-01
খেজুর(সাধারণ মানের),প্রতি কেজি,160,450,160,450,150,450,1.6666666666666667,150,350,22.0,2023-04-01
লবণ(প্যাঃ)আয়োডিনযুক্ত(মানভেদে),প্রতি কেজি,38,42,38,42,38,42,0.0,30,35,23.07692307692308,2023-04-01
ডিম (ফার্ম),প্রতি হালি,45,47,45,50,42,45,5.747126436781609,32,35,37.3134328358209,2023-04-01
লেখার কাগজ(সাদা),প্রতি দিস্তা,25,30,25,30,25,30,0.0,20,25,22.22222222222222,2023-04-01
"এম,এস রড (৬০ গ্রেড)",প্রতি মেঃটন,95500,101500,95000,101600,85000,93500,10.364145658263306,88500,92000,9.141274238227147,2023-04-01
"এম,এস রড( ৪০ গ্রেড)",প্রতি মেঃটন,93500,96000,90000,95000,80000,84000,15.548780487804878,85000,89000,8.908045977011495,2023-04-01
