name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,68,80,68,80,68,80,0.0,60.0,70.0,13.846153846153848,2024-12-13
চাল (মাঝারী)পাইজাম/আটাশ,প্রতি কেজি,59,63,59,63,59,65,-1.6129032258064515,52.0,55.0,14.018691588785046,2024-12-13
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,50,55,50,55,52,55,-1.8691588785046729,50.0,52.0,2.941176470588235,2024-12-13
আটা সাদা (খোলা),প্রতি কেজি,40,45,40,45,40,45,0.0,45.0,50.0,-10.526315789473683,2024-12-13
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,50,55,50,55,50,55,0.0,55.0,60.0,-8.695652173913043,2024-12-13
ময়দা (খোলা),প্রতি কেজি,55,60,55,60,55,60,0.0,60.0,65.0,-8.0,2024-12-13
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,65,75,65,75,65,75,0.0,65.0,75.0,0.0,2024-12-13
সয়াবিন তেল (লুজ),প্রতি লিটার,163,165,165,168,170,171,-3.812316715542522,155.0,160.0,4.126984126984127,2024-12-13
সয়াবিন তেল (বোতল),৫ লিটার,815,850,815,818,800,810,3.4161490683229814,790.0,845.0,1.834862385321101,2024-12-13
সয়াবিন তেল (বোতল),2 লিটার,335,350,330,340,330,340,2.238805970149253,335.0,340.0,1.4814814814814816,2024-12-13
সয়াবিন তেল (বোতল),১ লিটার,167,175,165,170,167,170,1.483679525222552,168.0,170.0,1.183431952662722,2024-12-13
পাম অয়েল (লুজ),প্রতি লিটার,157,158,158,159,162,163,-3.076923076923077,125.0,130.0,23.52941176470588,2024-12-13
পাম অয়েল (সুপার),প্রতি লিটার,159,162,162,163,164,165,-2.43161094224924,135.0,140.0,16.727272727272727,2024-12-13
রাইস ব্রান তেল (বোতল),৫ লিটার,980,1030,980,1030,980,1030,0.0,,,,2024-12-13
রাইস ব্রান তেল (বোতল),১ লিটার,185,205,200,210,200,210,-4.878048780487805,,,,2024-12-13
মশুর ডাল (বড় দানা),প্রতি কেজি,105,110,105,110,105,110,0.0,105.0,110.0,0.0,2024-12-13
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,110,120,110,120,110,120,0.0,120.0,125.0,-6.122448979591836,2024-12-13
মশুর ডাল (ছোট দানা),প্রতি কেজি,130,135,130,135,130,135,0.0,130.0,135.0,0.0,2024-12-13
মুগ ডাল (মানভেদে),প্রতি কেজি,150,180,150,180,150,180,0.0,95.0,135.0,43.47826086956522,2024-12-13
এ্যাংকর ডাল,প্রতি কেজি,70,80,70,80,75,80,-3.225806451612903,70.0,75.0,3.4482758620689653,2024-12-13
ছোলা (মানভেদে),প্রতি কেজি,125,135,125,140,130,140,-3.7037037037037033,85.0,95.0,44.44444444444444,2024-12-13
আলু (মানভেদে),প্রতি কেজি,65,80,75,80,65,75,3.571428571428571,45.0,55.0,45.0,2024-12-13
পিঁয়াজ (দেশী),প্রতি কেজি,95,130,115,130,130,150,-19.642857142857142,80.0,170.0,-10.0,2024-12-13
পিঁয়াজ (আমদানি),প্রতি কেজি,80,100,80,100,90,120,-14.285714285714285,120.0,150.0,-33.33333333333333,2024-12-13
রসুন (দেশী),প্রতি কেজি,230,280,230,280,240,260,2.0,250.0,270.0,-1.9230769230769231,2024-12-13
রসুন (আমদানি),প্রতি কেজি,220,240,220,250,230,250,-4.166666666666666,200.0,220.0,9.523809523809524,2024-12-13
শুকনা মরিচ (দেশী),প্রতি কেজি,250,320,300,350,250,350,-5.0,390.0,450.0,-32.142857142857146,2024-12-13
শুকনা মরিচ (আমদানি),প্রতি কেজি,350,450,350,450,350,450,0.0,450.0,500.0,-15.789473684210526,2024-12-13
হলুদ (দেশী),প্রতি কেজি,350,400,350,400,320,400,4.166666666666666,270.0,350.0,20.967741935483872,2024-12-13
হলুদ (আমদানি),প্রতি কেজি,280,320,250,300,250,320,5.263157894736842,200.0,300.0,20.0,2024-12-13
আদা (দেশী),প্রতি কেজি,450,500,450,500,450,500,0.0,250.0,300.0,72.72727272727273,2024-12-13
আদা (আমদানি),প্রতি কেজি,110,270,120,280,120,300,-9.523809523809524,200.0,280.0,-20.833333333333336,2024-12-13
জিরা,প্রতি কেজি,650,750,630,800,680,800,-5.405405405405405,1000.0,1100.0,-33.33333333333333,2024-12-13
দারুচিনি,প্রতি কেজি,480,550,470,580,480,580,-2.8301886792452837,450.0,540.0,4.040404040404041,2024-12-13
লবঙ্গ,প্রতি কেজি,1400,1600,1400,1600,1300,1600,3.4482758620689653,1500.0,1600.0,-3.225806451612903,2024-12-13
এলাচ(ছোট),প্রতি কেজি,3400,4400,3400,4400,3200,3800,11.428571428571429,1800.0,2600.0,77.27272727272727,2024-12-13
ধনে,প্রতি কেজি,230,280,230,280,230,300,-3.7735849056603774,200.0,260.0,10.869565217391305,2024-12-13
তেজপাতা,প্রতি কেজি,120,220,120,220,120,210,3.0303030303030303,150.0,200.0,-2.857142857142857,2024-12-13
রুই,প্রতি কেজি,250,450,250,450,300,450,-6.666666666666667,280.0,450.0,-4.10958904109589,2024-12-13
ইলিশ,প্রতি কেজি,700,1600,700,1600,700,1600,0.0,650.0,1350.0,15.0,2024-12-13
গরু,প্রতি কেজি,750,800,750,800,700,800,3.333333333333333,650.0,700.0,14.814814814814811,2024-12-13
