name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,70,84,70,84,68,80,4.054054054054054,62.0,75.0,12.408759124087592,2025-01-22
চাল (মাঝারী)পাইজাম/আটাশ,প্রতি কেজি,60,65,60,65,56,63,5.042016806722689,52.0,58.0,13.636363636363637,2025-01-22
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,54,58,54,58,50,55,6.666666666666667,50.0,52.0,9.803921568627452,2025-01-22
আটা সাদা (খোলা),প্রতি কেজি,40,45,40,45,40,45,0.0,45.0,50.0,-10.526315789473683,2025-01-22
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,50,55,50,55,50,55,0.0,55.0,65.0,-12.5,2025-01-22
ময়দা (খোলা),প্রতি কেজি,55,60,55,60,55,60,0.0,65.0,70.0,-14.814814814814811,2025-01-22
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,65,72,65,75,65,75,-2.142857142857143,70.0,75.0,-5.517241379310345,2025-01-22
সয়াবিন তেল (লুজ),প্রতি লিটার,170,172,164,166,163,165,4.2682926829268295,155.0,160.0,8.571428571428571,2025-01-22
সয়াবিন তেল (বোতল),৫ লিটার,850,852,840,850,840,850,0.7100591715976331,810.0,845.0,2.8398791540785497,2025-01-22
সয়াবিন তেল (বোতল),2 লিটার,345,350,340,350,335,350,1.45985401459854,335.0,340.0,2.9629629629629632,2025-01-22
সয়াবিন তেল (বোতল),১ লিটার,175,176,174,175,168,175,2.332361516034985,170.0,173.0,2.332361516034985,2025-01-22
পাম অয়েল (লুজ),প্রতি লিটার,155,158,155,158,156,157,0.0,125.0,135.0,20.384615384615383,2025-01-22
সুপার পাম অয়েল (লুজ),প্রতি লিটার,159,162,159,162,159,161,0.3125,135.0,140.0,16.727272727272727,2025-01-22
রাইস ব্রান তেল (বোতল),৫ লিটার,1020,1060,980,1030,980,1030,3.482587064676617,,,,2025-01-22
রাইস ব্রান তেল (বোতল),১ লিটার,190,200,190,200,185,200,1.2987012987012987,,,,2025-01-22
মশুর ডাল (বড় দানা),প্রতি কেজি,105,110,105,110,105,110,0.0,105.0,110.0,0.0,2025-01-22
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,110,120,110,120,110,120,0.0,120.0,125.0,-6.122448979591836,2025-01-22
মশুর ডাল (ছোট দানা),প্রতি কেজি,130,140,130,140,130,135,1.8867924528301887,130.0,135.0,1.8867924528301887,2025-01-22
মুগ ডাল (মানভেদে),প্রতি কেজি,130,180,130,180,150,180,-6.0606060606060606,125.0,170.0,5.084745762711865,2025-01-22
এ্যাংকর ডাল,প্রতি কেজি,65,80,65,80,70,80,-3.333333333333333,70.0,80.0,-3.333333333333333,2025-01-22
ছোলা (মানভেদে),প্রতি কেজি,115,120,118,130,125,135,-9.615384615384617,90.0,95.0,27.027027027027028,2025-01-22
আলু (মানভেদে),প্রতি কেজি,25,40,30,50,60,80,-53.57142857142857,40.0,45.0,-23.52941176470588,2025-01-22
পিঁয়াজ (দেশী),প্রতি কেজি,45,60,50,70,80,120,-47.5,75.0,80.0,-32.25806451612903,2025-01-22
পিঁয়াজ (আমদানি),প্রতি কেজি,50,70,55,80,70,90,-25.0,85.0,90.0,-31.428571428571427,2025-01-22
রসুন (দেশী),প্রতি কেজি,230,260,220,260,230,280,-3.92156862745098,260.0,280.0,-9.25925925925926,2025-01-22
রসুন (আমদানি),প্রতি কেজি,220,240,220,240,220,240,0.0,220.0,260.0,-4.166666666666666,2025-01-22
শুকনা মরিচ (দেশী),প্রতি কেজি,250,300,200,300,250,320,-3.508771929824561,380.0,420.0,-31.25,2025-01-22
