name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,68,80,68,80,68,80,0.0,60.0,70.0,13.846153846153848,2024-12-23
চাল (মাঝারী)পাইজাম/আটাশ,প্রতি কেজি,56,63,58,63,59,65,-4.032258064516129,50.0,55.0,13.333333333333334,2024-12-23
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,50,55,50,55,50,55,0.0,48.0,50.0,7.142857142857142,2024-12-23
আটা সাদা (খোলা),প্রতি কেজি,40,45,40,45,40,45,0.0,45.0,50.0,-10.526315789473683,2024-12-23
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,50,55,50,55,50,55,0.0,55.0,60.0,-8.695652173913043,2024-12-23
ময়দা (খোলা),প্রতি কেজি,55,60,55,60,55,60,0.0,60.0,70.0,-11.538461538461538,2024-12-23
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,65,75,65,75,65,75,0.0,65.0,75.0,0.0,2024-12-23
সয়াবিন তেল (লুজ),প্রতি লিটার,163,165,163,165,168,170,-2.9585798816568047,155.0,160.0,4.126984126984127,2024-12-23
সয়াবিন তেল (বোতল),৫ লিটার,840,850,815,850,815,818,3.490508266993264,810.0,840.0,2.4242424242424243,2024-12-23
সয়াবিন তেল (বোতল),2 লিটার,335,350,335,350,330,340,2.238805970149253,335.0,340.0,1.4814814814814816,2024-12-23
সয়াবিন তেল (বোতল),১ লিটার,168,175,167,175,167,170,1.7804154302670625,170.0,175.0,-0.5797101449275363,2024-12-23
পাম অয়েল (লুজ),প্রতি লিটার,156,157,156,157,157,159,-0.949367088607595,125.0,130.0,22.745098039215687,2024-12-23
পাম অয়েল (সুপার),প্রতি লিটার,159,161,159,161,161,162,-0.9287925696594428,135.0,140.0,16.363636363636363,2024-12-23
রাইস ব্রান তেল (বোতল),৫ লিটার,980,1030,980,1030,980,1030,0.0,,,,2024-12-23
রাইস ব্রান তেল (বোতল),১ লিটার,185,200,185,200,200,210,-6.097560975609756,,,,2024-12-23
মশুর ডাল (বড় দানা),প্রতি কেজি,105,110,105,110,105,110,0.0,105.0,110.0,0.0,2024-12-23
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,110,120,110,120,110,120,0.0,120.0,125.0,-6.122448979591836,2024-12-23
মশুর ডাল (ছোট দানা),প্রতি কেজি,130,135,130,135,130,135,0.0,130.0,135.0,0.0,2024-12-23
মুগ ডাল (মানভেদে),প্রতি কেজি,150,180,150,180,150,180,0.0,95.0,135.0,43.47826086956522,2024-12-23
এ্যাংকর ডাল,প্রতি কেজি,70,80,70,80,75,80,-3.225806451612903,70.0,75.0,3.4482758620689653,2024-12-23
ছোলা (মানভেদে),প্রতি কেজি,125,135,125,135,125,140,-1.8867924528301887,85.0,95.0,44.44444444444444,2024-12-23
আলু (মানভেদে),প্রতি কেজি,50,75,65,80,75,85,-21.875,55.0,65.0,4.166666666666666,2024-12-23
পিঁয়াজ (দেশী),প্রতি কেজি,70,110,80,125,120,130,-28.000000000000004,100.0,120.0,-18.181818181818183,2024-12-23
