name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,60,75,60,75,58,75,1.5037593984962403,62,70,2.272727272727273,2023-02-23
চাল (মাঝারী)পাইজাম/লতা,প্রতি কেজি,54,58,54,60,52,58,1.818181818181818,50,56,5.660377358490567,2023-02-23
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,48,52,48,52,46,52,2.0408163265306123,45,50,5.263157894736842,2023-02-23
আটা সাদা (খোলা),প্রতি কেজি,56,60,58,60,58,60,-1.694915254237288,34,36,65.71428571428571,2023-02-23
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,65,68,65,68,65,75,-5.0,40,45,56.47058823529412,2023-02-23
ময়দা (খোলা),প্রতি কেজি,65,68,64,68,65,70,-1.4814814814814816,46,48,41.48936170212766,2023-02-23
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,72,75,75,78,75,80,-5.161290322580645,52,60,31.25,2023-02-23
সয়াবিন তেল (লুজ),প্রতি লিটার,168,172,168,172,168,170,0.591715976331361,160,167,3.9755351681957194,2023-02-23
সয়াবিন তেল (বোতল),৫ লিটার,870,880,870,880,870,890,-0.5681818181818182,755,790,13.268608414239482,2023-02-23
সয়াবিন তেল (বোতল),১ লিটার,180,185,180,185,180,185,0.0,160,168,11.28048780487805,2023-02-23
পাম অয়েল (লুজ),প্রতি লিটার,120,125,120,125,120,125,0.0,140,145,-14.035087719298245,2023-02-23
পাম অয়েল (সুপার),প্রতি লিটার,135,140,135,140,130,145,0.0,150,155,-9.836065573770492,2023-02-23
মশুর ডাল (বড় দানা),প্রতি কেজি,95,100,95,100,100,105,-4.878048780487805,95,100,0.0,2023-02-23
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,110,115,110,115,115,120,-4.25531914893617,105,110,4.651162790697675,2023-02-23
মশুর ডাল (ছোট দানা),প্রতি কেজি,130,135,130,135,130,140,-1.851851851851852,115,120,12.76595744680851,2023-02-23
মুগ ডাল (মানভেদে),প্রতি কেজি,95,135,95,135,95,135,0.0,120,135,-9.803921568627452,2023-02-23
এ্যাংকর ডাল,প্রতি কেজি,70,75,70,75,65,75,3.571428571428571,48,50,47.95918367346938,2023-02-23
ছোলা (মানভেদে),প্রতি কেজি,90,95,90,95,85,90,5.714285714285714,70,80,23.33333333333333,2023-02-23
আলু (মানভেদে),প্রতি কেজি,20,22,20,25,25,30,-23.63636363636364,15,20,20.0,2023-02-23
পিঁয়াজ (দেশী),প্রতি কেজি,30,35,30,35,30,35,0.0,45,55,-35.0,2023-02-23
পিঁয়াজ (আমদানি),প্রতি কেজি,35,40,35,40,40,45,-11.76470588235294,45,55,-25.0,2023-02-23
রসুন(দেশী) নতুন/পুরাতন),প্রতি কেজি,120,150,100,140,100,150,8.0,30,60,200.0,2023-02-23
রসুন (আমদানি),প্রতি কেজি,150,190,150,180,140,180,6.25,100,110,61.90476190476191,2023-02-23
শুকনা মরিচ (দেশী),প্রতি কেজি,370,450,370,450,390,500,-7.865168539325842,150,180,148.4848484848485,2023-02-23
শুকনা মরিচ (আমদানি),প্রতি কেজি,430,520,430,520,450,650,-13.636363636363637,260,350,55.73770491803278,2023-02-23
হলুদ (দেশী),প্রতি কেজি,220,240,220,240,220,240,0.0,200,230,6.976744186046512,2023-02-23
হলুদ (আমদানি),প্রতি কেজি,190,210,190,210,180,200,5.263157894736842,150,180,21.21212121212121,2023-02-23
আদা (দেশী),প্রতি কেজি,180,200,150,180,150,200,8.571428571428571,80,120,90.0,2023-02-23
আদা (আমদানি),প্রতি কেজি,100,320,100,300,100,300,5.0,60,100,162.5,2023-02-23
জিরা,প্রতি কেজি,650,700,650,700,600,700,3.8461538461538463,320,420,82.43243243243244,2023-02-23
দারুচিনি,প্রতি কেজি,450,520,450,520,430,500,4.301075268817205,400,500,7.777777777777778,2023-02-23
লবঙ্গ,প্রতি কেজি,1400,1600,1400,1600,1400,1550,1.694915254237288,1050,1200,33.33333333333333,2023-02-23
এলাচ(ছোট),প্রতি কেজি,1600,2300,1400,2300,1300,2300,8.333333333333332,1900,3000,-20.40816326530612,2023-02-23
ধনে,প্রতি কেজি,130,160,130,160,130,160,0.0,110,140,16.0,2023-02-23
তেজপাতা,প্রতি কেজি,150,200,150,200,130,220,0.0,150,200,0.0,2023-02-23
রুই,প্রতি কেজি,350,450,350,450,350,450,0.0,250,350,33.33333333333333,2023-02-23
ইলিশ,প্রতি কেজি,600,1300,600,1300,600,1300,0.0,600,1200,5.555555555555555,2023-02-23
গরু,প্রতি কেজি,700,730,700,720,660,700,5.147058823529411,600,620,17.21311475409836,2023-02-23
খাসী,প্রতি কেজি,1000,1100,1000,1100,900,1000,10.526315789473683,800,900,23.52941176470588,2023-02-23
মুরগী(ব্রয়লার),প্রতি কেজি,210,230,210,220,140,150,51.72413793103448,150,160,41.935483870967744,2023-02-23
