name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,68,80,68,80,64,80,2.7777777777777777,62.0,75.0,8.02919708029197,2024-11-14
চাল (মাঝারী)পাইজাম/আটাশ,প্রতি কেজি,59,65,58,65,55,60,7.82608695652174,52.0,56.0,14.814814814814811,2024-11-14
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,52,55,52,55,50,55,1.9047619047619049,50.0,52.0,4.901960784313726,2024-11-14
আটা সাদা (খোলা),প্রতি কেজি,40,45,42,45,40,45,0.0,44.0,46.0,-5.555555555555555,2024-11-14
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,50,55,50,55,50,55,0.0,55.0,60.0,-8.695652173913043,2024-11-14
ময়দা (খোলা),প্রতি কেজি,55,60,55,60,55,60,0.0,58.0,60.0,-2.5423728813559325,2024-11-14
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,65,75,65,75,65,75,0.0,62.0,65.0,10.236220472440944,2024-11-14
সয়াবিন তেল (লুজ),প্রতি লিটার,170,172,163,165,152,156,11.03896103896104,150.0,155.0,12.131147540983608,2024-11-14
সয়াবিন তেল (বোতল),৫ লিটার,800,810,800,810,800,810,0.0,780.0,810.0,1.257861635220126,2024-11-14
সয়াবিন তেল (বোতল),2 লিটার,330,340,330,340,330,335,0.7518796992481203,325.0,330.0,2.2900763358778624,2024-11-14
সয়াবিন তেল (বোতল),১ লিটার,167,170,167,170,165,170,0.5970149253731344,165.0,168.0,1.2012012012012012,2024-11-14
পাম অয়েল (লুজ),প্রতি লিটার,162,163,154,156,145,146,11.683848797250858,125.0,130.0,27.450980392156865,2024-11-14
পাম অয়েল (সুপার),প্রতি লিটার,164,165,158,160,147,150,10.774410774410772,135.0,140.0,19.63636363636364,2024-11-14
রাইস ব্রান তেল (বোতল),৫ লিটার,980,1030,980,1050,880,920,11.666666666666666,,,,2024-11-14
রাইস ব্রান তেল (বোতল),১ লিটার,200,210,200,210,190,195,6.493506493506493,,,,2024-11-14
মশুর ডাল (বড় দানা),প্রতি কেজি,105,110,105,110,100,105,4.878048780487805,105.0,110.0,0.0,2024-11-14
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,110,120,110,120,110,115,2.2222222222222223,120.0,125.0,-6.122448979591836,2024-11-14
মশুর ডাল (ছোট দানা),প্রতি কেজি,130,135,130,135,130,135,0.0,130.0,135.0,0.0,2024-11-14
মুগ ডাল (মানভেদে),প্রতি কেজি,150,180,150,180,150,180,0.0,95.0,135.0,43.47826086956522,2024-11-14
এ্যাংকর ডাল,প্রতি কেজি,75,80,75,80,75,85,-3.125,70.0,75.0,6.896551724137931,2024-11-14
ছোলা (মানভেদে),প্রতি কেজি,130,140,130,140,125,135,3.8461538461538463,85.0,90.0,54.285714285714285,2024-11-14
আলু (মানভেদে),প্রতি কেজি,65,75,65,70,55,60,21.73913043478261,48.0,55.0,35.92233009708738,2024-11-14
পিঁয়াজ (দেশী),প্রতি কেজি,130,150,130,150,110,120,21.73913043478261,120.0,130.0,12.0,2024-11-14
পিঁয়াজ (আমদানি),প্রতি কেজি,90,120,85,120,100,110,0.0,100.0,110.0,0.0,2024-11-14
রসুন (দেশী),প্রতি কেজি,240,260,220,260,220,240,8.695652173913043,200.0,230.0,16.27906976744186,2024-11-14
রসুন (আমদানি),প্রতি কেজি,230,250,200,230,200,220,14.285714285714285,180.0,200.0,26.31578947368421,2024-11-14
শুকনা মরিচ (দেশী),প্রতি কেজি,250,350,250,350,280,350,-4.761904761904762,380.0,420.0,-25.0,2024-11-14
শুকনা মরিচ (আমদানি),প্রতি কেজি,350,450,350,450,350,450,0.0,450.0,500.0,-15.789473684210526,2024-11-14
হলুদ (দেশী),প্রতি কেজি,320,400,320,400,350,400,-4.0,300.0,350.0,10.76923076923077,2024-11-14
হলুদ (আমদানি),প্রতি কেজি,250,300,250,300,300,350,-15.384615384615383,200.0,300.0,10.0,2024-11-14
আদা (দেশী),প্রতি কেজি,450,500,450,500,450,500,0.0,250.0,280.0,79.24528301886792,2024-11-14
আদা (আমদানি),প্রতি কেজি,120,300,140,300,180,280,-8.695652173913043,200.0,250.0,-6.666666666666667,2024-11-14
জিরা,প্রতি কেজি,680,800,680,800,680,800,0.0,1040.0,1200.0,-33.92857142857143,2024-11-14
দারুচিনি,প্রতি কেজি,480,580,480,580,480,550,2.912621359223301,450.0,500.0,11.578947368421051,2024-11-14
লবঙ্গ,প্রতি কেজি,1300,1600,1300,1600,1300,1500,3.571428571428571,1500.0,1600.0,-6.451612903225806,2024-11-14
এলাচ(ছোট),প্রতি কেজি,3300,3800,3200,3800,3200,3800,1.4285714285714286,2000.0,2700.0,51.06382978723404,2024-11-14
ধনে,প্রতি কেজি,230,300,220,260,200,280,10.416666666666668,200.0,260.0,15.217391304347828,2024-11-14
তেজপাতা,প্রতি কেজি,120,210,120,210,120,200,3.125,150.0,200.0,-5.714285714285714,2024-11-14
রুই,প্রতি কেজি,300,450,250,400,280,400,10.294117647058822,350.0,450.0,-6.25,2024-11-14
ইলিশ,প্রতি কেজি,700,1600,0,0,0,0,,600.0,1300.0,21.052631578947366,2024-11-14
গরু,প্রতি কেজি,700,800,750,800,650,800,3.4482758620689653,730.0,750.0,1.351351351351351,2024-11-14
খাসী,প্রতি কেজি,950,1150,950,1150,950,1150,0.0,1000.0,1100.0,0.0,2024-11-14
মুরগী(ব্রয়লার),প্রতি কেজি,175,200,180,200,190,210,-6.25,165.0,175.0,10.294117647058822,2024-11-14
মুরগী (দেশী),প্রতি কেজি,480,600,480,580,480,580,1.8867924528301887,500.0,600.0,-1.818181818181818,2024-11-14
ডানো,১ কেজি,740,820,740,820,740,820,0.0,790.0,840.0,-4.294478527607362,2024-11-14
ডিপ্লোমা (নিউজিল্যান্ড),১ কেজি,800,840,790,840,790,840,0.6134969325153374,790.0,830.0,1.2345679012345678,2024-11-14
ফ্রেশ,১ কেজি,775,820,775,820,775,820,0.0,780.0,840.0,-1.5432098765432098,2024-11-14
মার্কস,১ কেজি,780,830,775,830,775,830,0.3115264797507788,780.0,830.0,0.0,2024-11-14
চিনি,প্রতি কেজি,128,135,130,135,125,135,1.153846153846154,140.0,150.0,-9.310344827586208,2024-11-14
