name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সুগন্ধী (পোলাও),প্রতি কেজি,170,215,170,215,170,215,0.0,0,0,,2026-09-20
চাল সুগন্ধী (পোলাও),প্রতি কেজি প্যাঃ,200,230,200,230,200,240,-2.272727272727273,0,0,,2026-09-20
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,70,85,70,85,70,85,0.0,75,85,-3.125,2026-09-20
চাল (মাঝারী)পাইজাম/আটাশ,প্রতি কেজি,55,65,55,65,55,65,0.0,60,70,-7.6923076923076925,2026-09-20
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,50,55,50,55,50,55,0.0,55,60,-8.695652173913043,2026-09-20
আটা সাদা (খোলা),প্রতি কেজি,50,50,48,50,45,50,5.263157894736842,45,52,3.0927835051546397,2026-09-20
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,60,65,60,65,60,65,0.0,55,65,4.166666666666666,2026-09-20
ময়দা (খোলা),প্রতি কেজি,65,70,65,70,62,65,6.299212598425196,55,65,12.5,2026-09-20
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,80,85,75,85,70,75,13.79310344827586,65,75,17.857142857142858,2026-09-20
সয়াবিন তেল (লুজ),প্রতি লিটার,186,195,186,195,186,192,0.7936507936507936,170,175,10.434782608695652,2026-09-20
সয়াবিন তেল (বোতল),৫ লিটার,1000,1000,975,1000,975,975,2.564102564102564,890,920,10.497237569060774,2026-09-20
সয়াবিন তেল (বোতল),2 লিটার,410,410,398,410,398,398,3.015075376884422,375,378,8.897742363877823,2026-09-20
সয়াবিন তেল (বোতল),১ লিটার,204,204,199,204,199,199,2.512562814070352,188,190,7.936507936507936,2026-09-20
পাম অয়েল (লুজ),প্রতি লিটার,170,172,166,172,165,170,2.0895522388059704,153,160,9.26517571884984,2026-09-20
সুপার পাম অয়েল (লুজ),প্রতি লিটার,172,178,170,175,170,175,1.4492753623188406,155,165,9.375,2026-09-20
রাইস ব্রান তেল (বোতল),৫ লিটার,1030,1140,1030,1140,1030,1140,0.0,1030,1080,2.843601895734597,2026-09-20
মশুর ডাল (বড় দানা),প্রতি কেজি,95,100,90,100,90,100,2.631578947368421,95,110,-4.878048780487805,2026-09-20
মশুর ডাল (মাঝারী দানা),প্রতি কেজি,115,120,115,120,115,120,0.0,110,140,-6.0,2026-09-20
মশুর ডাল (ছোট দানা),প্রতি কেজি,150,160,150,160,150,160,0.0,150,160,0.0,2026-09-20
মুগ ডাল (মানভেদে),প্রতি কেজি,130,170,130,170,130,170,0.0,120,180,0.0,2026-09-20
এ্যাংকর ডাল,প্রতি কেজি,60,75,60,75,60,75,0.0,60,80,-3.571428571428571,2026-09-20
ছোলা (মানভেদে),প্রতি কেজি,100,110,100,110,90,100,10.526315789473683,100,115,-2.3255813953488373,2026-09-20
আলু (নতুন/পুরাতন),প্রতি কেজি,25,30,25,30,25,30,0.0,20,25,22.22222222222222,2026-09-20
পিঁয়াজ (দেশী),প্রতি কেজি,50,55,50,55,45,60,0.0,70,80,-30.0,2026-09-20
পিঁয়াজ (আমদানি),প্রতি কেজি,0,0,0,0,0,0,,0,0,,2026-09-20
রসুন (দেশী),প্রতি কেজি,100,120,100,120,100,120,0.0,100,140,-8.333333333333332,2026-09-20
রসুন (আমদানি),প্রতি কেজি,180,200,150,200,170,200,2.702702702702702,130,200,15.151515151515152,2026-09-20
শুকনা মরিচ (দেশী),প্রতি কেজি,320,380,320,380,320,380,0.0,220,350,22.807017543859647,2026-09-20
শুকনা মরিচ (আমদানি),প্রতি কেজি,380,450,380,450,380,450,0.0,320,430,10.666666666666668,2026-09-20
হলুদ (দেশী),প্রতি কেজি,320,350,320,350,320,350,0.0,300,400,-4.285714285714286,2026-09-20
হলুদ (আমদানি),প্রতি কেজি,300,350,300,350,300,350,0.0,300,420,-9.722222222222223,2026-09-20
আদা (দেশী),প্রতি কেজি,120,140,120,140,130,150,-7.142857142857142,0,0,,2026-09-20
আদা (আমদানি),প্রতি কেজি,120,160,120,170,150,170,-12.5,130,220,-20.0,2026-09-20
জিরা,প্রতি কেজি,550,650,550,650,600,650,-4.0,600,750,-11.11111111111111,2026-09-20
দারুচিনি,প্রতি কেজি,500,600,500,600,520,600,-1.7857142857142856,500,600,0.0,2026-09-20
লবঙ্গ,প্রতি কেজি,1450,1600,1450,1600,1400,1600,1.6666666666666667,1350,1600,3.389830508474576,2026-09-20
এলাচ(ছোট),প্রতি কেজি,4600,5600,4600,5600,4600,5600,0.0,4800,5500,-0.9708737864077668,2026-09-20
ধনে,প্রতি কেজি,200,250,200,250,180,260,2.272727272727273,220,280,-10.0,2026-09-20
তেজপাতা,প্রতি কেজি,250,300,190,240,200,240,25.0,200,225,29.411764705882355,2026-09-20
রুই,প্রতি কেজি,300,450,300,450,300,450,0.0,300,450,0.0,2026-09-20
ইলিশ,প্রতি কেজি,800,1800,800,1800,800,1800,0.0,900,2200,-16.129032258064516,2026-09-20
গরু,প্রতি কেজি,780,850,780,850,780,850,0.0,750,800,5.161290322580645,2026-09-20
খাসী,প্রতি কেজি,1200,1350,1200,1350,1200,1350,0.0,1000,1250,13.333333333333334,2026-09-20
মুরগী(ব্রয়লার),প্রতি কেজি,180,200,180,200,180,200,0.0,170,185,7.042253521126761,2026-09-20
মুরগী (দেশী),প্রতি কেজি,600,750,600,750,600,750,0.0,550,700,8.0,2026-09-20
ডানো,১ কেজি,830,950,830,950,900,950,-3.783783783783784,720,860,12.658227848101266,2026-09-20
ডিপ্লোমা (নিউজিল্যান্ড),১ কেজি,900,950,900,950,920,930,0.0,840,920,5.113636363636364,2026-09-20
ফ্রেশ,১ কেজি,870,950,870,950,910,950,-2.1505376344086025,830,890,5.813953488372093,2026-09-20
মার্কস,১ কেজি,870,960,870,960,920,960,-2.6595744680851063,830,900,5.780346820809249,2026-09-20
চিনি,প্রতি কেজি,110,115,110,115,110,110,2.272727272727273,105,115,2.272727272727273,2026-09-20
খেজুর(সাধারণ মানের),প্রতি কেজি,350,550,350,550,350,550,0.0,220,550,16.883116883116884,2026-09-20
লবণ(প্যাঃ)আয়োডিনযুক্ত,প্রতি কেজি,40,42,40,42,40,42,0.0,38,42,2.5,2026-09-20
লেবু,প্রতি হালি,20,30,20,30,20,25,11.11111111111111,0,0,,2026-09-20
কাঁচামরিচ,প্রতি কেজি,80,160,80,160,120,160,-14.285714285714285,180,220,-40.0,2026-09-20
বেগুন,প্রতি কেজি,90,120,80,120,80,100,16.666666666666664,50,100,40.0,2026-09-20
শসা,প্রতি কেজি,50,80,40,80,40,60,30.0,60,80,-7.142857142857142,2026-09-20
ডিম (ফার্ম),প্রতি হালি,48,55,48,50,48,50,5.1020408163265305,45,50,8.421052631578947,2026-09-20
লেখার কাগজ(সাদা),প্রতি দিস্তা,34,40,34,40,34,40,0.0,30,40,5.714285714285714,2026-09-20
"এম,এস রড (৬০ গ্রেড)",প্রতি মেঃটন,92500,94500,92500,94500,92500,94500,0.0,83500,86000,10.32448377581121,2026-09-20
"এম,এস রড( ৪০ গ্রেড)",প্রতি মেঃটন,89000,91000,89000,91000,89000,91000,0.0,75000,79000,16.883116883116884,2026-09-20
