name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,70,80,72,80,70,85,-3.225806451612903,68,78,2.73972602739726,2025-06-17
চাল (মাঝারী)পাইজাম/আটাশ,প্রতি কেজি,55,65,53,62,56,65,-0.8264462809917356,52,58,9.090909090909092,2025-06-17
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,50,55,50,55,50,55,0.0,50,54,0.9615384615384616,2025-06-17
আটা সাদা (খোলা),প্রতি কেজি,40,45,40,45,40,45,0.0,40,45,0.0,2025-06-17
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,50,55,50,55,50,55,0.0,55,58,-7.079646017699115,2025-06-17
ময়দা (খোলা),প্রতি কেজি,50,60,50,60,55,60,-4.3478260869565215,55,60,-4.3478260869565215,2025-06-17
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,65,70,65,70,65,70,0.0,65,70,0.0,2025-06-17
সয়াবিন তেল (লুজ),প্রতি লিটার,157,168,160,170,160,168,-0.9146341463414632,145,152,9.427609427609427,2025-06-17
সয়াবিন তেল (বোতল),৫ লিটার,880,920,890,920,900,920,-1.098901098901099,790,815,12.149532710280374,2025-06-17
সয়াবিন তেল (বোতল),2 লিটার,375,378,375,378,375,378,0.0,315,320,18.58267716535433,2025-06-17
সয়াবিন তেল (বোতল),১ লিটার,188,190,188,190,185,190,0.8,160,167,15.59633027522936,2025-06-17
পাম অয়েল (লুজ),প্রতি লিটার,145,154,145,155,148,155,-1.32013201320132,125,135,15.0,2025-06-17
সুপার পাম অয়েল (লুজ),প্রতি লিটার,150,160,150,162,150,162,-0.641025641025641,135,145,10.714285714285714,2025-06-17
রাইস ব্রান তেল (বোতল),৫ লিটার,1030,1070,1030,1070,1050,1070,-0.9433962264150944,860,880,20.689655172413797,2025-06-17
রাইস ব্রান তেল (বোতল),১ লিটার,0,0,0,0,0,0,,170,176,-100.0,2025-06-17
মশুর ডাল (বড় দানা),প্রতি কেজি,100,110,95,110,95,110,2.4390243902439024,105,110,-2.3255813953488373,2025-06-17
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,105,120,105,120,105,120,0.0,115,120,-4.25531914893617,2025-06-17
মশুর ডাল (ছোট দানা),প্রতি কেজি,125,135,125,135,125,135,0.0,135,140,-5.454545454545454,2025-06-17
মুগ ডাল (মানভেদে),প্রতি কেজি,125,180,125,180,130,180,-1.6129032258064515,160,185,-11.594202898550725,2025-06-17
এ্যাংকর ডাল,প্রতি কেজি,60,80,60,80,60,80,0.0,80,90,-17.647058823529413,2025-06-17
ছোলা (মানভেদে),প্রতি কেজি,90,110,90,105,90,110,0.0,110,120,-13.043478260869565,2025-06-17
আলু (মানভেদে),প্রতি কেজি,20,25,20,25,20,25,0.0,55,60,-60.86956521739131,2025-06-17
পিঁয়াজ (দেশী),প্রতি কেজি,50,60,50,60,48,60,1.851851851851852,80,90,-35.294117647058826,2025-06-17
পিঁয়াজ (আমদানি),প্রতি কেজি,0,0,0,0,60,65,-100.0,85,95,-100.0,2025-06-17
রসুন (দেশী),প্রতি কেজি,100,140,100,160,100,160,-7.6923076923076925,200,220,-42.85714285714285,2025-06-17
রসুন (আমদানি),প্রতি কেজি,150,220,150,230,170,240,-9.75609756097561,210,240,-17.77777777777778,2025-06-17
শুকনা মরিচ (দেশী),প্রতি কেজি,200,300,180,350,250,330,-13.79310344827586,320,400,-30.55555555555556,2025-06-17
শুকনা মরিচ (আমদানি),প্রতি কেজি,280,430,280,450,280,430,0.0,420,500,-22.82608695652174,2025-06-17
হলুদ (দেশী),প্রতি কেজি,250,400,250,400,250,400,0.0,300,400,-7.142857142857142,2025-06-17
হলুদ (আমদানি),প্রতি কেজি,250,420,250,420,250,420,0.0,280,300,15.517241379310343,2025-06-17
আদা (দেশী),প্রতি কেজি,0,0,0,0,120,250,-100.0,400,450,-100.0,2025-06-17
আদা (আমদানি),প্রতি কেজি,110,220,110,220,110,200,6.451612903225806,250,320,-42.10526315789473,2025-06-17
জিরা,প্রতি কেজি,610,750,620,750,620,750,-0.7299270072992701,750,850,-15.0,2025-06-17
দারুচিনি,প্রতি কেজি,500,550,480,580,500,550,0.0,580,600,-11.016949152542372,2025-06-17
লবঙ্গ,প্রতি কেজি,1350,1550,1350,1550,1360,1600,-2.027027027027027,1500,1800,-12.12121212121212,2025-06-17
এলাচ(ছোট),প্রতি কেজি,4400,5200,4400,5200,4500,5200,-1.0309278350515465,3300,4200,28.000000000000004,2025-06-17
ধনে,প্রতি কেজি,180,280,190,280,200,280,-4.166666666666666,240,260,-8.0,2025-06-17
তেজপাতা,প্রতি কেজি,140,220,140,220,110,220,9.090909090909092,200,300,-28.000000000000004,2025-06-17
রুই,প্রতি কেজি,280,400,280,450,280,450,-6.849315068493151,280,400,0.0,2025-06-17
ইলিশ,প্রতি কেজি,600,2200,600,2200,750,1800,9.803921568627452,700,1600,21.73913043478261,2025-06-17
গরু,প্রতি কেজি,750,800,750,800,750,780,1.30718954248366,750,780,1.30718954248366,2025-06-17
খাসী,প্রতি কেজি,1100,1250,1100,1250,1100,1250,0.0,1000,1100,11.904761904761903,2025-06-17
মুরগী(ব্রয়লার),প্রতি কেজি,150,190,150,190,160,200,-5.555555555555555,170,190,-5.555555555555555,2025-06-17
মুরগী (দেশী),প্রতি কেজি,620,680,620,700,500,660,12.06896551724138,650,700,-3.7037037037037033,2025-06-17
ডানো,১ কেজি,720,860,720,860,740,830,0.6369426751592357,800,820,-2.469135802469136,2025-06-17
ডিপ্লোমা (নিউজিল্যান্ড),১ কেজি,840,910,840,910,780,885,5.105105105105105,790,820,8.695652173913043,2025-06-17
ফ্রেশ,১ কেজি,830,890,830,890,775,840,6.5015479876161,780,800,8.860759493670885,2025-06-17
মার্কস,১ কেজি,830,900,830,900,780,860,5.487804878048781,790,800,8.80503144654088,2025-06-17
চিনি,প্রতি কেজি,110,120,110,120,112,120,-0.8620689655172413,125,135,-11.538461538461538,2025-06-17
খেজুর(সাধারণ মানের),প্রতি কেজি,200,550,200,550,220,550,-2.5974025974025974,200,350,36.36363636363637,2025-06-17
লবণ(প্যাঃ)আয়োডিনযুক্ত,প্রতি কেজি,38,42,37,42,38,42,0.0,38,42,0.0,2025-06-17
ডিম (ফার্ম),প্রতি হালি,37,45,39,46,40,45,-3.5294117647058822,53,54,-23.36448598130841,2025-06-17
লেখার কাগজ(সাদা),প্রতি দিস্তা,30,40,30,40,30,40,0.0,30,35,7.6923076923076925,2025-06-17
"এম,এস রড (৬০ গ্রেড)",প্রতি মেঃটন,87500,91000,87500,91000,87000,92200,-0.390625,88000,95500,-2.7247956403269757,2025-06-17
"এম,এস রড( ৪০ গ্রেড)",প্রতি মেঃটন,75000,80000,75000,80000,72000,73500,6.529209621993128,82500,87500,-8.823529411764707,2025-06-17
