name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,60,75,60,75,58,75,1.5037593984962403,60,68,5.46875,2023-02-09
চাল (মাঝারী)পাইজাম/লতা,প্রতি কেজি,54,60,52,58,52,60,1.7857142857142856,50,58,5.555555555555555,2023-02-09
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,48,52,46,50,46,52,2.0408163265306123,44,48,8.695652173913043,2023-02-09
আটা সাদা (খোলা),প্রতি কেজি,56,58,58,60,58,60,-3.389830508474576,33,36,65.21739130434783,2023-02-09
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,65,68,65,75,65,75,-5.0,40,45,56.47058823529412,2023-02-09
ময়দা (খোলা),প্রতি কেজি,65,70,65,70,60,70,3.8461538461538463,45,50,42.10526315789473,2023-02-09
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,75,78,75,80,78,85,-6.134969325153374,52,55,42.99065420560748,2023-02-09
সয়াবিন তেল (লুজ),প্রতি লিটার,168,172,168,170,167,180,-2.0172910662824206,146,153,13.712374581939798,2023-02-09
সয়াবিন তেল (বোতল),৫ লিটার,870,880,870,880,870,900,-1.1299435028248588,730,780,15.89403973509934,2023-02-09
সয়াবিন তেল (বোতল),১ লিটার,180,185,180,185,185,190,-2.666666666666667,155,165,14.0625,2023-02-09
পাম অয়েল (লুজ),প্রতি লিটার,117,120,120,125,117,125,-2.066115702479339,133,138,-12.546125461254611,2023-02-09
পাম অয়েল (সুপার),প্রতি লিটার,130,140,130,140,130,140,0.0,135,140,-1.818181818181818,2023-02-09
মশুর ডাল (বড় দানা),প্রতি কেজি,95,100,95,100,100,105,-4.878048780487805,95,100,0.0,2023-02-09
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,110,115,110,120,120,125,-8.16326530612245,105,110,4.651162790697675,2023-02-09
মশুর ডাল (ছোট দানা),প্রতি কেজি,130,135,130,140,130,140,-1.851851851851852,115,120,12.76595744680851,2023-02-09
মুগ ডাল (মানভেদে),প্রতি কেজি,95,135,95,135,95,135,0.0,120,135,-9.803921568627452,2023-02-09
এ্যাংকর ডাল,প্রতি কেজি,70,75,70,75,65,75,3.571428571428571,48,50,47.95918367346938,2023-02-09
ছোলা (মানভেদে),প্রতি কেজি,85,90,85,90,80,90,2.941176470588235,70,80,16.666666666666664,2023-02-09
আলু (মানভেদে),প্রতি কেজি,22,25,25,30,18,25,9.30232558139535,15,20,34.285714285714285,2023-02-09
পিঁয়াজ (দেশী),প্রতি কেজি,30,40,30,40,35,45,-12.5,25,35,16.666666666666664,2023-02-09
পিঁয়াজ (আমদানি),প্রতি কেজি,35,42,40,45,40,45,-9.411764705882351,40,50,-14.444444444444445,2023-02-09
রসুন(দেশী) নতুন/পুরাতন),প্রতি কেজি,100,140,120,140,80,110,26.31578947368421,40,60,140.0,2023-02-09
রসুন (আমদানি),প্রতি কেজি,150,180,160,200,110,130,37.5,100,110,57.14285714285714,2023-02-09
শুকনা মরিচ (দেশী),প্রতি কেজি,370,450,380,450,370,400,6.493506493506493,150,180,148.4848484848485,2023-02-09
শুকনা মরিচ (আমদানি),প্রতি কেজি,430,520,450,550,450,485,1.6042780748663104,260,350,55.73770491803278,2023-02-09
হলুদ (দেশী),প্রতি কেজি,220,240,220,240,220,250,-2.127659574468085,200,230,6.976744186046512,2023-02-09
হলুদ (আমদানি),প্রতি কেজি,190,210,180,200,180,220,0.0,160,180,17.647058823529413,2023-02-09
আদা (দেশী),প্রতি কেজি,150,180,150,180,120,140,26.923076923076923,80,120,65.0,2023-02-09
আদা (আমদানি),প্রতি কেজি,120,300,100,280,120,180,40.0,60,100,162.5,2023-02-09
জিরা,প্রতি কেজি,650,700,650,750,550,600,17.391304347826086,300,420,87.5,2023-02-09
দারুচিনি,প্রতি কেজি,450,520,450,520,450,520,0.0,400,500,7.777777777777778,2023-02-09
লবঙ্গ,প্রতি কেজি,1400,1600,1400,1600,1320,1500,6.382978723404255,1000,1200,36.36363636363637,2023-02-09
এলাচ(ছোট),প্রতি কেজি,1500,2300,1500,2300,1600,2800,-13.636363636363637,1900,3000,-22.448979591836736,2023-02-09
ধনে,প্রতি কেজি,130,160,130,160,130,160,0.0,110,140,16.0,2023-02-09
তেজপাতা,প্রতি কেজি,150,200,150,200,150,200,0.0,150,200,0.0,2023-02-09
রুই,প্রতি কেজি,350,450,350,450,350,450,0.0,250,350,33.33333333333333,2023-02-09
ইলিশ,প্রতি কেজি,600,1300,600,1300,600,1300,0.0,600,1200,5.555555555555555,2023-02-09
গরু,প্রতি কেজি,700,720,700,720,660,700,4.411764705882353,580,620,18.33333333333333,2023-02-09
খাসী,প্রতি কেজি,1000,1100,1000,1100,900,1000,10.526315789473683,800,900,23.52941176470588,2023-02-09
মুরগী(ব্রয়লার),প্রতি কেজি,180,200,170,185,145,160,24.59016393442623,140,150,31.03448275862069,2023-02-09
মুরগী (দেশী),প্রতি কেজি,450,550,450,550,450,550,0.0,420,450,14.942528735632186,2023-02-09
ডানো,১ কেজি,840,900,840,900,840,900,0.0,650,680,30.82706766917293,2023-02-09
ডিপ্লোমা (নিউজিল্যান্ড),১ কেজি,820,850,820,850,820,850,0.0,640,670,27.480916030534356,2023-02-09
ফ্রেশ,১ কেজি,800,840,800,840,800,840,0.0,580,590,40.17094017094017,2023-02-09
মার্কস,১ কেজি,800,820,800,820,800,820,0.0,580,620,35.0,2023-02-09
চিনি,প্রতি কেজি,110,120,110,120,110,115,2.2222222222222223,75,78,50.326797385620914,2023-02-09
