name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,75,85,75,85,75,85,0.0,64,80,11.11111111111111,2025-08-26
চাল (মাঝারী)পাইজাম/আটাশ,প্রতি কেজি,60,75,60,75,60,70,3.8461538461538463,55,60,17.391304347826086,2025-08-26
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,55,60,55,60,55,60,0.0,52,55,7.476635514018691,2025-08-26
আটা সাদা (খোলা),প্রতি কেজি,45,50,43,50,40,45,11.76470588235294,40,45,11.76470588235294,2025-08-26
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,55,65,55,65,50,55,14.285714285714285,50,55,14.285714285714285,2025-08-26
ময়দা (খোলা),প্রতি কেজি,55,65,55,65,50,60,9.090909090909092,55,60,4.3478260869565215,2025-08-26
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,65,75,65,75,65,70,3.7037037037037033,65,70,3.7037037037037033,2025-08-26
সয়াবিন তেল (লুজ),প্রতি লিটার,165,172,165,172,162,170,1.5060240963855422,145,152,13.468013468013469,2025-08-26
সয়াবিন তেল (বোতল),৫ লিটার,890,920,890,920,890,920,0.0,780,810,13.836477987421384,2025-08-26
সয়াবিন তেল (বোতল),2 লিটার,375,378,372,378,370,378,0.6684491978609626,325,330,14.961832061068703,2025-08-26
সয়াবিন তেল (বোতল),১ লিটার,188,190,188,190,185,190,0.8,165,167,13.855421686746988,2025-08-26
পাম অয়েল (লুজ),প্রতি লিটার,153,158,150,158,150,155,1.9672131147540983,125,135,19.615384615384617,2025-08-26
সুপার পাম অয়েল (লুজ),প্রতি লিটার,155,163,152,163,152,160,1.9230769230769231,135,140,15.636363636363637,2025-08-26
রাইস ব্রান তেল (বোতল),৫ লিটার,1030,1080,1030,1050,1030,1080,0.0,880,900,18.53932584269663,2025-08-26
মশুর ডাল (বড় দানা),প্রতি কেজি,95,110,95,110,95,110,0.0,105,110,-4.651162790697675,2025-08-26
মশুর ডাল (মাঝারী দানা),প্রতি কেজি,110,135,110,135,105,120,8.88888888888889,115,120,4.25531914893617,2025-08-26
মশুর ডাল (ছোট দানা),প্রতি কেজি,150,160,150,155,130,140,14.814814814814811,130,135,16.9811320754717,2025-08-26
মুগ ডাল (মানভেদে),প্রতি কেজি,150,180,120,180,110,180,13.79310344827586,160,185,-4.3478260869565215,2025-08-26
এ্যাংকর ডাল,প্রতি কেজি,60,80,60,80,55,80,3.7037037037037033,80,90,-17.647058823529413,2025-08-26
