name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,55,67,55,65,60,68,-4.6875,52,60,8.928571428571429,2021-09-26
চাল (মাঝারী)পাইজাম/লতা,প্রতি কেজি,50,56,50,55,50,56,0.0,45,50,11.578947368421051,2021-09-26
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,45,48,45,48,45,50,-2.1052631578947367,42,46,5.681818181818182,2021-09-26
আটা সাদা (খোলা),প্রতি কেজি,32,35,32,35,30,33,6.349206349206349,28,30,15.517241379310343,2021-09-26
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,35,40,35,40,34,35,8.695652173913043,30,33,19.047619047619047,2021-09-26
ময়দা (খোলা),প্রতি কেজি,35,40,35,40,35,40,0.0,33,35,10.294117647058822,2021-09-26
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,44,50,44,50,43,45,6.8181818181818175,42,45,8.045977011494253,2021-09-26
সয়াবিন তেল (লুজ),প্রতি লিটার,130,135,130,135,125,128,4.743083003952568,88,93,46.408839779005525,2021-09-26
সয়াবিন তেল (বোতল),৫ লিটার,660,715,660,715,650,700,1.851851851851852,470,515,39.59390862944163,2021-09-26
সয়াবিন তেল (বোতল),১ লিটার,140,150,140,150,140,150,0.0,100,110,38.095238095238095,2021-09-26
পাম অয়েল (লুজ),প্রতি লিটার,120,127,120,125,112,116,8.333333333333332,75,80,59.354838709677416,2021-09-26
পাম অয়েল (সুপার),প্রতি লিটার,126,130,125,130,116,120,8.47457627118644,80,84,56.09756097560976,2021-09-26
মশুর ডাল (বড় দানা),প্রতি কেজি,88,90,85,90,75,80,14.838709677419354,65,75,27.142857142857142,2021-09-26
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,98,100,95,100,90,100,4.2105263157894735,80,100,10.0,2021-09-26
মশুর ডাল (ছোট দানা),প্রতি কেজি,105,115,105,110,105,110,2.3255813953488373,110,120,-4.3478260869565215,2021-09-26
মুগ ডাল (মানভেদে),প্রতি কেজি,110,140,110,140,110,125,6.382978723404255,120,130,0.0,2021-09-26
এ্যাংকর ডাল,প্রতি কেজি,40,45,40,45,40,45,0.0,40,45,0.0,2021-09-26
ছোলা (মানভেদে),প্রতি কেজি,70,75,70,75,65,70,7.4074074074074066,65,75,3.571428571428571,2021-09-26
আলু (মানভেদে),প্রতি কেজি,18,20,18,22,18,22,-5.0,34,40,-48.64864864864865,2021-09-26
পিঁয়াজ (দেশী),প্রতি কেজি,40,50,42,45,45,50,-5.263157894736842,80,90,-47.05882352941176,2021-09-26
পিঁয়াজ (আমদানি),প্রতি কেজি,38,45,35,40,40,45,-2.3529411764705883,55,70,-33.6,2021-09-26
রসুন (দেশী),প্রতি কেজি,50,70,50,70,60,70,-7.6923076923076925,100,120,-45.45454545454545,2021-09-26
রসুন (আমদানি),প্রতি কেজি,90,120,90,110,110,120,-8.695652173913043,80,90,23.52941176470588,2021-09-26
শুকনা মরিচ (দেশী),প্রতি কেজি,170,200,150,200,160,210,0.0,220,350,-35.08771929824561,2021-09-26
শুকনা মরিচ (আমদানি),প্রতি কেজি,240,300,240,280,240,280,3.8461538461538463,220,300,3.8461538461538463,2021-09-26
হলুদ (দেশী),প্রতি কেজি,200,220,200,250,210,260,-10.638297872340424,140,160,40.0,2021-09-26
হলুদ (আমদানি),প্রতি কেজি,150,180,150,180,140,180,3.125,170,220,-15.384615384615383,2021-09-26
আদা (দেশী),প্রতি কেজি,180,200,180,200,140,180,18.75,120,180,26.666666666666668,2021-09-26
আদা (আমদানি),প্রতি কেজি,90,120,90,110,90,120,0.0,220,250,-55.319148936170215,2021-09-26
জিরা,প্রতি কেজি,300,400,300,400,320,450,-9.090909090909092,300,400,0.0,2021-09-26
দারুচিনি,প্রতি কেজি,380,450,350,450,400,450,-2.3529411764705883,380,500,-5.681818181818182,2021-09-26
লবঙ্গ,প্রতি কেজি,1000,1100,1000,1100,1000,1100,0.0,800,900,23.52941176470588,2021-09-26
এলাচ(ছোট),প্রতি কেজি,2100,3300,2100,3200,2200,3300,-1.818181818181818,2800,3200,-10.0,2021-09-26
ধনে,প্রতি কেজি,110,130,110,130,110,130,0.0,100,150,-4.0,2021-09-26
তেজপাতা,প্রতি কেজি,150,200,150,200,150,200,0.0,100,140,45.83333333333333,2021-09-26
রুই,প্রতি কেজি,250,350,250,350,250,350,0.0,250,350,0.0,2021-09-26
ইলিশ,প্রতি কেজি,500,1200,500,1200,500,1200,0.0,500,900,21.428571428571427,2021-09-26
গরু,প্রতি কেজি,560,600,560,600,580,600,-1.694915254237288,550,580,2.6548672566371683,2021-09-26
খাসী,প্রতি কেজি,750,850,750,850,750,850,0.0,750,850,0.0,2021-09-26
মুরগী(ব্রয়লার),প্রতি কেজি,145,150,150,160,130,140,9.25925925925926,110,120,28.26086956521739,2021-09-26
মুরগী (দেশী),প্রতি কেজি,420,500,420,500,400,500,2.2222222222222223,450,500,-3.1578947368421053,2021-09-26
ডানো,১ কেজি,640,660,640,660,630,660,0.7751937984496124,620,630,4.0,2021-09-26
ডিপ্লোমা (নিউজিল্যান্ড),১ কেজি,650,670,650,670,640,670,0.7633587786259541,600,620,8.19672131147541,2021-09-26
ফ্রেশ,১ কেজি,565,580,565,580,565,580,0.0,540,550,5.045871559633028,2021-09-26
মার্কস,১ কেজি,570,590,570,590,570,590,0.0,500,550,10.476190476190476,2021-09-26
চিনি,প্রতি কেজি,75,80,75,80,77,80,-1.2738853503184715,60,65,24.0,2021-09-26
খেজুর(সাধারণ মানের),প্রতি কেজি,100,350,100,350,150,350,-10.0,200,250,0.0,2021-09-26
লবণ(প্যাঃ)আয়োডিনযুক্ত(মানভেদে),প্রতি কেজি,30,35,30,35,30,35,0.0,25,35,8.333333333333332,2021-09-26
ডিম (ফার্ম),প্রতি হালি,37,40,37,40,33,35,13.23529411764706,35,37,6.944444444444445,2021-09-26
লেখার কাগজ(সাদা),প্রতি দিস্তা,20,25,20,25,20,25,0.0,18,25,4.651162790697675,2021-09-26
"এম,এস রড (৬০ গ্রেড)",প্রতি মেঃটন,73000,75700,73000,75700,73000,75700,0.0,58000,59000,27.094017094017094,2021-09-26
"এম,এস রড( ৪০ গ্রেড)",প্রতি মেঃটন,69000,70500,69000,70500,69000,70500,0.0,55000,56000,25.675675675675677,2021-09-26
