name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,62,75,62,75,60,72,3.787878787878788,62,75,0.0,2023-12-01
চাল (মাঝারী)পাইজাম/লতা,প্রতি কেজি,55,58,52,58,52,55,5.607476635514018,55,60,-1.7391304347826086,2023-12-01
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,50,52,50,52,48,52,2.0,48,55,-0.9708737864077668,2023-12-01
আটা সাদা (খোলা),প্রতি কেজি,45,50,45,50,42,45,9.195402298850574,60,63,-22.76422764227642,2023-12-01
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,55,65,55,60,50,55,14.285714285714285,70,75,-17.24137931034483,2023-12-01
ময়দা (খোলা),প্রতি কেজি,65,70,60,65,55,60,17.391304347826086,70,75,-6.896551724137931,2023-12-01
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,70,75,65,75,60,65,16.0,75,80,-6.451612903225806,2023-12-01
সয়াবিন তেল (লুজ),প্রতি লিটার,150,155,150,155,145,150,3.389830508474576,175,180,-14.084507042253522,2023-12-01
সয়াবিন তেল (বোতল),৫ লিটার,790,820,780,810,770,800,2.547770700636943,890,925,-11.294765840220386,2023-12-01
সয়াবিন তেল (বোতল),১ লিটার,165,170,165,168,165,168,0.6006006006006006,180,190,-9.45945945945946,2023-12-01
পাম অয়েল (লুজ),প্রতি লিটার,125,130,125,130,120,125,4.081632653061225,130,135,-3.7735849056603774,2023-12-01
পাম অয়েল (সুপার),প্রতি লিটার,135,140,135,140,130,135,3.7735849056603774,140,145,-3.508771929824561,2023-12-01
মশুর ডাল (বড় দানা),প্রতি কেজি,105,110,105,110,105,110,0.0,100,110,2.380952380952381,2023-12-01
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,120,125,120,125,120,125,0.0,125,130,-3.92156862745098,2023-12-01
মশুর ডাল (ছোট দানা),প্রতি কেজি,130,135,130,135,130,135,0.0,130,140,-1.851851851851852,2023-12-01
মুগ ডাল (মানভেদে),প্রতি কেজি,95,135,95,135,95,135,0.0,95,135,0.0,2023-12-01
এ্যাংকর ডাল,প্রতি কেজি,70,75,70,75,70,75,0.0,65,75,3.571428571428571,2023-12-01
ছোলা (মানভেদে),প্রতি কেজি,85,90,85,90,80,90,2.941176470588235,80,85,6.0606060606060606,2023-12-01
আলু (মানভেদে),প্রতি কেজি,42,45,45,50,55,60,-24.347826086956523,22,25,85.1063829787234,2023-12-01
পিঁয়াজ (দেশী),প্রতি কেজি,105,125,100,120,125,135,-11.538461538461538,35,50,170.58823529411765,2023-12-01
পিঁয়াজ (আমদানি),প্রতি কেজি,90,110,90,100,110,120,-13.043478260869565,40,50,122.22222222222224,2023-12-01
রসুন(দেশী) নতুন/পুরাতন),প্রতি কেজি,200,230,200,230,180,220,7.5,70,80,186.66666666666663,2023-12-01
রসুন (আমদানি),প্রতি কেজি,180,200,180,200,160,200,5.555555555555555,120,130,52.0,2023-12-01
