name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,70,85,70,85,70,85,0.0,72,85,-1.2738853503184715,2026-04-20
চাল (মাঝারী)পাইজাম/আটাশ,প্রতি কেজি,55,68,55,68,55,68,0.0,57,65,0.819672131147541,2026-04-20
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,55,60,55,60,50,60,4.545454545454546,50,57,7.476635514018691,2026-04-20
আটা সাদা (খোলা),প্রতি কেজি,40,45,40,45,40,45,0.0,38,45,2.409638554216868,2026-04-20
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,50,60,50,60,55,60,-4.3478260869565215,48,55,6.796116504854369,2026-04-20
ময়দা (খোলা),প্রতি কেজি,50,60,50,60,48,60,1.851851851851852,50,60,0.0,2026-04-20
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,60,75,60,75,60,75,0.0,60,70,3.8461538461538463,2026-04-20
সয়াবিন তেল (লুজ),প্রতি লিটার,185,190,185,192,185,193,-0.7936507936507936,158,168,15.030674846625766,2026-04-20
সয়াবিন তেল (বোতল),৫ লিটার,950,955,950,955,950,955,0.0,850,922,7.505643340857787,2026-04-20
সয়াবিন তেল (বোতল),2 লিটার,390,395,390,395,390,395,0.0,345,378,8.575380359612724,2026-04-20
সয়াবিন তেল (বোতল),১ লিটার,195,195,195,195,192,195,0.7751937984496124,175,189,7.142857142857142,2026-04-20
পাম অয়েল (লুজ),প্রতি লিটার,164,168,164,168,158,168,1.8404907975460123,145,155,10.666666666666668,2026-04-20
সুপার পাম অয়েল (লুজ),প্রতি লিটার,165,172,165,172,165,170,0.5970149253731344,153,160,7.667731629392971,2026-04-20
রাইস ব্রান তেল (বোতল),৫ লিটার,1030,1080,1030,1080,1030,1080,0.0,1050,1070,-0.4716981132075472,2026-04-20
মশুর ডাল (বড় দানা),প্রতি কেজি,90,105,90,105,85,105,2.631578947368421,105,110,-9.30232558139535,2026-04-20
মশুর ডাল (মাঝারী দানা),প্রতি কেজি,110,120,110,120,110,120,0.0,110,120,0.0,2026-04-20
মশুর ডাল (ছোট দানা),প্রতি কেজি,140,150,140,150,150,160,-6.451612903225806,130,140,7.4074074074074066,2026-04-20
মুগ ডাল (মানভেদে),প্রতি কেজি,120,180,120,180,120,180,0.0,130,180,-3.225806451612903,2026-04-20
এ্যাংকর ডাল,প্রতি কেজি,55,75,55,75,55,75,0.0,60,80,-7.142857142857142,2026-04-20
ছোলা (মানভেদে),প্রতি কেজি,80,95,80,95,80,95,0.0,95,110,-14.634146341463412,2026-04-20
