name,unit,today_min,today_max,week_min,week_max,month_min,month_max,month_change,year_min,year_max,year_change,date
চাল সরু (নাজির/মিনিকেট),প্রতি কেজি,72,85,72,85,72,85,0.0,65.0,76.0,11.347517730496454,2025-03-25
চাল (মাঝারী)পাইজাম/আটাশ,প্রতি কেজি,58,65,58,65,58,65,0.0,54.0,56.0,11.818181818181818,2025-03-25
চাল (মোটা)/স্বর্ণা/চায়না ইরি,প্রতি কেজি,50,55,50,55,50,55,0.0,50.0,52.0,2.941176470588235,2025-03-25
আটা সাদা (খোলা),প্রতি কেজি,40,45,40,45,40,45,0.0,45.0,50.0,-10.526315789473683,2025-03-25
আটা (প্যাকেট),প্রতি কেজি প্যাঃ,50,55,50,55,50,55,0.0,55.0,60.0,-8.695652173913043,2025-03-25
ময়দা (খোলা),প্রতি কেজি,55,60,55,60,55,60,0.0,60.0,65.0,-8.0,2025-03-25
ময়দা (প্যাকেট),প্রতি কেজি প্যাঃ,65,72,65,72,65,70,1.4814814814814816,70.0,75.0,-5.517241379310345,2025-03-25
সয়াবিন তেল (লুজ),প্রতি লিটার,157,165,157,168,185,190,-14.133333333333336,148.0,155.0,6.270627062706271,2025-03-25
সয়াবিন তেল (বোতল),৫ লিটার,845,850,845,850,850,852,-0.4112808460634548,780.0,800.0,7.2784810126582276,2025-03-25
সয়াবিন তেল (বোতল),2 লিটার,345,350,345,350,350,355,-1.4184397163120568,315.0,320.0,9.448818897637794,2025-03-25
সয়াবিন তেল (বোতল),১ লিটার,175,176,175,176,175,178,-0.56657223796034,160.0,162.0,9.006211180124224,2025-03-25
পাম অয়েল (লুজ),প্রতি লিটার,144,154,145,153,150,153,-1.65016501650165,125.0,130.0,16.862745098039216,2025-03-25
সুপার পাম অয়েল (লুজ),প্রতি লিটার,150,155,153,157,155,162,-3.785488958990536,130.0,140.0,12.962962962962962,2025-03-25
রাইস ব্রান তেল (বোতল),৫ লিটার,1050,1070,1050,1070,1050,1070,0.0,,,,2025-03-25
রাইস ব্রান তেল (বোতল),১ লিটার,205,210,205,210,205,210,0.0,,,,2025-03-25
মশুর ডাল (বড় দানা),প্রতি কেজি,105,110,105,110,105,110,0.0,105.0,110.0,0.0,2025-03-25
মশূর ডাল (মাঝারী দানা),প্রতি কেজি,110,120,110,120,110,120,0.0,115.0,120.0,-2.127659574468085,2025-03-25
মশুর ডাল (ছোট দানা),প্রতি কেজি,130,140,130,140,130,140,0.0,135.0,140.0,-1.818181818181818,2025-03-25
মুগ ডাল (মানভেদে),প্রতি কেজি,130,180,130,180,130,180,0.0,170.0,185.0,-12.676056338028168,2025-03-25
এ্যাংকর ডাল,প্রতি কেজি,60,80,60,80,60,80,0.0,80.0,90.0,-17.647058823529413,2025-03-25
ছোলা (মানভেদে),প্রতি কেজি,100,110,100,110,105,120,-6.666666666666667,100.0,110.0,0.0,2025-03-25
আলু (মানভেদে),প্রতি কেজি,20,25,20,30,20,30,-10.0,38.0,40.0,-42.30769230769231,2025-03-25
পিঁয়াজ (দেশী),প্রতি কেজি,30,45,30,50,40,50,-16.666666666666664,58.0,70.0,-41.40625,2025-03-25
পিঁয়াজ (আমদানি),প্রতি কেজি,0,0,0,0,60,65,-100.0,75.0,80.0,-100.0,2025-03-25
